TIMESTAMP,NMR_OPEN_PRICE_USD,NMR_HIGH_PRICE_USD,NMR_LOW_PRICE_USD,NMR_CLOSE_PRICE_USD,NMR_VOLUME_USD,NMR_DIVIDENDS_USD,NMR_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,11.241000175476074,12.624099731445312,11.03689956665039,11.953800201416016,141569,0.0,0.0
2017-11-10 00:00:00+00:00,11.987000465393066,12.546199798583984,10.335000038146973,10.572199821472168,112071,0.0,0.0
2017-11-11 00:00:00+00:00,10.535699844360352,11.34850025177002,10.04699993133545,11.046199798583984,80678,0.0,0.0
2017-11-12 00:00:00+00:00,11.039199829101562,11.039199829101562,8.442680358886719,9.278409957885742,173095,0.0,0.0
2017-11-13 00:00:00+00:00,9.29209041595459,11.989999771118164,9.105340003967285,10.95580005645752,205472,0.0,0.0
2017-11-14 00:00:00+00:00,10.976799964904785,12.580100059509277,10.51710033416748,11.435700416564941,230431,0.0,0.0
2017-11-15 00:00:00+00:00,11.170299530029297,12.339300155639648,11.170299530029297,12.135600090026855,54061,0.0,0.0
2017-11-16 00:00:00+00:00,12.195099830627441,12.195099830627441,10.982500076293945,11.32349967956543,77997,0.0,0.0
2017-11-17 00:00:00+00:00,11.284799575805664,12.611200332641602,10.458900451660156,10.861800193786621,75965,0.0,0.0
2017-11-18 00:00:00+00:00,10.824999809265137,11.791000366210938,10.281100273132324,10.838800430297852,82896,0.0,0.0
2017-11-19 00:00:00+00:00,10.97920036315918,11.9197998046875,10.782400131225586,11.691900253295898,76904,0.0,0.0
2017-11-20 00:00:00+00:00,11.68529987335205,11.957500457763672,10.80150032043457,11.339099884033203,95402,0.0,0.0
2017-11-21 00:00:00+00:00,11.340299606323242,12.278800010681152,11.340299606323242,11.727100372314453,101439,0.0,0.0
2017-11-22 00:00:00+00:00,11.754599571228027,12.866100311279297,11.485099792480469,12.665900230407715,88340,0.0,0.0
2017-11-23 00:00:00+00:00,12.664899826049805,13.447600364685059,12.270700454711914,12.918700218200684,142849,0.0,0.0
2017-11-24 00:00:00+00:00,12.893500328063965,14.69849967956543,11.694700241088867,13.2431001663208,463045,0.0,0.0
2017-11-25 00:00:00+00:00,13.215900421142578,19.61709976196289,12.553799629211426,15.027899742126465,2402960,0.0,0.0
2017-11-26 00:00:00+00:00,15.024299621582031,17.292499542236328,14.263099670410156,15.86929988861084,765795,0.0,0.0
2017-11-27 00:00:00+00:00,15.871500015258789,17.305200576782227,14.959600448608398,15.70460033416748,230823,0.0,0.0
2017-11-28 00:00:00+00:00,15.741600036621094,16.454299926757812,14.18690013885498,15.274700164794922,268716,0.0,0.0
2017-11-29 00:00:00+00:00,15.058600425720215,43.819000244140625,14.810199737548828,18.581199645996094,15692200,0.0,0.0
2017-11-30 00:00:00+00:00,18.581600189208984,35.349700927734375,18.29159927368164,28.740299224853516,12740600,0.0,0.0
