TIMESTAMP,GIGACHAD31859_OPEN_PRICE_USD,GIGACHAD31859_HIGH_PRICE_USD,GIGACHAD31859_LOW_PRICE_USD,GIGACHAD31859_CLOSE_PRICE_USD,GIGACHAD31859_VOLUME_USD,GIGACHAD31859_DIVIDENDS_USD,GIGACHAD31859_STOCK_SPLITS_USD
2024-06-17 00:00:00+00:00,,,,0.0,437836,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,50586,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,645853,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,473304,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,151832,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,121317,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,61764,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,214275,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,243665,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,110951,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,210599,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,177784,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,110481,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,113282,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,179756,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,163596,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,39454,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,48596,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,38676,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,102554,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,46439,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,61209,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,153549,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,65385,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,24292,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,38010,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,25680,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,28106,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,41688,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,37310,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,32045,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,97100,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,36733,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,16566,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,140539,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,28754,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,29393,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,87297,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,194704,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,256815,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,61682,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,78081,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,47526,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,28447,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,17672,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,40502,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,22802,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,35891,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,18430,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,24546,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,23436,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,7697,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,21561,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,28085,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,8390,0.0,0.0
