TIMESTAMP,SAIL29690_OPEN_PRICE_USD,SAIL29690_HIGH_PRICE_USD,SAIL29690_LOW_PRICE_USD,SAIL29690_CLOSE_PRICE_USD,SAIL29690_VOLUME_USD,SAIL29690_DIVIDENDS_USD,SAIL29690_STOCK_SPLITS_USD
2024-03-07 00:00:00+00:00,0.02095099911093712,0.024126999080181122,0.020434999838471413,0.024024000391364098,93548,0.0,0.0
2024-03-08 00:00:00+00:00,0.024025000631809235,0.024720000103116035,0.019324999302625656,0.0197720006108284,94684,0.0,0.0
2024-03-09 00:00:00+00:00,0.019773000851273537,0.022288000211119652,0.018662000074982643,0.02173900045454502,64033,0.0,0.0
2024-03-10 00:00:00+00:00,0.021740000694990158,0.022950999438762665,0.018360000103712082,0.01875299960374832,71145,0.0,0.0
2024-03-11 00:00:00+00:00,0.01875299960374832,0.02034600079059601,0.018647000193595886,0.01916000060737133,46170,0.0,0.0
2024-03-12 00:00:00+00:00,0.01916000060737133,0.01998800039291382,0.018590999767184258,0.019533999264240265,47558,0.0,0.0
2024-03-13 00:00:00+00:00,0.019533999264240265,0.019940000027418137,0.018942000344395638,0.019499000161886215,44959,0.0,0.0
2024-03-14 00:00:00+00:00,0.019500000402331352,0.019595999270677567,0.018244000151753426,0.01834999956190586,37146,0.0,0.0
2024-03-15 00:00:00+00:00,0.01834999956190586,0.01834999956190586,0.017362000420689583,0.017433999106287956,36014,0.0,0.0
2024-03-16 00:00:00+00:00,0.017433999106287956,0.01743599958717823,0.016851000487804413,0.016860000789165497,32667,0.0,0.0
2024-03-17 00:00:00+00:00,0.016857000067830086,0.016870999708771706,0.016527000814676285,0.016840999945998192,26060,0.0,0.0
2024-03-18 00:00:00+00:00,0.016881000250577927,0.01723499968647957,0.016795000061392784,0.017037000507116318,27194,0.0,0.0
2024-03-19 00:00:00+00:00,0.017037000507116318,0.0170460008084774,0.016510000452399254,0.016512999311089516,54924,0.0,0.0
2024-03-20 00:00:00+00:00,0.016512999311089516,0.017128000035881996,0.016286000609397888,0.017125999554991722,55522,0.0,0.0
2024-03-21 00:00:00+00:00,0.017125999554991722,0.017273999750614166,0.01709900051355362,0.017198000103235245,10734,0.0,0.0
2024-03-22 00:00:00+00:00,0.017198000103235245,0.017212999984622,0.016675999388098717,0.016685999929904938,29300,0.0,0.0
2024-03-23 00:00:00+00:00,0.016685999929904938,0.01668900065124035,0.016471000388264656,0.0165180005133152,28800,0.0,0.0
2024-03-24 00:00:00+00:00,0.0165180005133152,0.017110999673604965,0.016466999426484108,0.01706800051033497,33872,0.0,0.0
2024-03-25 00:00:00+00:00,0.01706700026988983,0.017170999199151993,0.01697699911892414,0.017102999612689018,22786,0.0,0.0
2024-03-26 00:00:00+00:00,0.017102999612689018,0.01710600033402443,0.01670599915087223,0.016736000776290894,26616,0.0,0.0
2024-03-27 00:00:00+00:00,0.016728999093174934,0.017084000632166862,0.016687000170350075,0.01697699911892414,32473,0.0,0.0
2024-03-28 00:00:00+00:00,0.01697699911892414,0.017393000423908234,0.01644900068640709,0.01723399944603443,51788,0.0,0.0
2024-03-29 00:00:00+00:00,0.01723399944603443,0.017264999449253082,0.017115000635385513,0.01721400022506714,19601,0.0,0.0
2024-03-30 00:00:00+00:00,0.01721400022506714,0.017260000109672546,0.01704699918627739,0.0170499999076128,29610,0.0,0.0
2024-03-31 00:00:00+00:00,0.0170499999076128,0.017071999609470367,0.0169840008020401,0.017028000205755234,15856,0.0,0.0
2024-04-01 00:00:00+00:00,0.017028000205755234,0.017078999429941177,0.016822999343276024,0.0168869998306036,13226,0.0,0.0
2024-04-02 00:00:00+00:00,0.0168869998306036,0.016892999410629272,0.015558999963104725,0.016169000416994095,57286,0.0,0.0
2024-04-03 00:00:00+00:00,0.016169000416994095,0.016450999304652214,0.01575700007379055,0.016409000381827354,27716,0.0,0.0
2024-04-04 00:00:00+00:00,0.016409000381827354,0.016672000288963318,0.016224000602960587,0.0165570005774498,53082,0.0,0.0
2024-04-05 00:00:00+00:00,0.0165570005774498,0.01656400039792061,0.01621299982070923,0.016377000138163567,28468,0.0,0.0
2024-04-06 00:00:00+00:00,0.01637599989771843,0.01673799939453602,0.016133999451994896,0.016148999333381653,53998,0.0,0.0
2024-04-07 00:00:00+00:00,0.016148999333381653,0.016245000064373016,0.01603199914097786,0.016162000596523285,36291,0.0,0.0
2024-04-08 00:00:00+00:00,0.016162000596523285,0.01627199910581112,0.01582299917936325,0.016270000487565994,18056,0.0,0.0
2024-04-09 00:00:00+00:00,0.016270000487565994,0.01763099990785122,0.01626400090754032,0.01728600077331066,65395,0.0,0.0
2024-04-10 00:00:00+00:00,0.01728600077331066,0.017743000760674477,0.017277000471949577,0.01738799922168255,47257,0.0,0.0
2024-04-11 00:00:00+00:00,0.01738799922168255,0.017712999135255814,0.017319999635219574,0.01743599958717823,48135,0.0,0.0
2024-04-12 00:00:00+00:00,0.01743599958717823,0.017472000792622566,0.015619000419974327,0.01676899939775467,115695,0.0,0.0
2024-04-13 00:00:00+00:00,0.016769999638199806,0.016870999708771706,0.015583000145852566,0.015805000439286232,59534,0.0,0.0
2024-04-14 00:00:00+00:00,0.015804000198841095,0.016050999984145164,0.015745000913739204,0.0159549992531538,42206,0.0,0.0
2024-04-15 00:00:00+00:00,0.01605300046503544,0.016163000836968422,0.0156909991055727,0.015869000926613808,41518,0.0,0.0
2024-04-16 00:00:00+00:00,0.015869000926613808,0.016627000644803047,0.014573000371456146,0.014728999696671963,53137,0.0,0.0
2024-04-17 00:00:00+00:00,0.014681000262498856,0.014983000233769417,0.014090999960899353,0.014116000384092331,21896,0.0,0.0
2024-04-18 00:00:00+00:00,0.014116000384092331,0.014576000161468983,0.013639000244438648,0.014576000161468983,34846,0.0,0.0
2024-04-19 00:00:00+00:00,0.014576000161468983,0.014577999711036682,0.013104000128805637,0.013207999989390373,24117,0.0,0.0
2024-04-20 00:00:00+00:00,0.01321099977940321,0.01369599997997284,0.012892999686300755,0.013674000278115273,23144,0.0,0.0
2024-04-21 00:00:00+00:00,0.013744999654591084,0.01461699977517128,0.013488000258803368,0.014612999744713306,30353,0.0,0.0
2024-04-22 00:00:00+00:00,0.014612999744713306,0.015436000190675259,0.014282000251114368,0.015436000190675259,35937,0.0,0.0
2024-04-23 00:00:00+00:00,0.015436000190675259,0.01580899953842163,0.014898999594151974,0.015792999416589737,32793,0.0,0.0
2024-04-24 00:00:00+00:00,0.015819000080227852,0.01614299975335598,0.01498700026422739,0.015177999623119831,33757,0.0,0.0
2024-04-25 00:00:00+00:00,0.015185000374913216,0.015776999294757843,0.014870000071823597,0.015684999525547028,32454,0.0,0.0
2024-04-26 00:00:00+00:00,0.015683000907301903,0.01568399928510189,0.014898999594151974,0.015262000262737274,42990,0.0,0.0
2024-04-27 00:00:00+00:00,0.015255000442266464,0.015275999903678894,0.013426000252366066,0.01372000016272068,24582,0.0,0.0
2024-04-28 00:00:00+00:00,0.01372000016272068,0.01498899981379509,0.013446000404655933,0.014956999570131302,25441,0.0,0.0
2024-04-29 00:00:00+00:00,0.014964000321924686,0.015799999237060547,0.0148290004581213,0.01541099976748228,44056,0.0,0.0
2024-04-30 00:00:00+00:00,0.01541099976748228,0.01549999974668026,0.014551999978721142,0.014777000062167645,24262,0.0,0.0
2024-05-01 00:00:00+00:00,0.014777000062167645,0.014787999913096428,0.013690000399947166,0.014379000291228294,28815,0.0,0.0
2024-05-02 00:00:00+00:00,0.01438200008124113,0.014446999877691269,0.01131999958306551,0.012269999831914902,76809,0.0,0.0
2024-05-03 00:00:00+00:00,0.011157000437378883,0.012078000232577324,0.010537000373005867,0.011718999594449997,73147,0.0,0.0
2024-05-04 00:00:00+00:00,0.011719999834895134,0.01182899996638298,0.010034999810159206,0.010755999945104122,48388,0.0,0.0
2024-05-05 00:00:00+00:00,0.010753000155091286,0.011103999800980091,0.009108000434935093,0.009215000085532665,47385,0.0,0.0
2024-05-06 00:00:00+00:00,0.009215000085532665,0.009403999894857407,0.00877899955958128,0.009212999604642391,37894,0.0,0.0
2024-05-07 00:00:00+00:00,0.009212999604642391,0.009235999546945095,0.008640999905765057,0.008640999905765057,28106,0.0,0.0
2024-05-08 00:00:00+00:00,0.008640999905765057,0.008647000417113304,0.007695999927818775,0.008471000008285046,20527,0.0,0.0
2024-05-09 00:00:00+00:00,0.008471000008285046,0.008760999888181686,0.008155999705195427,0.008729999884963036,16583,0.0,0.0
2024-05-10 00:00:00+00:00,0.008729999884963036,0.008825000375509262,0.008617999963462353,0.008671999908983707,21258,0.0,0.0
2024-05-11 00:00:00+00:00,0.008678000420331955,0.00878399983048439,0.008508999831974506,0.00873200036585331,14752,0.0,0.0
2024-05-12 00:00:00+00:00,0.00873200036585331,0.008786000311374664,0.008489999920129776,0.008526000194251537,13332,0.0,0.0
2024-05-13 00:00:00+00:00,0.008534999564290047,0.008574999868869781,0.00814099982380867,0.008570999838411808,15842,0.0,0.0
2024-05-14 00:00:00+00:00,0.008568000048398972,0.008886000141501427,0.008321000263094902,0.008330999873578548,14364,0.0,0.0
2024-05-15 00:00:00+00:00,0.008330999873578548,0.008334999904036522,0.008163000456988811,0.008178000338375568,9187,0.0,0.0
2024-05-16 00:00:00+00:00,0.008178000338375568,0.008437000215053558,0.008119000121951103,0.008429000154137611,14927,0.0,0.0
2024-05-17 00:00:00+00:00,0.008429000154137611,0.008666999638080597,0.008399000391364098,0.008647000417113304,18122,0.0,0.0
2024-05-18 00:00:00+00:00,0.00863800011575222,0.008937000297009945,0.008599000051617622,0.00892999954521656,14582,0.0,0.0
2024-05-19 00:00:00+00:00,0.00892999954521656,0.0092569999396801,0.008913000114262104,0.009196000173687935,18309,0.0,0.0
2024-05-20 00:00:00+00:00,0.009196000173687935,0.010134000331163406,0.009166999720036983,0.010115000419318676,20658,0.0,0.0
2024-05-21 00:00:00+00:00,0.010115000419318676,0.010664000175893307,0.010111999697983265,0.010654999874532223,20357,0.0,0.0
2024-05-22 00:00:00+00:00,0.010646999813616276,0.01361399982124567,0.010431000031530857,0.010797999799251556,269083,0.0,0.0
2024-05-23 00:00:00+00:00,0.010797999799251556,0.013093999586999416,0.009736999869346619,0.012912999838590622,51948,0.0,0.0
2024-05-24 00:00:00+00:00,0.012912999838590622,0.013550999574363232,0.010990999639034271,0.011249000206589699,53603,0.0,0.0
2024-05-25 00:00:00+00:00,0.011249000206589699,0.012392999604344368,0.01054100040346384,0.011889999732375145,36239,0.0,0.0
2024-05-26 00:00:00+00:00,0.011889999732375145,0.011946000158786774,0.010432000271975994,0.010599000379443169,20650,0.0,0.0
2024-05-27 00:00:00+00:00,0.010599000379443169,0.010764000006020069,0.010150999762117863,0.01015899982303381,17736,0.0,0.0
2024-05-28 00:00:00+00:00,0.01015899982303381,0.010665999725461006,0.010060000233352184,0.01065099984407425,12770,0.0,0.0
