TIMESTAMP,DREP_OPEN_PRICE_USD,DREP_HIGH_PRICE_USD,DREP_LOW_PRICE_USD,DREP_CLOSE_PRICE_USD,DREP_VOLUME_USD,DREP_DIVIDENDS_USD,DREP_STOCK_SPLITS_USD
2021-04-07 00:00:00+00:00,1.993543028831482,2.165550947189331,1.6565639972686768,1.7041629552841187,12890830,0.0,0.0
2021-04-08 00:00:00+00:00,1.7051609754562378,3.2437219619750977,1.700085997581482,2.9174110889434814,98929480,0.0,0.0
2021-04-09 00:00:00+00:00,2.9337151050567627,3.3820180892944336,2.4330101013183594,2.6489078998565674,86757829,0.0,0.0
2021-04-10 00:00:00+00:00,2.623879909515381,2.635406970977783,2.2241599559783936,2.2830240726470947,20464579,0.0,0.0
2021-04-11 00:00:00+00:00,2.283128023147583,2.5667519569396973,2.151237964630127,2.495703935623169,16543485,0.0,0.0
2021-04-12 00:00:00+00:00,2.4914090633392334,2.4914090633392334,2.1553900241851807,2.173774003982544,9176496,0.0,0.0
2021-04-13 00:00:00+00:00,2.1738510131835938,2.2296040058135986,2.047569990158081,2.1734330654144287,9313399,0.0,0.0
2021-04-14 00:00:00+00:00,2.175412893295288,2.175412893295288,1.9695589542388916,2.0421369075775146,9505845,0.0,0.0
2021-04-15 00:00:00+00:00,2.0432510375976562,2.317682981491089,1.9987560510635376,2.116457939147949,13022264,0.0,0.0
2021-04-16 00:00:00+00:00,2.1138370037078857,2.158842086791992,1.8407700061798096,1.960669994354248,13142843,0.0,0.0
2021-04-17 00:00:00+00:00,1.9605920314788818,2.161540985107422,1.9148340225219727,1.9833600521087646,10331298,0.0,0.0
2021-04-18 00:00:00+00:00,1.9835920333862305,1.9902600049972534,1.595903992652893,1.717851996421814,8229304,0.0,0.0
2021-04-19 00:00:00+00:00,1.718183994293213,2.155663013458252,1.6728019714355469,1.7242939472198486,20551550,0.0,0.0
2021-04-20 00:00:00+00:00,1.7247719764709473,1.857064962387085,1.6162029504776,1.7688610553741455,9338276,0.0,0.0
2021-04-21 00:00:00+00:00,1.7688729763031006,1.8150839805603027,1.608957052230835,1.6400820016860962,7427506,0.0,0.0
2021-04-22 00:00:00+00:00,1.632944941520691,1.6777329444885254,1.3673590421676636,1.3829189538955688,5840751,0.0,0.0
2021-04-23 00:00:00+00:00,1.3812249898910522,1.4130159616470337,1.0902019739151,1.3079630136489868,7406191,0.0,0.0
2021-04-24 00:00:00+00:00,1.3002159595489502,1.3372520208358765,1.137977957725525,1.1391680240631104,4437716,0.0,0.0
2021-04-25 00:00:00+00:00,1.1379239559173584,1.2921969890594482,1.0831019878387451,1.190140962600708,4356924,0.0,0.0
2021-04-26 00:00:00+00:00,1.190906047821045,1.3960059881210327,1.1599440574645996,1.3622560501098633,5090450,0.0,0.0
2021-04-27 00:00:00+00:00,1.3630390167236328,1.6499650478363037,1.3311150074005127,1.5482100248336792,10401502,0.0,0.0
2021-04-28 00:00:00+00:00,1.5470980405807495,1.570834994316101,1.3201639652252197,1.4501769542694092,6251913,0.0,0.0
2021-04-29 00:00:00+00:00,1.4500850439071655,1.5360850095748901,1.37180495262146,1.4969209432601929,5865921,0.0,0.0
2021-04-30 00:00:00+00:00,1.4969300031661987,1.8079169988632202,1.4652559757232666,1.6208339929580688,14021420,0.0,0.0
2021-05-01 00:00:00+00:00,1.6270140409469604,1.845971941947937,1.5948150157928467,1.7063210010528564,9452023,0.0,0.0
2021-05-02 00:00:00+00:00,1.7141799926757812,1.7951619625091553,1.611286997795105,1.6622010469436646,5398007,0.0,0.0
2021-05-03 00:00:00+00:00,1.664222002029419,1.745278000831604,1.6069669723510742,1.6292459964752197,5856484,0.0,0.0
2021-05-04 00:00:00+00:00,1.6302859783172607,1.6347270011901855,1.3919340372085571,1.4032219648361206,6875037,0.0,0.0
2021-05-05 00:00:00+00:00,1.3949569463729858,1.5397820472717285,1.386046051979065,1.4912400245666504,5088710,0.0,0.0
2021-05-06 00:00:00+00:00,1.4928139448165894,1.609652042388916,1.4022669792175293,1.4198800325393677,6281757,0.0,0.0
2021-05-07 00:00:00+00:00,1.4202200174331665,1.6980390548706055,1.371852993965149,1.594864010810852,12387710,0.0,0.0
2021-05-08 00:00:00+00:00,1.5883079767227173,1.6948360204696655,1.5301239490509033,1.5522589683532715,6687843,0.0,0.0
2021-05-09 00:00:00+00:00,1.5541080236434937,1.5692859888076782,1.425313949584961,1.5040220022201538,3904327,0.0,0.0
