TIMESTAMP,Q35242_OPEN_PRICE_USD,Q35242_HIGH_PRICE_USD,Q35242_LOW_PRICE_USD,Q35242_CLOSE_PRICE_USD,Q35242_VOLUME_USD,Q35242_DIVIDENDS_USD,Q35242_STOCK_SPLITS_USD
2025-03-07 00:00:00+00:00,0.0032420000061392784,0.0033009999897331,0.0031109999399632215,0.0031500000040978193,67945,0.0,0.0
2025-03-08 00:00:00+00:00,0.0031500000040978193,0.0032790000550448895,0.0031169999856501818,0.0032420000061392784,70790,0.0,0.0
2025-03-09 00:00:00+00:00,0.0032420000061392784,0.003254000097513199,0.002947000088170171,0.0029700000304728746,68806,0.0,0.0
2025-03-10 00:00:00+00:00,0.0029700000304728746,0.003154000034555793,0.0026809999253600836,0.002756000030785799,63201,0.0,0.0
2025-03-11 00:00:00+00:00,0.002756000030785799,0.0028810000512748957,0.0026279999874532223,0.002827000105753541,59682,0.0,0.0
2025-03-12 00:00:00+00:00,0.002827000105753541,0.002876000013202429,0.0027099999133497477,0.0028069999534636736,60370,0.0,0.0
2025-03-13 00:00:00+00:00,0.0028069999534636736,0.002816000021994114,0.002686999971047044,0.002744999947026372,59934,0.0,0.0
2025-03-14 00:00:00+00:00,0.002744999947026372,0.0028609998989850283,0.002742999931797385,0.0028099999763071537,60702,0.0,0.0
2025-03-15 00:00:00+00:00,0.0028099999763071537,0.002877000020816922,0.002804999938234687,0.0028540000785142183,61913,0.0,0.0
2025-03-16 00:00:00+00:00,0.0028540000785142183,0.0028550000861287117,0.0027540000155568123,0.002778999973088503,60545,0.0,0.0
2025-03-17 00:00:00+00:00,0.002778999973088503,0.002870999975129962,0.002778999973088503,0.0028389999642968178,61479,0.0,0.0
2025-03-18 00:00:00+00:00,0.0028389999642968178,0.0028470000252127647,0.0027580000460147858,0.0028440000023692846,61429,0.0,0.0
2025-03-19 00:00:00+00:00,0.0028440000023692846,0.00304200011305511,0.002839999971911311,0.0030300000216811895,62656,0.0,0.0
2025-03-20 00:00:00+00:00,0.0030300000216811895,0.0030360000673681498,0.0028780000284314156,0.0029180001001805067,63722,0.0,0.0
