TIMESTAMP,POOP_OPEN_PRICE_USD,POOP_HIGH_PRICE_USD,POOP_LOW_PRICE_USD,POOP_CLOSE_PRICE_USD,POOP_VOLUME_USD,POOP_DIVIDENDS_USD,POOP_STOCK_SPLITS_USD
2021-12-23 00:00:00+00:00,0.03285599872469902,0.03740299865603447,0.03209400177001953,0.03639499843120575,8554,0.0,0.0
2021-12-24 00:00:00+00:00,0.036389999091625214,0.04110800102353096,0.03467399999499321,0.037622999399900436,8104,0.0,0.0
2021-12-25 00:00:00+00:00,0.03763499855995178,0.038495998829603195,0.03521699830889702,0.03775700181722641,2732,0.0,0.0
2021-12-26 00:00:00+00:00,0.03776099905371666,0.03988900035619736,0.036991000175476074,0.038235001266002655,6106,0.0,0.0
2021-12-27 00:00:00+00:00,0.03824000060558319,0.03924800083041191,0.034609001129865646,0.03464199975132942,3008,0.0,0.0
2021-12-28 00:00:00+00:00,0.034644998610019684,0.03579099848866463,0.03299900144338608,0.03437099978327751,2259,0.0,0.0
2021-12-29 00:00:00+00:00,0.03436800092458725,0.035746000707149506,0.031171999871730804,0.03136200085282326,2781,0.0,0.0
2021-12-30 00:00:00+00:00,0.03133700042963028,0.031950999051332474,0.029381999745965004,0.02971000038087368,3717,0.0,0.0
2021-12-31 00:00:00+00:00,0.029709000140428543,0.0319099985063076,0.02928899973630905,0.03133700042963028,2497,0.0,0.0
2022-01-01 00:00:00+00:00,0.03133700042963028,0.035367000848054886,0.03130500018596649,0.035367000848054886,647,0.0,0.0
2022-01-02 00:00:00+00:00,0.035367000848054886,0.03561900183558464,0.033032000064849854,0.03337299823760986,1693,0.0,0.0
2022-01-03 00:00:00+00:00,0.03337299823760986,0.03446200117468834,0.03096899949014187,0.03445599973201752,8114,0.0,0.0
2022-01-04 00:00:00+00:00,0.03445599973201752,0.03551600128412247,0.031773000955581665,0.03208699822425842,5825,0.0,0.0
2022-01-05 00:00:00+00:00,0.03208699822425842,0.0344030000269413,0.027789000421762466,0.03168199956417084,2521,0.0,0.0
2022-01-06 00:00:00+00:00,0.03168199956417084,0.03168199956417084,0.027790000662207603,0.02988000027835369,2851,0.0,0.0
2022-01-07 00:00:00+00:00,0.02988000027835369,0.029896000400185585,0.026083000004291534,0.02608400024473667,2249,0.0,0.0
