TIMESTAMP,ENO_OPEN_PRICE_USD,ENO_HIGH_PRICE_USD,ENO_LOW_PRICE_USD,ENO_CLOSE_PRICE_USD,ENO_VOLUME_USD,ENO_DIVIDENDS_USD,ENO_STOCK_SPLITS_USD
2022-08-10 00:00:00+00:00,1.2806129455566406,1.317302942276001,1.2720999717712402,1.305098056793213,16284,0.0,0.0
2022-08-11 00:00:00+00:00,1.3054410219192505,1.3584630489349365,1.296491026878357,1.3378159999847412,14029,0.0,0.0
2022-08-12 00:00:00+00:00,1.3377469778060913,1.3407779932022095,1.2587189674377441,1.3381659984588623,14914,0.0,0.0
2022-08-13 00:00:00+00:00,1.3390300273895264,1.4818609952926636,1.3130970001220703,1.4456570148468018,15771,0.0,0.0
2022-08-14 00:00:00+00:00,1.4431589841842651,1.4900579452514648,1.3748329877853394,1.4055399894714355,16588,0.0,0.0
2022-08-15 00:00:00+00:00,1.4055399894714355,1.448546051979065,1.3158780336380005,1.3512259721755981,15713,0.0,0.0
2022-08-16 00:00:00+00:00,1.3512250185012817,1.3844809532165527,1.3114099502563477,1.3182159662246704,15678,0.0,0.0
2022-08-17 00:00:00+00:00,1.318222999572754,1.3498029708862305,0.0,1.2865129709243774,13522,0.0,0.0
2022-08-18 00:00:00+00:00,1.2862999439239502,1.30799400806427,1.212401032447815,1.2124049663543701,14183,0.0,0.0
2022-08-19 00:00:00+00:00,1.2108960151672363,1.2108960151672363,1.0739699602127075,1.0743099451065063,13033,0.0,0.0
2022-08-20 00:00:00+00:00,1.0759999752044678,1.1495749950408936,1.0710550546646118,1.1012669801712036,13281,0.0,0.0
2022-08-21 00:00:00+00:00,1.1013089418411255,1.1864880323410034,1.0863369703292847,1.1738100051879883,12687,0.0,0.0
2022-08-22 00:00:00+00:00,1.1743680238723755,1.1744250059127808,1.0807429552078247,1.1418639421463013,12695,0.0,0.0
2022-08-23 00:00:00+00:00,1.1413899660110474,1.1838270425796509,1.1249419450759888,1.1684319972991943,12577,0.0,0.0
2022-08-24 00:00:00+00:00,1.16873300075531,1.1911269426345825,1.1203440427780151,1.160802960395813,12345,0.0,0.0
2022-08-25 00:00:00+00:00,1.1604390144348145,1.182487964630127,1.149325966835022,1.1607660055160522,13050,0.0,0.0
2022-08-26 00:00:00+00:00,1.1607749462127686,1.1982589960098267,1.0654280185699463,1.0723170042037964,12476,0.0,0.0
2022-08-27 00:00:00+00:00,1.0723170042037964,1.1528370380401611,1.0558539628982544,1.1400229930877686,13821,0.0,0.0
2022-08-28 00:00:00+00:00,1.1394749879837036,1.184667944908142,1.0872950553894043,1.0872950553894043,13116,0.0,0.0
