TIMESTAMP,CUSDO_OPEN_PRICE_USD,CUSDO_HIGH_PRICE_USD,CUSDO_LOW_PRICE_USD,CUSDO_CLOSE_PRICE_USD,CUSDO_VOLUME_USD,CUSDO_DIVIDENDS_USD,CUSDO_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,1.0089850425720215,1.0142029523849487,0.9994180202484131,1.0090279579162598,307313,0.0,0.0
2025-04-02 00:00:00+00:00,1.0090279579162598,1.012524962425232,1.0076069831848145,1.0089529752731323,3954562,0.0,0.0
2025-04-03 00:00:00+00:00,1.0089529752731323,1.009369969367981,1.0084010362625122,1.0084609985351562,4407945,0.0,0.0
2025-04-04 00:00:00+00:00,1.0084609985351562,1.010025978088379,1.007652997970581,1.0093059539794922,800965,0.0,0.0
2025-04-05 00:00:00+00:00,1.0093059539794922,1.0100740194320679,1.0085890293121338,1.0091279745101929,730462,0.0,0.0
2025-04-06 00:00:00+00:00,1.0091279745101929,1.0110739469528198,1.0086250305175781,1.0093400478363037,1643599,0.0,0.0
2025-04-07 00:00:00+00:00,1.0093400478363037,1.0106229782104492,1.0078010559082031,1.0095429420471191,3211265,0.0,0.0
2025-04-08 00:00:00+00:00,1.0095429420471191,1.0102289915084839,1.00906503200531,1.009539008140564,7191155,0.0,0.0
2025-04-09 00:00:00+00:00,1.009539008140564,1.0103089809417725,1.0083359479904175,1.0098240375518799,11254423,0.0,0.0
2025-04-10 00:00:00+00:00,1.0098240375518799,1.0105400085449219,1.0091040134429932,1.0095529556274414,9700214,0.0,0.0
2025-04-11 00:00:00+00:00,1.0095529556274414,1.0103219747543335,1.0087759494781494,1.0099849700927734,5237931,0.0,0.0
2025-04-12 00:00:00+00:00,1.0099849700927734,1.0104910135269165,1.0091029405593872,1.010246992111206,7587649,0.0,0.0
2025-04-13 00:00:00+00:00,1.010246992111206,1.010867953300476,1.0095590353012085,1.009932041168213,222540,0.0,0.0
2025-04-14 00:00:00+00:00,1.009932041168213,1.0106420516967773,1.0094749927520752,1.0099040269851685,13130112,0.0,0.0
2025-04-15 00:00:00+00:00,1.0099040269851685,1.010802984237671,1.0097750425338745,1.0106170177459717,4331610,0.0,0.0
2025-04-16 00:00:00+00:00,1.0106170177459717,1.0108189582824707,1.0100109577178955,1.0105079412460327,6468877,0.0,0.0
2025-04-17 00:00:00+00:00,1.0105079412460327,1.0109679698944092,1.0100619792938232,1.0108139514923096,6970636,0.0,0.0
2025-04-18 00:00:00+00:00,1.0108139514923096,1.0114409923553467,1.0103750228881836,1.0113600492477417,4193614,0.0,0.0
2025-04-19 00:00:00+00:00,1.0113600492477417,1.011944055557251,1.010565996170044,1.0108779668807983,7065054,0.0,0.0
2025-04-20 00:00:00+00:00,1.0108779668807983,1.0113049745559692,1.0104930400848389,1.0110620260238647,4269068,0.0,0.0
2025-04-21 00:00:00+00:00,1.0110620260238647,1.0115150213241577,1.010195016860962,1.0111860036849976,11655232,0.0,0.0
2025-04-22 00:00:00+00:00,1.0111860036849976,1.0115729570388794,1.0104479789733887,1.010956048965454,12980407,0.0,0.0
2025-04-23 00:00:00+00:00,1.010956048965454,1.0117429494857788,1.0105830430984497,1.0113320350646973,5190230,0.0,0.0
2025-04-24 00:00:00+00:00,1.0113320350646973,1.0119659900665283,1.0109670162200928,1.011536955833435,11896176,0.0,0.0
2025-04-25 00:00:00+00:00,1.011536955833435,1.0119730234146118,1.0110269784927368,1.0119030475616455,8265862,0.0,0.0
2025-04-26 00:00:00+00:00,1.0119030475616455,1.0125149488449097,1.0116100311279297,1.012241005897522,2695418,0.0,0.0
2025-04-27 00:00:00+00:00,1.012241005897522,1.0139440298080444,1.0121400356292725,1.013735055923462,5611022,0.0,0.0
2025-04-28 00:00:00+00:00,1.013735055923462,1.0171250104904175,1.0134849548339844,1.0150779485702515,7083628,0.0,0.0
2025-04-29 00:00:00+00:00,1.0150779485702515,1.015707015991211,1.0130850076675415,1.015321969985962,8137213,0.0,0.0
