TIMESTAMP,ML_OPEN_PRICE_USD,ML_HIGH_PRICE_USD,ML_LOW_PRICE_USD,ML_CLOSE_PRICE_USD,ML_VOLUME_USD,ML_DIVIDENDS_USD,ML_STOCK_SPLITS_USD
2021-12-29 00:00:00+00:00,0.7260370254516602,0.8408079743385315,0.7260000109672546,0.7878720164299011,89524,0.0,0.0
2021-12-30 00:00:00+00:00,0.788519024848938,0.8904569745063782,0.7613400220870972,0.8362789750099182,112983,0.0,0.0
2021-12-31 00:00:00+00:00,0.8354870080947876,0.8418279886245728,0.793166995048523,0.8208000063896179,85204,0.0,0.0
2022-01-01 00:00:00+00:00,0.8207709789276123,0.8291980028152466,0.788008987903595,0.8124529719352722,51058,0.0,0.0
2022-01-02 00:00:00+00:00,0.8124849796295166,0.8124849796295166,0.7166479825973511,0.7170529961585999,47028,0.0,0.0
2022-01-03 00:00:00+00:00,0.7170659899711609,0.7628309726715088,0.6691719889640808,0.6705870032310486,49762,0.0,0.0
2022-01-04 00:00:00+00:00,0.6705830097198486,0.6706870198249817,0.6515399813652039,0.6611449718475342,45846,0.0,0.0
2022-01-05 00:00:00+00:00,0.6611390113830566,0.6611390113830566,0.6113939881324768,0.6292589902877808,59526,0.0,0.0
2022-01-06 00:00:00+00:00,0.6292600035667419,0.6292600035667419,0.538332998752594,0.5645790100097656,49092,0.0,0.0
2022-01-07 00:00:00+00:00,0.5645920038223267,0.6461250185966492,0.5440390110015869,0.6116600036621094,49041,0.0,0.0
2022-01-08 00:00:00+00:00,0.6116650104522705,0.6177200078964233,0.5588359832763672,0.5606819987297058,37630,0.0,0.0
2022-01-09 00:00:00+00:00,0.5606819987297058,0.6292340159416199,0.5522940158843994,0.6230819821357727,62213,0.0,0.0
2022-01-10 00:00:00+00:00,0.6230819821357727,0.6299539804458618,0.5855630040168762,0.6112459897994995,70636,0.0,0.0
2022-01-11 00:00:00+00:00,0.6112449765205383,0.7206479907035828,0.5896819829940796,0.6982669830322266,75382,0.0,0.0
2022-01-12 00:00:00+00:00,0.6982700228691101,0.6982870101928711,0.5906950235366821,0.6216139793395996,98121,0.0,0.0
2022-01-13 00:00:00+00:00,0.6216139793395996,0.6216679811477661,0.5970839858055115,0.6062639951705933,135845,0.0,0.0
2022-01-14 00:00:00+00:00,0.6062639951705933,0.6062639951705933,0.572996973991394,0.5793560147285461,52385,0.0,0.0
2022-01-15 00:00:00+00:00,0.5793669819831848,0.5793669819831848,0.4333359897136688,0.5421010255813599,41315,0.0,0.0
2022-01-16 00:00:00+00:00,0.5421410202980042,0.611972987651825,0.5331900119781494,0.6019740104675293,46431,0.0,0.0
2022-01-17 00:00:00+00:00,0.6019830107688904,0.6043750047683716,0.5928990244865417,0.593621015548706,50986,0.0,0.0
2022-01-18 00:00:00+00:00,0.5936130285263062,0.5962110161781311,0.5609809756278992,0.5628690123558044,45333,0.0,0.0
2022-01-19 00:00:00+00:00,0.5628659725189209,0.5633080005645752,0.5587120056152344,0.5587180256843567,44612,0.0,0.0
2022-01-20 00:00:00+00:00,0.558713972568512,0.5710210204124451,0.5568289756774902,0.5642369985580444,50574,0.0,0.0
2022-01-21 00:00:00+00:00,0.5642359852790833,0.5671539902687073,0.5104259848594666,0.51043301820755,64185,0.0,0.0
2022-01-22 00:00:00+00:00,0.5104349851608276,0.5244079828262329,0.4684309959411621,0.513621985912323,86299,0.0,0.0
2022-01-23 00:00:00+00:00,0.5136209726333618,0.5239740014076233,0.4881710112094879,0.4993399977684021,69789,0.0,0.0
2022-01-24 00:00:00+00:00,0.4993399977684021,0.4993399977684021,0.4781210124492645,0.494378000497818,62325,0.0,0.0
2022-01-25 00:00:00+00:00,0.4943790137767792,0.4960489869117737,0.48588401079177856,0.49575701355934143,70666,0.0,0.0
2022-01-26 00:00:00+00:00,0.4957529902458191,0.4957529902458191,0.48704999685287476,0.4908030033111572,56897,0.0,0.0
2022-01-27 00:00:00+00:00,0.490803986787796,0.49285098910331726,0.47485899925231934,0.4801590144634247,59259,0.0,0.0
2022-01-28 00:00:00+00:00,0.4801580011844635,0.4821830093860626,0.47009798884391785,0.47259101271629333,67470,0.0,0.0
2022-01-29 00:00:00+00:00,0.4725880026817322,0.48044300079345703,0.4278999865055084,0.4509490132331848,66760,0.0,0.0
2022-01-30 00:00:00+00:00,0.450980007648468,0.450980007648468,0.43709900975227356,0.4375250041484833,60834,0.0,0.0
2022-01-31 00:00:00+00:00,0.4375239908695221,0.4531030058860779,0.4375239908695221,0.4513469934463501,64517,0.0,0.0
2022-02-01 00:00:00+00:00,0.4513539969921112,0.4519039988517761,0.443231999874115,0.44516900181770325,68096,0.0,0.0
