TIMESTAMP,KAGE_OPEN_PRICE_USD,KAGE_HIGH_PRICE_USD,KAGE_LOW_PRICE_USD,KAGE_CLOSE_PRICE_USD,KAGE_VOLUME_USD,KAGE_DIVIDENDS_USD,KAGE_STOCK_SPLITS_USD
2024-09-04 00:00:00+00:00,0.01842699944972992,0.018609000369906425,0.015135000459849834,0.015135000459849834,74031,0.0,0.0
2024-09-05 00:00:00+00:00,0.015135000459849834,0.017364000901579857,0.011451000347733498,0.014101999811828136,56514,0.0,0.0
2024-09-06 00:00:00+00:00,0.014101999811828136,0.014220000244677067,0.008766000159084797,0.010932999663054943,38673,0.0,0.0
2024-09-07 00:00:00+00:00,0.010932999663054943,0.01345799956470728,0.01082799956202507,0.01131999958306551,28172,0.0,0.0
2024-09-08 00:00:00+00:00,0.01131999958306551,0.01134399976581335,0.010901999659836292,0.010944999754428864,4706,0.0,0.0
2024-09-09 00:00:00+00:00,0.010944999754428864,0.021259000524878502,0.009296000003814697,0.02019299939274788,109587,0.0,0.0
2024-09-10 00:00:00+00:00,0.02019299939274788,0.024202000349760056,0.01759300008416176,0.01759300008416176,44967,0.0,0.0
2024-09-11 00:00:00+00:00,0.01759300008416176,0.018397999927401543,0.015529000200331211,0.016923999413847923,37017,0.0,0.0
2024-09-12 00:00:00+00:00,0.016923999413847923,0.01807899959385395,0.014116000384092331,0.017417000606656075,30212,0.0,0.0
2024-09-13 00:00:00+00:00,0.017417000606656075,0.017417000606656075,0.014232000336050987,0.015437000431120396,15511,0.0,0.0
2024-09-14 00:00:00+00:00,0.015437000431120396,0.015437000431120396,0.009359999559819698,0.009607999585568905,26305,0.0,0.0
2024-09-15 00:00:00+00:00,0.009607999585568905,0.013027999550104141,0.009607999585568905,0.010126999579370022,23658,0.0,0.0
2024-09-16 00:00:00+00:00,0.010126999579370022,0.010948999784886837,0.008383999578654766,0.010106000117957592,38081,0.0,0.0
2024-09-17 00:00:00+00:00,0.010106000117957592,0.010110000148415565,0.00763599993661046,0.008973999880254269,22045,0.0,0.0
2024-09-18 00:00:00+00:00,0.008973999880254269,0.008973999880254269,0.007431999780237675,0.007548000197857618,5642,0.0,0.0
2024-09-19 00:00:00+00:00,0.007548000197857618,0.010312999598681927,0.007548000197857618,0.010103000327944756,9738,0.0,0.0
2024-09-20 00:00:00+00:00,0.010103000327944756,0.01143800001591444,0.009517000056803226,0.009517000056803226,13067,0.0,0.0
2024-09-21 00:00:00+00:00,0.009517000056803226,0.009517000056803226,0.009202999994158745,0.009471000172197819,1795,0.0,0.0
2024-09-22 00:00:00+00:00,0.009471000172197819,0.009471000172197819,0.007031000219285488,0.007031000219285488,9053,0.0,0.0
2024-09-23 00:00:00+00:00,0.007031000219285488,0.007706999778747559,0.006153999827802181,0.007706999778747559,10413,0.0,0.0
2024-09-24 00:00:00+00:00,0.007706999778747559,0.010936999693512917,0.007706999778747559,0.010638000443577766,21636,0.0,0.0
2024-09-25 00:00:00+00:00,0.010638000443577766,0.013274000026285648,0.01052900031208992,0.01052900031208992,18133,0.0,0.0
2024-09-26 00:00:00+00:00,0.01052900031208992,0.01052900031208992,0.009529000148177147,0.009529000148177147,4939,0.0,0.0
2024-09-27 00:00:00+00:00,0.009529000148177147,0.010335000231862068,0.008704000152647495,0.009980999864637852,14027,0.0,0.0
2024-09-28 00:00:00+00:00,0.009980999864637852,0.009990000165998936,0.009801999665796757,0.009872999973595142,1424,0.0,0.0
2024-09-29 00:00:00+00:00,0.009872999973595142,0.009872999973595142,0.009479999542236328,0.009620999917387962,2205,0.0,0.0
2024-09-30 00:00:00+00:00,0.009620999917387962,0.011761000379920006,0.008562999777495861,0.011761000379920006,15177,0.0,0.0
2024-10-01 00:00:00+00:00,0.011761000379920006,0.012787999585270882,0.011346999555826187,0.011346999555826187,5795,0.0,0.0
2024-10-02 00:00:00+00:00,0.011346999555826187,0.011346999555826187,0.00880299974232912,0.00880299974232912,8488,0.0,0.0
2024-10-03 00:00:00+00:00,0.00880299974232912,0.00880299974232912,0.008595000021159649,0.008747000247240067,816,0.0,0.0
2024-10-04 00:00:00+00:00,0.008747000247240067,0.012846999801695347,0.008527999743819237,0.012846999801695347,15909,0.0,0.0
2024-10-05 00:00:00+00:00,0.012846999801695347,0.012916999869048595,0.011586000211536884,0.011586000211536884,5241,0.0,0.0
2024-10-06 00:00:00+00:00,0.011586000211536884,0.012419999577105045,0.011522999964654446,0.012419999577105045,3367,0.0,0.0
2024-10-07 00:00:00+00:00,0.012419999577105045,0.012865999713540077,0.009909999556839466,0.012865999713540077,27570,0.0,0.0
2024-10-08 00:00:00+00:00,0.012865999713540077,0.012865999713540077,0.01145000010728836,0.01145000010728836,4273,0.0,0.0
2024-10-09 00:00:00+00:00,0.01145000010728836,0.01145000010728836,0.010007999837398529,0.010007999837398529,4520,0.0,0.0
2024-10-10 00:00:00+00:00,0.010007999837398529,0.010007999837398529,0.008950999937951565,0.008950999937951565,3292,0.0,0.0
2024-10-11 00:00:00+00:00,0.008950999937951565,0.008950999937951565,0.008682000450789928,0.008848000317811966,291,0.0,0.0
2024-10-12 00:00:00+00:00,0.008848000317811966,0.008848000317811966,0.008635999634861946,0.008635999634861946,1123,0.0,0.0
2024-10-13 00:00:00+00:00,0.008635999634861946,0.00864499993622303,0.008290999568998814,0.008290999568998814,853,0.0,0.0
2024-10-14 00:00:00+00:00,0.008290999568998814,0.008314000442624092,0.007633000146597624,0.007633000146597624,6074,0.0,0.0
2024-10-15 00:00:00+00:00,0.007633000146597624,0.011667000129818916,0.007201000116765499,0.011017999611794949,41536,0.0,0.0
2024-10-16 00:00:00+00:00,0.011017999611794949,0.011357000097632408,0.011017999611794949,0.011163000017404556,642,0.0,0.0
2024-10-17 00:00:00+00:00,0.011163000017404556,0.0276699997484684,0.011013000272214413,0.018557000905275345,83994,0.0,0.0
2024-10-18 00:00:00+00:00,0.018557000905275345,0.018557000905275345,0.017450999468564987,0.017450999468564987,2906,0.0,0.0
2024-10-19 00:00:00+00:00,0.017450999468564987,0.017450999468564987,0.017072999849915504,0.017072999849915504,1904,0.0,0.0
2024-10-20 00:00:00+00:00,0.017072999849915504,0.017968999221920967,0.015937000513076782,0.015937000513076782,9980,0.0,0.0
2024-10-21 00:00:00+00:00,0.015937000513076782,0.016081999987363815,0.013419999741017818,0.013515999540686607,20802,0.0,0.0
