TIMESTAMP,RWA36221_OPEN_PRICE_USD,RWA36221_HIGH_PRICE_USD,RWA36221_LOW_PRICE_USD,RWA36221_CLOSE_PRICE_USD,RWA36221_VOLUME_USD,RWA36221_DIVIDENDS_USD,RWA36221_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,121.99603271484375,122.62165069580078,115.07452392578125,115.49159240722656,1725,0.0,0.0
2025-04-02 00:00:00+00:00,115.49159240722656,117.00741577148438,113.71577453613281,115.9800796508789,2671,0.0,0.0
2025-04-03 00:00:00+00:00,115.9800796508789,117.03546142578125,110.95639038085938,111.47513580322266,892,0.0,0.0
2025-04-04 00:00:00+00:00,111.47513580322266,113.31473541259766,111.12448120117188,111.96431732177734,203,0.0,0.0
2025-04-05 00:00:00+00:00,111.96431732177734,115.18317413330078,111.96431732177734,113.03909301757812,213,0.0,0.0
2025-04-06 00:00:00+00:00,113.03909301757812,114.27485656738281,112.73168182373047,113.8836898803711,100,0.0,0.0
2025-04-07 00:00:00+00:00,113.8873519897461,114.74706268310547,112.3868179321289,114.19512176513672,400,0.0,0.0
2025-04-08 00:00:00+00:00,114.20286560058594,115.92591094970703,113.2506103515625,114.82769775390625,3822718,0.0,0.0
2025-04-09 00:00:00+00:00,114.82769775390625,116.1991195678711,114.1285400390625,114.6935043334961,3755904,0.0,0.0
2025-04-10 00:00:00+00:00,114.6935043334961,118.35083770751953,114.60787963867188,115.45075988769531,3821472,0.0,0.0
2025-04-11 00:00:00+00:00,115.45075988769531,117.33028411865234,114.31455993652344,115.40640258789062,3974391,0.0,0.0
2025-04-12 00:00:00+00:00,115.40640258789062,117.9314956665039,115.30322265625,116.1511459350586,3985078,0.0,0.0
2025-04-13 00:00:00+00:00,116.12435913085938,118.21807098388672,115.93223571777344,117.28382873535156,3834834,0.0,0.0
2025-04-14 00:00:00+00:00,117.28382873535156,118.90604400634766,116.84907531738281,116.98672485351562,3903571,0.0,0.0
2025-04-15 00:00:00+00:00,116.98672485351562,119.65258026123047,116.82830047607422,117.61090087890625,3809738,0.0,0.0
2025-04-16 00:00:00+00:00,117.61090087890625,120.0950927734375,117.4864273071289,117.73174285888672,4192941,0.0,0.0
2025-04-17 00:00:00+00:00,117.73174285888672,120.32035064697266,117.20652770996094,117.96440124511719,3928895,0.0,0.0
2025-04-18 00:00:00+00:00,117.96440124511719,119.45404052734375,117.94615936279297,118.62519836425781,3871905,0.0,0.0
2025-04-19 00:00:00+00:00,118.62519836425781,120.18657684326172,118.57205963134766,119.3379898071289,3787886,0.0,0.0
2025-04-20 00:00:00+00:00,119.3379898071289,120.19355773925781,118.70714569091797,119.54901123046875,3951499,0.0,0.0
2025-04-21 00:00:00+00:00,119.54901123046875,120.545654296875,118.5260238647461,119.26268005371094,3983314,0.0,0.0
2025-04-22 00:00:00+00:00,119.26268005371094,120.33815002441406,117.40780639648438,117.89471435546875,4042322,0.0,0.0
2025-04-23 00:00:00+00:00,117.89471435546875,119.41587829589844,116.9412612915039,118.10684204101562,3946562,0.0,0.0
2025-04-24 00:00:00+00:00,118.10684204101562,119.7793960571289,116.75460052490234,118.71727752685547,3714468,0.0,0.0
2025-04-25 00:00:00+00:00,118.71727752685547,122.01798248291016,116.37120819091797,120.58361053466797,3893374,0.0,0.0
2025-04-26 00:00:00+00:00,120.58361053466797,121.85460662841797,120.27748107910156,120.97647094726562,3938267,0.0,0.0
2025-04-27 00:00:00+00:00,120.97647094726562,123.18355560302734,120.6304931640625,121.18428039550781,4148484,0.0,0.0
2025-04-28 00:00:00+00:00,121.18428039550781,122.91073608398438,120.26970672607422,121.07295227050781,3831067,0.0,0.0
2025-04-29 00:00:00+00:00,121.07295227050781,122.32444763183594,116.31414794921875,117.09268188476562,4489728,0.0,0.0
2025-04-30 00:00:00+00:00,117.09268188476562,121.7186508178711,116.56877899169922,119.11156463623047,4963923,0.0,0.0
2025-05-01 00:00:00+00:00,119.11156463623047,121.51568603515625,118.5294418334961,119.3313217163086,4761255,0.0,0.0
2025-05-02 00:00:00+00:00,119.3313217163086,122.62606811523438,119.3313217163086,119.57160949707031,4523035,0.0,0.0
2025-05-03 00:00:00+00:00,119.57160949707031,121.3077621459961,119.5193862915039,119.93148040771484,3814622,0.0,0.0
2025-05-04 00:00:00+00:00,119.93148040771484,123.95068359375,119.46720886230469,120.79650115966797,4005309,0.0,0.0
2025-05-05 00:00:00+00:00,120.79650115966797,123.12035369873047,119.94615173339844,120.50013732910156,5078359,0.0,0.0
2025-05-06 00:00:00+00:00,120.50013732910156,123.4409408569336,120.45991516113281,120.76020050048828,5315770,0.0,0.0
2025-05-07 00:00:00+00:00,120.76020050048828,123.64366149902344,119.80068969726562,121.04153442382812,5042917,0.0,0.0
2025-05-08 00:00:00+00:00,121.04153442382812,121.97291564941406,119.57255554199219,120.60424041748047,4745983,0.0,0.0
2025-05-09 00:00:00+00:00,120.60424041748047,122.7236099243164,118.95049285888672,120.22425842285156,4153803,0.0,0.0
2025-05-10 00:00:00+00:00,120.22425842285156,121.50182342529297,118.7874984741211,119.36202239990234,3805141,0.0,0.0
2025-05-11 00:00:00+00:00,119.36202239990234,120.92282104492188,118.70157623291016,120.49552917480469,3852776,0.0,0.0
2025-05-12 00:00:00+00:00,120.49552917480469,122.1086654663086,119.74258422851562,120.56275177001953,4131205,0.0,0.0
2025-05-13 00:00:00+00:00,120.56275177001953,122.26155090332031,119.5003890991211,120.6372299194336,4026709,0.0,0.0
2025-05-14 00:00:00+00:00,120.6372299194336,121.92044067382812,117.58734130859375,118.31708526611328,4329893,0.0,0.0
2025-05-15 00:00:00+00:00,118.32295227050781,120.4353256225586,118.12995910644531,118.72000122070312,3557219,0.0,0.0
2025-05-16 00:00:00+00:00,118.72000122070312,120.16332244873047,118.34378051757812,119.3855209350586,3057299,0.0,0.0
2025-05-17 00:00:00+00:00,119.3855209350586,119.96048736572266,117.64340209960938,118.03266906738281,3745922,0.0,0.0
2025-05-18 00:00:00+00:00,118.03266906738281,119.25967407226562,71.97663879394531,80.47697448730469,8679178,0.0,0.0
2025-05-19 00:00:00+00:00,80.47697448730469,90.93318176269531,80.46778106689453,88.27410888671875,3512715,0.0,0.0
2025-05-20 00:00:00+00:00,88.28112030029297,91.43404388427734,88.28112030029297,89.3091049194336,3442433,0.0,0.0
2025-05-21 00:00:00+00:00,89.3091049194336,91.29865264892578,89.30818176269531,89.942138671875,3296711,0.0,0.0
2025-05-22 00:00:00+00:00,89.942138671875,95.21089935302734,88.45637512207031,92.74105834960938,3308442,0.0,0.0
2025-05-23 00:00:00+00:00,92.67797088623047,94.99510955810547,92.65370178222656,93.11113739013672,3495727,0.0,0.0
2025-05-24 00:00:00+00:00,93.11113739013672,95.63558959960938,92.88714599609375,93.54853820800781,3034944,0.0,0.0
2025-05-25 00:00:00+00:00,93.54853820800781,95.19437408447266,52.9300422668457,54.759002685546875,5616597,0.0,0.0
2025-05-26 00:00:00+00:00,54.76156997680664,55.95686721801758,43.13850784301758,43.255043029785156,5627986,0.0,0.0
2025-05-27 00:00:00+00:00,43.255043029785156,43.347259521484375,32.88029861450195,36.56346893310547,3443001,0.0,0.0
2025-05-28 00:00:00+00:00,36.567543029785156,37.825889587402344,36.452911376953125,37.24658203125,1441035,0.0,0.0
2025-05-29 00:00:00+00:00,37.24658203125,42.2347297668457,37.22837829589844,40.09366989135742,3373332,0.0,0.0
2025-05-30 00:00:00+00:00,40.094974517822266,41.3299560546875,40.05197525024414,40.806671142578125,2043134,0.0,0.0
2025-05-31 00:00:00+00:00,40.806671142578125,41.38788986206055,39.98900604248047,40.162940979003906,1763790,0.0,0.0
2025-06-01 00:00:00+00:00,40.162940979003906,41.370479583740234,40.159061431884766,40.666343688964844,3055189,0.0,0.0
