TIMESTAMP,GRND_OPEN_PRICE_USD,GRND_HIGH_PRICE_USD,GRND_LOW_PRICE_USD,GRND_CLOSE_PRICE_USD,GRND_VOLUME_USD,GRND_DIVIDENDS_USD,GRND_STOCK_SPLITS_USD
2022-09-07 00:00:00+00:00,0.15036800503730774,0.17928099632263184,0.08775400370359421,0.09538300335407257,2042570,0.0,0.0
2022-09-08 00:00:00+00:00,0.09546700119972229,0.10417599976062775,0.08464200049638748,0.08586499840021133,239198,0.0,0.0
2022-09-09 00:00:00+00:00,0.08581700176000595,0.11628899723291397,0.07760600000619888,0.09986100345849991,236883,0.0,0.0
2022-09-10 00:00:00+00:00,0.09986100345849991,0.12221000343561172,0.09828999638557434,0.11927100270986557,271064,0.0,0.0
2022-09-11 00:00:00+00:00,0.11927100270986557,0.1392430067062378,0.11784599721431732,0.13719800114631653,307246,0.0,0.0
2022-09-12 00:00:00+00:00,0.13719800114631653,0.15377600491046906,0.1339150071144104,0.1407269984483719,457935,0.0,0.0
2022-09-13 00:00:00+00:00,0.14072099328041077,0.15019699931144714,0.12441600114107132,0.12801599502563477,208589,0.0,0.0
2022-09-14 00:00:00+00:00,0.12696200609207153,0.12993699312210083,0.12071099877357483,0.12071099877357483,105796,0.0,0.0
2022-09-15 00:00:00+00:00,0.12071099877357483,0.12078599631786346,0.1057789996266365,0.10686799883842468,121213,0.0,0.0
2022-09-16 00:00:00+00:00,0.10686799883842468,0.11807599663734436,0.10599900037050247,0.10659699887037277,154627,0.0,0.0
2022-09-17 00:00:00+00:00,0.10659799724817276,0.10729099810123444,0.10012099891901016,0.10025999695062637,88389,0.0,0.0
2022-09-18 00:00:00+00:00,0.10025999695062637,0.10262899845838547,0.09316200017929077,0.09316200017929077,109628,0.0,0.0
2022-09-19 00:00:00+00:00,0.09214700013399124,0.09899000078439713,0.09083200246095657,0.09453599900007248,171144,0.0,0.0
2022-09-20 00:00:00+00:00,0.09453599900007248,0.09722299873828888,0.09409099817276001,0.0953890010714531,69063,0.0,0.0
2022-09-21 00:00:00+00:00,0.09539700299501419,0.10377000272274017,0.09537199884653091,0.10110300034284592,155554,0.0,0.0
2022-09-22 00:00:00+00:00,0.10110499709844589,0.1051189973950386,0.09968200325965881,0.10001499950885773,56093,0.0,0.0
2022-09-23 00:00:00+00:00,0.10001599788665771,0.10001599788665771,0.09701800346374512,0.09710200130939484,74189,0.0,0.0
2022-09-24 00:00:00+00:00,0.09710200130939484,0.09736400097608566,0.09540700167417526,0.096049003303051,72065,0.0,0.0
2022-09-25 00:00:00+00:00,0.096049003303051,0.10106299817562103,0.09565699845552444,0.10106299817562103,95335,0.0,0.0
2022-09-26 00:00:00+00:00,0.10106199979782104,0.10181500017642975,0.09834799915552139,0.09867600351572037,119721,0.0,0.0
2022-09-27 00:00:00+00:00,0.09867600351572037,0.10157199949026108,0.09657400101423264,0.09775900095701218,82162,0.0,0.0
2022-09-28 00:00:00+00:00,0.09780299663543701,0.09881599992513657,0.0969879999756813,0.09701299667358398,71547,0.0,0.0
2022-09-29 00:00:00+00:00,0.09701599925756454,0.09701599925756454,0.09525000303983688,0.09535299986600876,104163,0.0,0.0
2022-09-30 00:00:00+00:00,0.09535299986600876,0.0988750010728836,0.09493900090456009,0.0971980020403862,103227,0.0,0.0
