TIMESTAMP,NEURON31961_OPEN_PRICE_USD,NEURON31961_HIGH_PRICE_USD,NEURON31961_LOW_PRICE_USD,NEURON31961_CLOSE_PRICE_USD,NEURON31961_VOLUME_USD,NEURON31961_DIVIDENDS_USD,NEURON31961_STOCK_SPLITS_USD
2024-06-26 00:00:00+00:00,0.0002789999998640269,0.0002789999998640269,0.0002680000034160912,0.0002680000034160912,11165,0.0,0.0
2024-06-27 00:00:00+00:00,0.0002680000034160912,0.0002680000034160912,0.0002680000034160912,0.0002680000034160912,10,0.0,0.0
2024-06-28 00:00:00+00:00,0.0002680000034160912,0.0002680000034160912,0.0002680000034160912,0.0002680000034160912,0,0.0,0.0
2024-06-29 00:00:00+00:00,0.0002680000034160912,0.0002690000110305846,0.0002680000034160912,0.0002690000110305846,241,0.0,0.0
2024-06-30 00:00:00+00:00,0.0002690000110305846,0.0002699999895412475,0.0002680000034160912,0.0002699999895412475,33,0.0,0.0
2024-07-01 00:00:00+00:00,0.0002699999895412475,0.00027799999224953353,0.0002699999895412475,0.00027799999224953353,35,0.0,0.0
2024-07-02 00:00:00+00:00,0.00027799999224953353,0.00027799999224953353,0.00027799999224953353,0.00027799999224953353,0,0.0,0.0
2024-07-03 00:00:00+00:00,0.00027799999224953353,0.00027799999224953353,0.0002640000020619482,0.0002640000020619482,171,0.0,0.0
2024-07-04 00:00:00+00:00,0.0002640000020619482,0.0002640000020619482,0.0002640000020619482,0.0002640000020619482,0,0.0,0.0
2024-07-05 00:00:00+00:00,0.0002640000020619482,0.0002640000020619482,0.00022600000374950469,0.00022600000374950469,2959,0.0,0.0
2024-07-06 00:00:00+00:00,0.00022600000374950469,0.00024199999461416155,0.00022600000374950469,0.00024199999461416155,72,0.0,0.0
2024-07-07 00:00:00+00:00,0.00024199999461416155,0.00024199999461416155,0.00023499999952036887,0.00023600000713486224,759,0.0,0.0
2024-07-08 00:00:00+00:00,0.00023600000713486224,0.00023600000713486224,0.00020599999697878957,0.00021600000036414713,20603,0.0,0.0
2024-07-09 00:00:00+00:00,0.00021600000036414713,0.00022000000171829015,0.00021600000036414713,0.00022000000171829015,15,0.0,0.0
2024-07-10 00:00:00+00:00,0.00022000000171829015,0.0002209999947808683,0.00022000000171829015,0.0002209999947808683,377,0.0,0.0
2024-07-11 00:00:00+00:00,0.0002209999947808683,0.00022699999681208283,0.0002209999947808683,0.00022699999681208283,2986,0.0,0.0
2024-07-12 00:00:00+00:00,0.00022699999681208283,0.0002300000051036477,0.0002209999947808683,0.0002300000051036477,5922,0.0,0.0
2024-07-13 00:00:00+00:00,0.0002300000051036477,0.00023499999952036887,0.0002300000051036477,0.00023499999952036887,5004,0.0,0.0
2024-07-14 00:00:00+00:00,0.00023499999952036887,0.0002469999890308827,0.00023499999952036887,0.0002469999890308827,5416,0.0,0.0
2024-07-15 00:00:00+00:00,0.0002469999890308827,0.00027099999715574086,0.0002469999890308827,0.00027099999715574086,12054,0.0,0.0
2024-07-16 00:00:00+00:00,0.00027099999715574086,0.00027099999715574086,0.00027099999715574086,0.00027099999715574086,393,0.0,0.0
2024-07-17 00:00:00+00:00,0.00027099999715574086,0.00027600000612437725,0.00027099999715574086,0.00027600000612437725,288,0.0,0.0
2024-07-18 00:00:00+00:00,0.00027600000612437725,0.00027600000612437725,0.0002629999944474548,0.0002629999944474548,10466,0.0,0.0
2024-07-19 00:00:00+00:00,0.0002629999944474548,0.0002629999944474548,0.00026000000070780516,0.00026000000070780516,163,0.0,0.0
