TIMESTAMP,TIBBIR_OPEN_PRICE_USD,TIBBIR_HIGH_PRICE_USD,TIBBIR_LOW_PRICE_USD,TIBBIR_CLOSE_PRICE_USD,TIBBIR_VOLUME_USD,TIBBIR_DIVIDENDS_USD,TIBBIR_STOCK_SPLITS_USD
2025-05-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,77544,0.0,0.0
2025-05-28 00:00:00+00:00,3.000000106112566e-06,9.999999747378752e-06,3.000000106112566e-06,9.999999747378752e-06,1528192,0.0,0.0
2025-05-29 00:00:00+00:00,9.999999747378752e-06,5.500000042957254e-05,9.999999747378752e-06,5.2999999752501026e-05,4059477,0.0,0.0
2025-05-30 00:00:00+00:00,5.2999999752501026e-05,0.00014800000644754618,5.2999999752501026e-05,0.00014800000644754618,3864365,0.0,0.0
2025-05-31 00:00:00+00:00,0.00014800000644754618,0.00033099998836405575,0.00014699999883305281,0.00033099998836405575,3574453,0.0,0.0
2025-06-01 00:00:00+00:00,0.0003311922773718834,0.000653339084237814,0.0003311922773718834,0.0006526043871417642,3691176,0.0,0.0
