TIMESTAMP,MEGAHERO_OPEN_PRICE_USD,MEGAHERO_HIGH_PRICE_USD,MEGAHERO_LOW_PRICE_USD,MEGAHERO_CLOSE_PRICE_USD,MEGAHERO_VOLUME_USD,MEGAHERO_DIVIDENDS_USD,MEGAHERO_STOCK_SPLITS_USD
2024-03-11 00:00:00+00:00,0.1820870041847229,0.2500140070915222,0.11999800056219101,0.2251410037279129,223005,0.0,0.0
2024-03-12 00:00:00+00:00,0.2251410037279129,0.36599001288414,0.166252002120018,0.2520340085029602,87528,0.0,0.0
2024-03-13 00:00:00+00:00,0.2520340085029602,0.330035001039505,0.23800599575042725,0.30116400122642517,135692,0.0,0.0
2024-03-14 00:00:00+00:00,0.30116400122642517,0.3091700077056885,0.17385800182819366,0.22790199518203735,62448,0.0,0.0
2024-03-15 00:00:00+00:00,0.22790199518203735,0.24885199964046478,0.1895589977502823,0.20994099974632263,50479,0.0,0.0
2024-03-16 00:00:00+00:00,0.20994099974632263,0.22409600019454956,0.16007299721240997,0.16979800164699554,35227,0.0,0.0
2024-03-17 00:00:00+00:00,0.16979800164699554,0.20872600376605988,0.14062100648880005,0.19790500402450562,33032,0.0,0.0
2024-03-18 00:00:00+00:00,0.18988800048828125,0.18994900584220886,0.1361140012741089,0.16089899837970734,22273,0.0,0.0
2024-03-19 00:00:00+00:00,0.14681899547576904,0.23983900249004364,0.1365019977092743,0.16276299953460693,31366,0.0,0.0
2024-03-20 00:00:00+00:00,0.16276299953460693,0.19014200568199158,0.14559000730514526,0.16577699780464172,14748,0.0,0.0
2024-03-21 00:00:00+00:00,0.16577699780464172,0.19005000591278076,0.14999200403690338,0.16126899421215057,17447,0.0,0.0
2024-03-22 00:00:00+00:00,0.16126899421215057,0.17992599308490753,0.11000599712133408,0.16252000629901886,11842,0.0,0.0
2024-03-23 00:00:00+00:00,0.16252000629901886,0.16252000629901886,0.1178319975733757,0.15902799367904663,11697,0.0,0.0
2024-03-24 00:00:00+00:00,0.15902799367904663,0.16005699336528778,0.12012500315904617,0.1240210011601448,17790,0.0,0.0
2024-03-25 00:00:00+00:00,0.1240210011601448,0.13886399567127228,0.12320200353860855,0.13002799451351166,12663,0.0,0.0
2024-03-26 00:00:00+00:00,0.13002799451351166,0.1498109996318817,0.10520199686288834,0.14118699729442596,16920,0.0,0.0
2024-03-27 00:00:00+00:00,0.14118699729442596,0.1489119976758957,0.11985500156879425,0.11985500156879425,13321,0.0,0.0
