TIMESTAMP,WECO_OPEN_PRICE_USD,WECO_HIGH_PRICE_USD,WECO_LOW_PRICE_USD,WECO_CLOSE_PRICE_USD,WECO_VOLUME_USD,WECO_DIVIDENDS_USD,WECO_STOCK_SPLITS_USD
2023-07-09 00:00:00+00:00,0.00011500000255182385,0.00014600000577047467,0.00010699999984353781,0.00011700000322889537,118805,0.0,0.0
2023-07-10 00:00:00+00:00,0.00011700000322889537,0.00013600000238511711,0.00010299999848939478,0.00011800000356743112,80219,0.0,0.0
2023-07-11 00:00:00+00:00,0.00011800000356743112,0.00011999999696854502,0.00010599999950500205,0.00011300000187475234,45228,0.0,0.0
2023-07-12 00:00:00+00:00,0.00011300000187475234,0.00012199999764561653,0.00010199999815085903,0.00010900000052060932,61934,0.0,0.0
2023-07-13 00:00:00+00:00,0.00010800000018207356,0.0001340000017080456,0.00010099999781232327,0.00012099999730708078,84032,0.0,0.0
2023-07-14 00:00:00+00:00,0.00012099999730708078,0.00014699999883305281,0.00010699999984353781,0.00013800000306218863,82578,0.0,0.0
2023-07-15 00:00:00+00:00,0.00013800000306218863,0.0001720000000204891,0.00013000000035390258,0.0001539999939268455,97673,0.0,0.0
2023-07-16 00:00:00+00:00,0.0001539999939268455,0.00019799999427050352,0.00013899999612476677,0.00018899999849963933,179781,0.0,0.0
2023-07-17 00:00:00+00:00,0.00018899999849963933,0.00022600000374950469,0.00017299999308306724,0.00018400000408291817,190119,0.0,0.0
2023-07-18 00:00:00+00:00,0.0001849999971454963,0.00019700000120792538,0.00015300000086426735,0.0001630000042496249,134294,0.0,0.0
2023-07-19 00:00:00+00:00,0.0001630000042496249,0.00017699999443721026,0.00015199999324977398,0.00016599999798927456,84718,0.0,0.0
2023-07-20 00:00:00+00:00,0.00016599999798927456,0.00029399999766610563,0.00015700000221841037,0.00027600000612437725,648989,0.0,0.0
2023-07-21 00:00:00+00:00,0.00027600000612437725,0.0003480000013951212,0.0002469999890308827,0.0002969999914057553,393218,0.0,0.0
2023-07-22 00:00:00+00:00,0.0002969999914057553,0.0003229999856557697,0.00026500000967644155,0.0003009999927598983,158822,0.0,0.0
2023-07-23 00:00:00+00:00,0.0003009999927598983,0.0003009999927598983,0.00019200000679120421,0.00023200000578071922,223187,0.0,0.0
2023-07-24 00:00:00+00:00,0.00023200000578071922,0.00024900000425986946,0.00019999999494757503,0.00021800000104121864,109409,0.0,0.0
2023-07-25 00:00:00+00:00,0.00021800000104121864,0.0002530000056140125,0.0001740000006975606,0.0001990000018849969,195120,0.0,0.0
2023-07-26 00:00:00+00:00,0.0001990000018849969,0.00023799999326001853,0.0001990000018849969,0.00020199999562464654,93580,0.0,0.0
2023-07-27 00:00:00+00:00,0.00020199999562464654,0.00022499999613501132,0.00018699999782256782,0.0002119999990100041,169983,0.0,0.0
2023-07-28 00:00:00+00:00,0.0002119999990100041,0.00021800000104121864,0.00019099999917671084,0.00020399999630171806,75546,0.0,0.0
2023-07-29 00:00:00+00:00,0.00020399999630171806,0.00020500000391621143,0.00018899999849963933,0.0002010000025620684,62622,0.0,0.0
2023-07-30 00:00:00+00:00,0.0002010000025620684,0.00021899999410379678,0.00016500000492669642,0.00018899999849963933,125944,0.0,0.0
2023-07-31 00:00:00+00:00,0.00018899999849963933,0.00022200000239536166,0.0001880000054370612,0.00019700000120792538,56003,0.0,0.0
2023-08-01 00:00:00+00:00,0.00019700000120792538,0.00021600000036414713,0.0001880000054370612,0.0002010000025620684,58375,0.0,0.0
2023-08-02 00:00:00+00:00,0.0002010000025620684,0.0002119999990100041,0.0001900000061141327,0.00019700000120792538,56281,0.0,0.0
2023-08-03 00:00:00+00:00,0.00019700000120792538,0.00021899999410379678,0.0001939999929163605,0.00019500000053085387,29057,0.0,0.0
2023-08-04 00:00:00+00:00,0.00019500000053085387,0.00020199999562464654,0.00016999999934341758,0.0001740000006975606,73600,0.0,0.0
2023-08-05 00:00:00+00:00,0.0001740000006975606,0.00018000000272877514,0.0001449999981559813,0.0001740000006975606,98762,0.0,0.0
2023-08-06 00:00:00+00:00,0.0001740000006975606,0.00019700000120792538,0.00016900000628083944,0.00017299999308306724,57128,0.0,0.0
2023-08-07 00:00:00+00:00,0.00017299999308306724,0.00017499999376013875,0.00010699999984353781,0.00015199999324977398,197514,0.0,0.0
2023-08-08 00:00:00+00:00,0.00015199999324977398,0.000155999994603917,0.0001230000052601099,0.00013099999341648072,62968,0.0,0.0
2023-08-09 00:00:00+00:00,0.00013000000035390258,0.00016399999731220305,0.0001250000059371814,0.00013499999477062374,58797,0.0,0.0
2023-08-10 00:00:00+00:00,0.00013499999477062374,0.0001829999964684248,0.00013000000035390258,0.00014699999883305281,86603,0.0,0.0
2023-08-11 00:00:00+00:00,0.00014699999883305281,0.00016700000560376793,0.00014699999883305281,0.00015199999324977398,30479,0.0,0.0
2023-08-12 00:00:00+00:00,0.00015199999324977398,0.00016399999731220305,0.00012599999899975955,0.00013299999409355223,31865,0.0,0.0
2023-08-13 00:00:00+00:00,0.00013299999409355223,0.00014000000373926014,0.00011800000356743112,0.00012799999967683107,39011,0.0,0.0
2023-08-14 00:00:00+00:00,0.00012799999967683107,0.00012799999967683107,0.00011200000153621659,0.00012799999967683107,31205,0.0,0.0
2023-08-15 00:00:00+00:00,0.00012700000661425292,0.00013299999409355223,0.00011899999663000926,0.0001230000052601099,20354,0.0,0.0
2023-08-16 00:00:00+00:00,0.0001230000052601099,0.00012399999832268804,0.00010800000018207356,0.00011700000322889537,26896,0.0,0.0
2023-08-17 00:00:00+00:00,0.00011700000322889537,0.00012700000661425292,0.00010399999882793054,0.00010699999984353781,18840,0.0,0.0
2023-08-18 00:00:00+00:00,0.00010800000018207356,0.00011000000085914508,9.999999747378752e-05,0.00010399999882793054,13911,0.0,0.0
2023-08-19 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,9.300000237999484e-05,0.00010099999781232327,17564,0.0,0.0
2023-08-20 00:00:00+00:00,0.00010099999781232327,0.00012199999764561653,9.899999713525176e-05,0.0001049999991664663,11540,0.0,0.0
2023-08-21 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,7.300000288523734e-05,8.099999831756577e-05,37116,0.0,0.0
2023-08-22 00:00:00+00:00,8.099999831756577e-05,9.100000170292333e-05,6.299999949987978e-05,7.200000254670158e-05,91779,0.0,0.0
2023-08-23 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,4.70000013592653e-05,5.999999848427251e-05,84788,0.0,0.0
2023-08-24 00:00:00+00:00,5.999999848427251e-05,7.100000220816582e-05,3.400000059627928e-05,3.899999865097925e-05,135867,0.0,0.0
2023-08-25 00:00:00+00:00,3.7999998312443495e-05,4.600000102072954e-05,3.5000000934815034e-05,4.099999932805076e-05,57401,0.0,0.0
2023-08-26 00:00:00+00:00,4.099999932805076e-05,5.400000009103678e-05,3.899999865097925e-05,5.400000009103678e-05,32376,0.0,0.0
2023-08-27 00:00:00+00:00,5.400000009103678e-05,9.500000305706635e-05,4.8999998398358e-05,9.000000136438757e-05,98026,0.0,0.0
2023-08-28 00:00:00+00:00,9.000000136438757e-05,9.300000237999484e-05,5.8000001445179805e-05,7.599999662488699e-05,100650,0.0,0.0
2023-08-29 00:00:00+00:00,7.599999662488699e-05,7.899999764049426e-05,6.600000051548705e-05,7.400000322377309e-05,37239,0.0,0.0
2023-08-30 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,6.399999983841553e-05,6.900000153109431e-05,16537,0.0,0.0
2023-08-31 00:00:00+00:00,6.900000153109431e-05,7.899999764049426e-05,6.600000051548705e-05,6.900000153109431e-05,27146,0.0,0.0
2023-09-01 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,5.8000001445179805e-05,5.8000001445179805e-05,24494,0.0,0.0
2023-09-02 00:00:00+00:00,5.8000001445179805e-05,6.199999916134402e-05,5.2999999752501026e-05,5.400000009103678e-05,18629,0.0,0.0
2023-09-03 00:00:00+00:00,5.400000009103678e-05,7.200000254670158e-05,4.999999873689376e-05,6.500000017695129e-05,37376,0.0,0.0
2023-09-04 00:00:00+00:00,6.500000017695129e-05,6.900000153109431e-05,5.8000001445179805e-05,5.999999848427251e-05,17580,0.0,0.0
2023-09-05 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.6000000768108293e-05,5.999999848427251e-05,10420,0.0,0.0
2023-09-06 00:00:00+00:00,5.999999848427251e-05,6.70000008540228e-05,5.2999999752501026e-05,6.199999916134402e-05,50471,0.0,0.0
2023-09-07 00:00:00+00:00,6.199999916134402e-05,9.899999713525176e-05,5.700000110664405e-05,9.500000305706635e-05,45262,0.0,0.0
2023-09-08 00:00:00+00:00,8.800000068731606e-05,0.00010099999781232327,8.099999831756577e-05,9.500000305706635e-05,27647,0.0,0.0
2023-09-09 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,7.300000288523734e-05,7.79999973019585e-05,54778,0.0,0.0
2023-09-10 00:00:00+00:00,7.79999973019585e-05,9.7999996796716e-05,7.300000288523734e-05,8.299999899463728e-05,36628,0.0,0.0
2023-09-11 00:00:00+00:00,8.299999899463728e-05,9.100000170292333e-05,7.79999973019585e-05,8.199999865610152e-05,24722,0.0,0.0
2023-09-12 00:00:00+00:00,8.199999865610152e-05,8.70000003487803e-05,7.500000356230885e-05,7.999999797903001e-05,21021,0.0,0.0
2023-09-13 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,6.600000051548705e-05,6.900000153109431e-05,30910,0.0,0.0
2023-09-14 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.0999998822808266e-05,6.500000017695129e-05,23809,0.0,0.0
2023-09-15 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,5.999999848427251e-05,6.299999949987978e-05,16716,0.0,0.0
2023-09-16 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.8000001445179805e-05,6.0999998822808266e-05,9788,0.0,0.0
2023-09-17 00:00:00+00:00,6.0999998822808266e-05,6.500000017695129e-05,4.8999998398358e-05,5.6000000768108293e-05,35263,0.0,0.0
2023-09-21 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,5.999999848427251e-05,6.0999998822808266e-05,16593,0.0,0.0
2023-09-22 00:00:00+00:00,6.0999998822808266e-05,6.800000119255856e-05,4.70000013592653e-05,5.2999999752501026e-05,43726,0.0,0.0
2023-09-23 00:00:00+00:00,5.2999999752501026e-05,5.700000110664405e-05,4.600000102072954e-05,5.700000110664405e-05,29788,0.0,0.0
2023-09-24 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,4.8999998398358e-05,5.400000009103678e-05,24052,0.0,0.0
2023-09-25 00:00:00+00:00,5.400000009103678e-05,7.000000186963007e-05,5.0999999075429514e-05,5.900000178371556e-05,45673,0.0,0.0
2023-09-26 00:00:00+00:00,5.900000178371556e-05,6.299999949987978e-05,5.6000000768108293e-05,5.999999848427251e-05,9420,0.0,0.0
2023-09-27 00:00:00+00:00,5.999999848427251e-05,6.399999983841553e-05,4.199999966658652e-05,5.6000000768108293e-05,57500,0.0,0.0
2023-09-28 00:00:00+00:00,5.6000000768108293e-05,6.0999998822808266e-05,5.199999941396527e-05,5.2999999752501026e-05,13281,0.0,0.0
2023-09-29 00:00:00+00:00,5.2999999752501026e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.0999999075429514e-05,4512,0.0,0.0
2023-09-30 00:00:00+00:00,5.0999999075429514e-05,5.900000178371556e-05,4.8999998398358e-05,5.400000009103678e-05,26295,0.0,0.0
2023-10-01 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,4.8000001697801054e-05,5.2999999752501026e-05,37293,0.0,0.0
2023-10-02 00:00:00+00:00,5.2999999752501026e-05,5.8000001445179805e-05,4.8999998398358e-05,4.8999998398358e-05,22187,0.0,0.0
2023-10-03 00:00:00+00:00,5.0999999075429514e-05,5.999999848427251e-05,4.8000001697801054e-05,5.199999941396527e-05,28403,0.0,0.0
2023-10-04 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.600000102072954e-05,4.70000013592653e-05,12502,0.0,0.0
2023-10-05 00:00:00+00:00,4.70000013592653e-05,5.6000000768108293e-05,4.600000102072954e-05,4.8999998398358e-05,16493,0.0,0.0
2023-10-06 00:00:00+00:00,4.8999998398358e-05,5.999999848427251e-05,4.8999998398358e-05,4.999999873689376e-05,37946,0.0,0.0
2023-10-07 00:00:00+00:00,4.999999873689376e-05,5.400000009103678e-05,4.999999873689376e-05,5.199999941396527e-05,10559,0.0,0.0
2023-10-08 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,5.0999999075429514e-05,5.199999941396527e-05,9646,0.0,0.0
2023-10-09 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.199999941396527e-05,2833,0.0,0.0
2023-10-10 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,4.8999998398358e-05,4.8999998398358e-05,15418,0.0,0.0
2023-10-11 00:00:00+00:00,4.8999998398358e-05,5.2999999752501026e-05,4.5000000682193786e-05,5.199999941396527e-05,9877,0.0,0.0
2023-10-12 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.600000102072954e-05,4.70000013592653e-05,4387,0.0,0.0
2023-10-13 00:00:00+00:00,4.70000013592653e-05,5.0999999075429514e-05,4.600000102072954e-05,4.8999998398358e-05,4878,0.0,0.0
2023-10-14 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.8000001697801054e-05,4.8000001697801054e-05,4362,0.0,0.0
2023-10-15 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.5000000682193786e-05,4.70000013592653e-05,10041,0.0,0.0
2023-10-16 00:00:00+00:00,4.70000013592653e-05,5.199999941396527e-05,4.70000013592653e-05,4.8999998398358e-05,11633,0.0,0.0
2023-10-17 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.5000000682193786e-05,4.600000102072954e-05,7480,0.0,0.0
2023-10-18 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.7999998312443495e-05,4.199999966658652e-05,11809,0.0,0.0
2023-10-19 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.7999998312443495e-05,3.899999865097925e-05,13292,0.0,0.0
2023-10-20 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.7000001611886546e-05,3.9999998989515007e-05,19585,0.0,0.0
2023-10-21 00:00:00+00:00,3.9999998989515007e-05,4.70000013592653e-05,3.7999998312443495e-05,4.099999932805076e-05,11107,0.0,0.0
2023-10-22 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.7999998312443495e-05,3.9999998989515007e-05,11450,0.0,0.0
2023-10-23 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.7999998312443495e-05,3.7999998312443495e-05,5923,0.0,0.0
2023-10-24 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7000001611886546e-05,14127,0.0,0.0
2023-10-25 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.5000000934815034e-05,3.7000001611886546e-05,6690,0.0,0.0
2023-10-26 00:00:00+00:00,3.7000001611886546e-05,4.400000034365803e-05,3.5000000934815034e-05,3.7999998312443495e-05,18912,0.0,0.0
2023-10-27 00:00:00+00:00,3.7999998312443495e-05,5.999999848427251e-05,3.600000127335079e-05,5.900000178371556e-05,29464,0.0,0.0
2023-10-28 00:00:00+00:00,5.900000178371556e-05,6.900000153109431e-05,4.600000102072954e-05,5.6000000768108293e-05,60376,0.0,0.0
2023-10-29 00:00:00+00:00,5.6000000768108293e-05,5.999999848427251e-05,4.3000000005122274e-05,4.400000034365803e-05,27346,0.0,0.0
2023-10-30 00:00:00+00:00,4.400000034365803e-05,5.2999999752501026e-05,4.400000034365803e-05,4.999999873689376e-05,19789,0.0,0.0
2023-10-31 00:00:00+00:00,4.999999873689376e-05,5.400000009103678e-05,4.8999998398358e-05,5.2999999752501026e-05,12173,0.0,0.0
2023-11-01 00:00:00+00:00,5.2999999752501026e-05,7.100000220816582e-05,5.0999999075429514e-05,7.100000220816582e-05,25692,0.0,0.0
2023-11-02 00:00:00+00:00,7.100000220816582e-05,7.699999696342275e-05,6.0999998822808266e-05,6.600000051548705e-05,28469,0.0,0.0
2023-11-03 00:00:00+00:00,6.600000051548705e-05,7.100000220816582e-05,5.999999848427251e-05,6.600000051548705e-05,15075,0.0,0.0
2023-11-04 00:00:00+00:00,6.600000051548705e-05,8.099999831756577e-05,6.0999998822808266e-05,7.000000186963007e-05,34636,0.0,0.0
2023-11-05 00:00:00+00:00,7.000000186963007e-05,7.300000288523734e-05,6.0999998822808266e-05,6.199999916134402e-05,27733,0.0,0.0
2023-11-06 00:00:00+00:00,6.199999916134402e-05,7.300000288523734e-05,6.0999998822808266e-05,6.900000153109431e-05,19845,0.0,0.0
2023-11-07 00:00:00+00:00,6.900000153109431e-05,0.00010800000018207356,6.800000119255856e-05,8.299999899463728e-05,93192,0.0,0.0
2023-11-08 00:00:00+00:00,8.299999899463728e-05,0.00011700000322889537,8.299999899463728e-05,0.00010599999950500205,43340,0.0,0.0
2023-11-09 00:00:00+00:00,0.00010699999984353781,0.0001500000071246177,0.00010699999984353781,0.00014000000373926014,96032,0.0,0.0
2023-11-10 00:00:00+00:00,0.00014000000373926014,0.00015900000289548188,0.00010699999984353781,0.00011300000187475234,117645,0.0,0.0
2023-11-11 00:00:00+00:00,0.00011300000187475234,0.00011700000322889537,9.500000305706635e-05,0.00010299999848939478,58027,0.0,0.0
2023-11-12 00:00:00+00:00,0.00010299999848939478,0.00011600000289035961,9.699999645818025e-05,0.00010199999815085903,28893,0.0,0.0
2023-11-13 00:00:00+00:00,0.00010199999815085903,0.00014000000373926014,0.00010199999815085903,0.00011899999663000926,59753,0.0,0.0
2023-11-14 00:00:00+00:00,0.00011899999663000926,0.00011899999663000926,6.800000119255856e-05,9.200000204145908e-05,76503,0.0,0.0
2023-11-15 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,6.199999916134402e-05,7.200000254670158e-05,131848,0.0,0.0
2023-11-16 00:00:00+00:00,7.200000254670158e-05,7.599999662488699e-05,3.600000127335079e-05,5.0999999075429514e-05,307227,0.0,0.0
2023-11-17 00:00:00+00:00,5.0999999075429514e-05,7.100000220816582e-05,4.8000001697801054e-05,6.0999998822808266e-05,114571,0.0,0.0
2023-11-18 00:00:00+00:00,6.0999998822808266e-05,8.399999933317304e-05,5.900000178371556e-05,6.900000153109431e-05,153824,0.0,0.0
2023-11-19 00:00:00+00:00,6.900000153109431e-05,7.79999973019585e-05,6.199999916134402e-05,7.300000288523734e-05,60941,0.0,0.0
2023-11-20 00:00:00+00:00,7.300000288523734e-05,8.499999967170879e-05,6.70000008540228e-05,7.400000322377309e-05,85507,0.0,0.0
2023-11-21 00:00:00+00:00,7.400000322377309e-05,7.999999797903001e-05,5.900000178371556e-05,6.199999916134402e-05,64264,0.0,0.0
2023-11-22 00:00:00+00:00,6.199999916134402e-05,7.400000322377309e-05,5.8000001445179805e-05,7.000000186963007e-05,41048,0.0,0.0
2023-11-23 00:00:00+00:00,7.000000186963007e-05,9.699999645818025e-05,5.500000042957254e-05,8.099999831756577e-05,129396,0.0,0.0
2023-11-24 00:00:00+00:00,8.099999831756577e-05,0.00020799999765586108,7.599999662488699e-05,0.00015900000289548188,488803,0.0,0.0
2023-11-25 00:00:00+00:00,0.00015799999528098851,0.00019200000679120421,0.0001230000052601099,0.0001740000006975606,310091,0.0,0.0
2023-11-26 00:00:00+00:00,0.0001740000006975606,0.0001990000018849969,0.0001539999939268455,0.00016500000492669642,224259,0.0,0.0
2023-11-27 00:00:00+00:00,0.0001630000042496249,0.0001829999964684248,0.0001500000071246177,0.00016399999731220305,183856,0.0,0.0
2023-11-28 00:00:00+00:00,0.00016399999731220305,0.00022899999748915434,0.00015700000221841037,0.0002099999983329326,233026,0.0,0.0
2023-11-29 00:00:00+00:00,0.0002099999983329326,0.00025599999935366213,0.00018099999579135329,0.0002300000051036477,190071,0.0,0.0
2023-11-30 00:00:00+00:00,0.00023099999816622585,0.00034699999378062785,0.00022000000171829015,0.00029299999005161226,697911,0.0,0.0
2023-12-01 00:00:00+00:00,0.00029299999005161226,0.00035200000274926424,0.0002479999966453761,0.00028700000257231295,335847,0.0,0.0
2023-12-02 00:00:00+00:00,0.00029299999005161226,0.0003009999927598983,0.00020399999630171806,0.00023400000645779073,409073,0.0,0.0
