TIMESTAMP,MNT32856_OPEN_PRICE_USD,MNT32856_HIGH_PRICE_USD,MNT32856_LOW_PRICE_USD,MNT32856_CLOSE_PRICE_USD,MNT32856_VOLUME_USD,MNT32856_DIVIDENDS_USD,MNT32856_STOCK_SPLITS_USD
2024-08-28 00:00:00+00:00,0.5286309719085693,0.5367760062217712,0.47350800037384033,0.507535994052887,11775,0.0,0.0
2024-08-29 00:00:00+00:00,0.507535994052887,0.5283870100975037,0.4878929853439331,0.5256019830703735,2544,0.0,0.0
2024-08-30 00:00:00+00:00,0.5256019830703735,0.7643359899520874,0.4930709898471832,0.49857598543167114,15458,0.0,0.0
2024-08-31 00:00:00+00:00,0.49857598543167114,0.5044699907302856,0.49300700426101685,0.5002509951591492,1234,0.0,0.0
2024-09-01 00:00:00+00:00,0.5002509951591492,0.5125139951705933,0.4932889938354492,0.5123130083084106,2431,0.0,0.0
2024-09-02 00:00:00+00:00,0.5123130083084106,0.5124509930610657,0.4988659918308258,0.5111590027809143,2589,0.0,0.0
2024-09-03 00:00:00+00:00,0.5111590027809143,0.520796000957489,0.5068169832229614,0.5193430185317993,1312,0.0,0.0
2024-09-04 00:00:00+00:00,0.5193430185317993,0.5470979809761047,0.5162550210952759,0.5233790278434753,2444,0.0,0.0
2024-09-05 00:00:00+00:00,0.5233790278434753,0.5634890198707581,0.5192859768867493,0.5477929711341858,3237,0.0,0.0
2024-09-06 00:00:00+00:00,0.5477929711341858,0.6213899850845337,0.5371099710464478,0.5844990015029907,7461,0.0,0.0
2024-09-07 00:00:00+00:00,0.5844990015029907,0.5844990015029907,0.5473189949989319,0.5607029795646667,2368,0.0,0.0
2024-09-08 00:00:00+00:00,0.5607029795646667,0.5839300155639648,0.5466989874839783,0.582735002040863,3834,0.0,0.0
2024-09-09 00:00:00+00:00,0.582735002040863,0.6137120127677917,0.5610830187797546,0.5808780193328857,5878,0.0,0.0
2024-09-10 00:00:00+00:00,0.5808780193328857,0.608905017375946,0.5550410151481628,0.6031039953231812,226694,0.0,0.0
