TIMESTAMP,TRUMPINU31325_OPEN_PRICE_USD,TRUMPINU31325_HIGH_PRICE_USD,TRUMPINU31325_LOW_PRICE_USD,TRUMPINU31325_CLOSE_PRICE_USD,TRUMPINU31325_VOLUME_USD,TRUMPINU31325_DIVIDENDS_USD,TRUMPINU31325_STOCK_SPLITS_USD
2024-05-21 00:00:00+00:00,,,,0.0,146878,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,57062,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,39865,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,25707,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,18155,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,5650,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,10042,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,6212,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,4942,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,2818,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,4319,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,2589,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,21836,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,21122,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,6660,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,3454,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,1594,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,752,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,805,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,2653,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,1223,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,1617,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,2998,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,1346,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,1478,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,547,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,1187,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,906,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,848,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,8364,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,1358,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,555,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,1161,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,2792,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,785,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1188,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,1560,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,1415,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1900,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,800,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,3278,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,834,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,4418,0.0,0.0
