TIMESTAMP,VEIL_OPEN_PRICE_USD,VEIL_HIGH_PRICE_USD,VEIL_LOW_PRICE_USD,VEIL_CLOSE_PRICE_USD,VEIL_VOLUME_USD,VEIL_DIVIDENDS_USD,VEIL_STOCK_SPLITS_USD
2019-04-02 00:00:00+00:00,0.2046699970960617,0.25649601221084595,0.2046699970960617,0.25426799058914185,11490,0.0,0.0
2019-04-03 00:00:00+00:00,0.25426799058914185,0.2727240025997162,0.2297700047492981,0.24446000158786774,23557,0.0,0.0
2019-04-04 00:00:00+00:00,0.24458900094032288,0.27425798773765564,0.23802000284194946,0.2546199858188629,15147,0.0,0.0
2019-04-05 00:00:00+00:00,0.2546049952507019,0.2715440094470978,0.24703100323677063,0.2548980116844177,9184,0.0,0.0
2019-04-06 00:00:00+00:00,0.2549619972705841,0.2676889896392822,0.25020599365234375,0.2666670083999634,7632,0.0,0.0
2019-04-07 00:00:00+00:00,0.26639699935913086,0.30843600630760193,0.24145199358463287,0.2569989860057831,28414,0.0,0.0
2019-04-08 00:00:00+00:00,0.25704601407051086,0.2748520076274872,0.2564629912376404,0.2742609977722168,13792,0.0,0.0
2019-04-09 00:00:00+00:00,0.2742609977722168,0.2825179994106293,0.26194098591804504,0.2802709937095642,11178,0.0,0.0
2019-04-10 00:00:00+00:00,0.28019100427627563,0.30771398544311523,0.2682049870491028,0.2809489965438843,12509,0.0,0.0
2019-04-11 00:00:00+00:00,0.28108200430870056,0.29052498936653137,0.2606399953365326,0.2632850110530853,9606,0.0,0.0
2019-04-12 00:00:00+00:00,0.2632099986076355,0.28726398944854736,0.2576340138912201,0.27644601464271545,12340,0.0,0.0
2019-04-13 00:00:00+00:00,0.2764450013637543,0.2845270037651062,0.2695640027523041,0.27401500940322876,7020,0.0,0.0
2019-04-14 00:00:00+00:00,0.27401500940322876,0.30441001057624817,0.27230700850486755,0.29027900099754333,16476,0.0,0.0
2019-04-15 00:00:00+00:00,0.29027900099754333,0.2992739975452423,0.28599900007247925,0.2909719944000244,14993,0.0,0.0
2019-04-16 00:00:00+00:00,0.29096901416778564,0.3204149901866913,0.2815600037574768,0.3200950026512146,19486,0.0,0.0
2019-04-17 00:00:00+00:00,0.3199949860572815,0.3251500129699707,0.302139014005661,0.3055590093135834,11344,0.0,0.0
2019-04-18 00:00:00+00:00,0.3056829869747162,0.3205139935016632,0.30483999848365784,0.3157700002193451,17289,0.0,0.0
2019-04-19 00:00:00+00:00,0.31580498814582825,0.3224540054798126,0.3045879900455475,0.31102898716926575,9584,0.0,0.0
2019-04-20 00:00:00+00:00,0.31112998723983765,0.3233819901943207,0.31102898716926575,0.3162130117416382,8012,0.0,0.0
2019-04-21 00:00:00+00:00,0.31634101271629333,0.32401901483535767,0.31606999039649963,0.3197450041770935,22295,0.0,0.0
2019-04-22 00:00:00+00:00,0.3202030062675476,0.5808020234107971,0.31626901030540466,0.3525089919567108,23929,0.0,0.0
2019-04-23 00:00:00+00:00,0.3525089919567108,0.45169100165367126,0.3472850024700165,0.3994230031967163,37355,0.0,0.0
2019-04-24 00:00:00+00:00,0.3994230031967163,0.5140870213508606,0.39851298928260803,0.47674599289894104,54995,0.0,0.0
2019-04-25 00:00:00+00:00,0.4767650067806244,0.5084069967269897,0.33139699697494507,0.38957199454307556,37209,0.0,0.0
2019-04-26 00:00:00+00:00,0.390872985124588,0.4109410047531128,0.27476999163627625,0.32253700494766235,45734,0.0,0.0
2019-04-27 00:00:00+00:00,0.3227330148220062,0.38411200046539307,0.29148098826408386,0.38181400299072266,23724,0.0,0.0
2019-04-28 00:00:00+00:00,0.38162899017333984,0.38801300525665283,0.3253850042819977,0.3277300000190735,4974,0.0,0.0
2019-04-29 00:00:00+00:00,0.32791000604629517,0.3808479905128479,0.3203139901161194,0.3220050036907196,19998,0.0,0.0
2019-04-30 00:00:00+00:00,0.32203900814056396,0.3368209898471832,0.3201560080051422,0.3263989984989166,8306,0.0,0.0
2019-05-01 00:00:00+00:00,0.3262839913368225,0.3348979949951172,0.2990899980068207,0.3132219910621643,18611,0.0,0.0
2019-05-02 00:00:00+00:00,0.31331899762153625,0.32833701372146606,0.301364004611969,0.3042289912700653,7835,0.0,0.0
