TIMESTAMP,TLOS_OPEN_PRICE_USD,TLOS_HIGH_PRICE_USD,TLOS_LOW_PRICE_USD,TLOS_CLOSE_PRICE_USD,TLOS_VOLUME_USD,TLOS_DIVIDENDS_USD,TLOS_STOCK_SPLITS_USD
2019-09-19 00:00:00+00:00,0.09305399656295776,0.09976600110530853,0.062348999083042145,0.07873900234699249,150120,0.0,0.0
2019-09-20 00:00:00+00:00,0.07756400108337402,0.09013800323009491,0.06835400313138962,0.08990100026130676,116347,0.0,0.0
2019-09-21 00:00:00+00:00,0.09002500027418137,0.1124430000782013,0.08700499683618546,0.0872030034661293,112999,0.0,0.0
2019-09-22 00:00:00+00:00,0.08724399656057358,0.13974399864673615,0.08310999721288681,0.09517599642276764,60772,0.0,0.0
2019-09-23 00:00:00+00:00,0.09522499889135361,0.09544499963521957,0.07896299660205841,0.08123400062322617,41051,0.0,0.0
2019-09-24 00:00:00+00:00,0.08122199773788452,0.10042200237512589,0.06996499747037888,0.07423099875450134,30005,0.0,0.0
2019-09-25 00:00:00+00:00,0.07412900030612946,0.08671499788761139,0.06585399806499481,0.06644800305366516,48346,0.0,0.0
2019-09-26 00:00:00+00:00,0.06644199788570404,0.08397500216960907,0.06596499681472778,0.08380399644374847,90719,0.0,0.0
2019-09-27 00:00:00+00:00,0.08377200365066528,0.0841199979186058,0.06723300367593765,0.07175800204277039,65549,0.0,0.0
2019-09-28 00:00:00+00:00,0.07174500077962875,0.08824200183153152,0.06748999655246735,0.08728799968957901,684,0.0,0.0
2019-09-29 00:00:00+00:00,0.08731400221586227,0.08825299888849258,0.06710799783468246,0.06749700009822845,73085,0.0,0.0
2019-09-30 00:00:00+00:00,0.06749700009822845,0.08573900163173676,0.06731300055980682,0.08130700141191483,57384,0.0,0.0
2019-10-01 00:00:00+00:00,0.08132000267505646,0.0839959979057312,0.0748870000243187,0.07530099898576736,14830,0.0,0.0
2019-10-02 00:00:00+00:00,0.07530099898576736,0.08410900086164474,0.07163699716329575,0.07714299857616425,20231,0.0,0.0
