TIMESTAMP,SLT36511_OPEN_PRICE_USD,SLT36511_HIGH_PRICE_USD,SLT36511_LOW_PRICE_USD,SLT36511_CLOSE_PRICE_USD,SLT36511_VOLUME_USD,SLT36511_DIVIDENDS_USD,SLT36511_STOCK_SPLITS_USD
2025-05-15 00:00:00+00:00,5.9746928215026855,6.351944923400879,5.956542015075684,6.343245029449463,44952275,0.0,0.0
2025-05-16 00:00:00+00:00,6.343245029449463,6.544538974761963,6.330381870269775,6.5073089599609375,44338330,0.0,0.0
2025-05-17 00:00:00+00:00,6.5073089599609375,6.567702770233154,6.495995998382568,6.508951187133789,44870655,0.0,0.0
2025-05-18 00:00:00+00:00,6.508951187133789,6.565217018127441,6.496203899383545,6.498353958129883,44846210,0.0,0.0
2025-05-19 00:00:00+00:00,6.498353958129883,6.582614898681641,6.458514213562012,6.470840930938721,8580444,0.0,0.0
2025-05-20 00:00:00+00:00,6.470840930938721,6.844078063964844,6.4702229499816895,6.615502834320068,1746179,0.0,0.0
2025-05-21 00:00:00+00:00,6.615502834320068,7.124872207641602,6.612083911895752,7.061615943908691,1906988,0.0,0.0
2025-05-22 00:00:00+00:00,7.061615943908691,7.16231107711792,7.05197811126709,7.109241962432861,1907438,0.0,0.0
2025-05-23 00:00:00+00:00,7.109241962432861,7.187094211578369,7.079830169677734,7.118585109710693,1982672,0.0,0.0
2025-05-24 00:00:00+00:00,7.118585109710693,7.26787805557251,7.081037998199463,7.201929092407227,1863647,0.0,0.0
2025-05-25 00:00:00+00:00,7.201929092407227,7.233527183532715,7.196640968322754,7.2006330490112305,1868575,0.0,0.0
2025-05-26 00:00:00+00:00,7.2006330490112305,7.229866981506348,7.188162803649902,7.200087070465088,1861850,0.0,0.0
2025-05-27 00:00:00+00:00,7.200087070465088,7.298914909362793,7.180666923522949,7.291540145874023,1895709,0.0,0.0
2025-05-28 00:00:00+00:00,7.291540145874023,7.306471824645996,7.283134937286377,7.299461841583252,1917894,0.0,0.0
2025-05-29 00:00:00+00:00,7.299461841583252,7.373023986816406,7.285239219665527,7.33718204498291,1950353,0.0,0.0
2025-05-30 00:00:00+00:00,7.33718204498291,7.365081787109375,7.332968235015869,7.336156845092773,1940690,0.0,0.0
2025-05-31 00:00:00+00:00,7.336156845092773,7.373422145843506,7.332921028137207,7.341586112976074,2009499,0.0,0.0
2025-06-01 00:00:00+00:00,7.341586112976074,7.371435165405273,7.335662841796875,7.343170642852783,1935565,0.0,0.0
