TIMESTAMP,DD28645_OPEN_PRICE_USD,DD28645_HIGH_PRICE_USD,DD28645_LOW_PRICE_USD,DD28645_CLOSE_PRICE_USD,DD28645_VOLUME_USD,DD28645_DIVIDENDS_USD,DD28645_STOCK_SPLITS_USD
2023-12-08 00:00:00+00:00,1.700173020362854,1.9990509748458862,1.700173020362854,1.747630000114441,131180,0.0,0.0
2023-12-09 00:00:00+00:00,1.7475939989089966,1.9088369607925415,1.7048170566558838,1.7772610187530518,123517,0.0,0.0
2023-12-10 00:00:00+00:00,1.7772949934005737,1.8790309429168701,1.6352260112762451,1.6379239559173584,79931,0.0,0.0
2023-12-11 00:00:00+00:00,1.6103620529174805,1.6510330438613892,1.289378046989441,1.3996609449386597,115511,0.0,0.0
2023-12-12 00:00:00+00:00,1.3995360136032104,1.6597859859466553,1.2747410535812378,1.4553849697113037,105469,0.0,0.0
2023-12-13 00:00:00+00:00,1.4552409648895264,1.7467509508132935,1.4313310384750366,1.7136969566345215,73746,0.0,0.0
2023-12-14 00:00:00+00:00,1.713616967201233,1.8175170421600342,1.6254370212554932,1.7283849716186523,70586,0.0,0.0
2023-12-15 00:00:00+00:00,1.728700041770935,1.7289769649505615,1.5506240129470825,1.60657799243927,56366,0.0,0.0
2023-12-16 00:00:00+00:00,1.5879449844360352,2.1331369876861572,1.5471559762954712,2.110102891921997,142873,0.0,0.0
2023-12-17 00:00:00+00:00,2.111161947250366,2.1147329807281494,1.8216190338134766,1.8962620496749878,83758,0.0,0.0
2023-12-18 00:00:00+00:00,1.896373987197876,2.0740740299224854,1.6974459886550903,2.0698161125183105,185402,0.0,0.0
2023-12-19 00:00:00+00:00,2.069437026977539,2.2678229808807373,1.9867570400238037,1.9915640354156494,88425,0.0,0.0
2023-12-20 00:00:00+00:00,1.9914629459381104,2.136979103088379,1.932765007019043,2.003830909729004,52463,0.0,0.0
2023-12-21 00:00:00+00:00,2.0054121017456055,2.6446800231933594,1.9774399995803833,2.5375640392303467,256891,0.0,0.0
2023-12-22 00:00:00+00:00,2.537966012954712,2.9168479442596436,2.4019439220428467,2.7467379570007324,350013,0.0,0.0
2023-12-23 00:00:00+00:00,2.746515989303589,2.9728009700775146,2.5853641033172607,2.9073610305786133,533994,0.0,0.0
2023-12-24 00:00:00+00:00,2.9067060947418213,2.934912919998169,2.5716989040374756,2.579335927963257,220724,0.0,0.0
2023-12-25 00:00:00+00:00,2.578442096710205,2.632658004760742,2.4300239086151123,2.4607510566711426,189594,0.0,0.0
2023-12-26 00:00:00+00:00,2.4609289169311523,2.4609289169311523,2.0889039039611816,2.1654980182647705,320389,0.0,0.0
2023-12-27 00:00:00+00:00,2.165621042251587,2.573198080062866,2.1632959842681885,2.4441699981689453,354295,0.0,0.0
2023-12-28 00:00:00+00:00,2.443329095840454,2.6043319702148438,2.3054869174957275,2.369709014892578,348686,0.0,0.0
2023-12-29 00:00:00+00:00,2.3699519634246826,2.5338330268859863,2.3286280632019043,2.5175819396972656,243469,0.0,0.0
2023-12-30 00:00:00+00:00,2.5177431106567383,2.5247199535369873,2.3095591068267822,2.3370790481567383,228316,0.0,0.0
2023-12-31 00:00:00+00:00,2.3370249271392822,2.3725030422210693,2.255608081817627,2.2766571044921875,209556,0.0,0.0
2024-01-01 00:00:00+00:00,2.2763760089874268,2.595515012741089,2.2656009197235107,2.593596935272217,359560,0.0,0.0
2024-01-02 00:00:00+00:00,2.5945279598236084,2.636720895767212,2.421351909637451,2.4238719940185547,264766,0.0,0.0
2024-01-03 00:00:00+00:00,2.42417311668396,2.466042995452881,2.1622419357299805,2.258702039718628,262767,0.0,0.0
2024-01-04 00:00:00+00:00,2.2588460445404053,2.303670883178711,2.116866111755371,2.1408309936523438,262032,0.0,0.0
2024-01-05 00:00:00+00:00,2.1408309936523438,2.1734120845794678,1.9506269693374634,2.0621840953826904,273499,0.0,0.0
2024-01-06 00:00:00+00:00,2.0621840953826904,2.120366096496582,2.053781032562256,2.1166019439697266,204398,0.0,0.0
2024-01-07 00:00:00+00:00,2.1166019439697266,2.188441038131714,2.11611008644104,2.1674249172210693,186804,0.0,0.0
2024-01-08 00:00:00+00:00,2.1674249172210693,2.2724928855895996,2.0267140865325928,2.2704789638519287,256857,0.0,0.0
2024-01-09 00:00:00+00:00,2.2704789638519287,2.2931740283966064,2.187166929244995,2.2007029056549072,156540,0.0,0.0
2024-01-10 00:00:00+00:00,2.2007029056549072,2.3016281127929688,2.1907949447631836,2.2935938835144043,138858,0.0,0.0
2024-01-11 00:00:00+00:00,2.2935938835144043,2.4804229736328125,2.2867860794067383,2.3065359592437744,206572,0.0,0.0
2024-01-12 00:00:00+00:00,2.3065359592437744,2.3097620010375977,2.196829080581665,2.208345890045166,145244,0.0,0.0
2024-01-13 00:00:00+00:00,2.208345890045166,2.502609968185425,2.16164493560791,2.2520670890808105,150356,0.0,0.0
2024-01-14 00:00:00+00:00,2.2520670890808105,2.2521939277648926,2.16259503364563,2.16689395904541,129254,0.0,0.0
2024-01-15 00:00:00+00:00,2.16689395904541,2.2342119216918945,1.8967310190200806,1.9888299703598022,251002,0.0,0.0
2024-01-16 00:00:00+00:00,1.9888299703598022,2.0154058933258057,1.9302220344543457,1.9302220344543457,104345,0.0,0.0
2024-01-17 00:00:00+00:00,1.9302220344543457,1.9666270017623901,1.8638659715652466,1.902529001235962,146492,0.0,0.0
2024-01-18 00:00:00+00:00,1.902529001235962,1.9121090173721313,1.7179659605026245,1.7207709550857544,163572,0.0,0.0
2024-01-19 00:00:00+00:00,1.7207709550857544,1.7461559772491455,1.6300280094146729,1.6631059646606445,180910,0.0,0.0
2024-01-20 00:00:00+00:00,1.6631059646606445,1.6660380363464355,1.624197006225586,1.6455999612808228,108449,0.0,0.0
2024-01-21 00:00:00+00:00,1.6455999612808228,1.7178510427474976,1.5950969457626343,1.7169990539550781,168392,0.0,0.0
2024-01-22 00:00:00+00:00,1.7169990539550781,1.7169990539550781,1.3888959884643555,1.4758880138397217,260549,0.0,0.0
2024-01-23 00:00:00+00:00,1.4758880138397217,1.7161109447479248,1.2428280115127563,1.5237289667129517,368735,0.0,0.0
2024-01-24 00:00:00+00:00,1.5237289667129517,1.6949150562286377,1.4792280197143555,1.6094590425491333,182365,0.0,0.0
2024-01-25 00:00:00+00:00,1.6094590425491333,1.6305010318756104,1.5977809429168701,1.604504942893982,125673,0.0,0.0
2024-01-26 00:00:00+00:00,1.604504942893982,1.658555030822754,1.572059988975525,1.6341259479522705,131644,0.0,0.0
2024-01-27 00:00:00+00:00,1.6341259479522705,1.6411279439926147,1.5732150077819824,1.5849339962005615,142190,0.0,0.0
