TIMESTAMP,DVOO_OPEN_PRICE_USD,DVOO_HIGH_PRICE_USD,DVOO_LOW_PRICE_USD,DVOO_CLOSE_PRICE_USD,DVOO_VOLUME_USD,DVOO_DIVIDENDS_USD,DVOO_STOCK_SPLITS_USD
2022-03-24 00:00:00+00:00,447.6260070800781,448.07196044921875,433.9288330078125,441.47882080078125,78449,0.0,0.0
2022-03-25 00:00:00+00:00,441.47882080078125,443.4413757324219,420.3125,441.3114929199219,265926,0.0,0.0
2022-03-26 00:00:00+00:00,441.3114929199219,442.58221435546875,433.6994934082031,438.4151916503906,80899,0.0,0.0
2022-03-27 00:00:00+00:00,438.4151916503906,442.3040771484375,434.7217102050781,438.1451110839844,15489,0.0,0.0
2022-03-28 00:00:00+00:00,438.1451110839844,438.2217102050781,407.46734619140625,429.66961669921875,68580,0.0,0.0
2022-03-29 00:00:00+00:00,429.66961669921875,451.5813293457031,412.7398986816406,444.7008972167969,147104,0.0,0.0
2022-03-30 00:00:00+00:00,444.7008972167969,457.3089294433594,418.492431640625,444.5334167480469,220599,0.0,0.0
2022-03-31 00:00:00+00:00,444.5334167480469,472.4869384765625,410.920654296875,448.711669921875,167924,0.0,0.0
2022-04-01 00:00:00+00:00,448.711669921875,454.7950744628906,398.5643005371094,408.9705505371094,95044,0.0,0.0
2022-04-02 00:00:00+00:00,408.9705505371094,442.6375427246094,397.1649169921875,405.7815246582031,121397,0.0,0.0
2022-04-03 00:00:00+00:00,405.7815246582031,431.7210693359375,400.3827209472656,427.8310241699219,104762,0.0,0.0
2022-04-04 00:00:00+00:00,427.8310241699219,441.0894775390625,418.34613037109375,435.4907531738281,168337,0.0,0.0
2022-04-05 00:00:00+00:00,435.4907531738281,437.7456359863281,424.5159606933594,424.7449951171875,22649,0.0,0.0
2022-04-06 00:00:00+00:00,424.7449951171875,449.12249755859375,417.7377624511719,430.4049987792969,177349,0.0,0.0
2022-04-07 00:00:00+00:00,430.4049987792969,436.9658508300781,417.69195556640625,427.8022155761719,64372,0.0,0.0
2022-04-08 00:00:00+00:00,427.8022155761719,434.2524108886719,421.3360290527344,428.5599060058594,64698,0.0,0.0
2022-04-09 00:00:00+00:00,428.5599060058594,438.76568603515625,422.6111755371094,428.8266296386719,130825,0.0,0.0
2022-04-10 00:00:00+00:00,428.8266296386719,438.1875915527344,423.36346435546875,425.36083984375,26614,0.0,0.0
2022-04-11 00:00:00+00:00,425.36083984375,441.9081726074219,420.83721923828125,421.664794921875,104894,0.0,0.0
2022-04-12 00:00:00+00:00,421.664794921875,432.7691650390625,414.9850769042969,425.9071960449219,97516,0.0,0.0
2022-04-13 00:00:00+00:00,425.9071960449219,436.4089050292969,422.1651611328125,435.2716064453125,78488,0.0,0.0
2022-04-14 00:00:00+00:00,435.2716064453125,451.8551330566406,434.1719055175781,441.3846740722656,83915,0.0,0.0
2022-04-15 00:00:00+00:00,441.3846740722656,445.9610595703125,437.53887939453125,443.3255615234375,32770,0.0,0.0
2022-04-16 00:00:00+00:00,443.3255615234375,446.0565185546875,435.6687927246094,437.0045166015625,7790,0.0,0.0
2022-04-17 00:00:00+00:00,437.0045166015625,444.008056640625,433.120361328125,438.40911865234375,69683,0.0,0.0
2022-04-18 00:00:00+00:00,438.40911865234375,446.098876953125,429.79931640625,438.8934326171875,124169,0.0,0.0
2022-04-19 00:00:00+00:00,438.8934326171875,447.4781799316406,434.6753234863281,447.2022705078125,100127,0.0,0.0
2022-04-20 00:00:00+00:00,447.2022705078125,447.22821044921875,434.70220947265625,440.3693542480469,128819,0.0,0.0
2022-04-21 00:00:00+00:00,440.3693542480469,451.4034729003906,428.7863464355469,435.12750244140625,42732,0.0,0.0
2022-04-22 00:00:00+00:00,435.12750244140625,443.6798095703125,431.8692932128906,432.3778076171875,12482,0.0,0.0
2022-04-23 00:00:00+00:00,432.3778076171875,432.3778076171875,422.6700134277344,426.88140869140625,13454,0.0,0.0
2022-04-24 00:00:00+00:00,426.88140869140625,436.01287841796875,422.2455139160156,428.38238525390625,54118,0.0,0.0
2022-04-25 00:00:00+00:00,428.38238525390625,434.7322692871094,412.78851318359375,431.2886047363281,239324,0.0,0.0
2022-04-26 00:00:00+00:00,431.2886047363281,433.9070129394531,407.6459655761719,410.6885681152344,129330,0.0,0.0
2022-04-27 00:00:00+00:00,410.6885681152344,421.8444519042969,404.4857177734375,415.9996032714844,108618,0.0,0.0
2022-04-28 00:00:00+00:00,415.9996032714844,449.3106994628906,412.7007751464844,424.15960693359375,350714,0.0,0.0
2022-04-29 00:00:00+00:00,424.15960693359375,430.56427001953125,405.2091369628906,414.3001403808594,34897,0.0,0.0
2022-04-30 00:00:00+00:00,414.3001403808594,416.0157165527344,404.81781005859375,407.6412048339844,19497,0.0,0.0
2022-05-01 00:00:00+00:00,407.6412048339844,416.61834716796875,399.826416015625,408.4606628417969,15559,0.0,0.0
2022-05-02 00:00:00+00:00,408.4606628417969,413.251708984375,400.6338806152344,404.5539855957031,24199,0.0,0.0
2022-05-03 00:00:00+00:00,404.5539855957031,415.60345458984375,403.0751037597656,413.8859558105469,20781,0.0,0.0
2022-05-04 00:00:00+00:00,413.8859558105469,421.0991516113281,406.59820556640625,419.8036193847656,159969,0.0,0.0
2022-05-05 00:00:00+00:00,419.8036193847656,425.7359313964844,392.07489013671875,393.25732421875,120020,0.0,0.0
2022-05-06 00:00:00+00:00,393.25732421875,407.8501281738281,388.8771057128906,402.1791687011719,38591,0.0,0.0
2022-05-07 00:00:00+00:00,402.1791687011719,411.90179443359375,399.0842590332031,406.48931884765625,30281,0.0,0.0
2022-05-08 00:00:00+00:00,406.48931884765625,414.8629455566406,396.9096374511719,405.2491760253906,43261,0.0,0.0
2022-05-09 00:00:00+00:00,405.2491760253906,412.6117248535156,377.673583984375,387.1544189453125,102802,0.0,0.0
2022-05-10 00:00:00+00:00,387.1544189453125,400.8341979980469,370.4410705566406,373.3695983886719,210222,0.0,0.0
