TIMESTAMP,DIP_OPEN_PRICE_USD,DIP_HIGH_PRICE_USD,DIP_LOW_PRICE_USD,DIP_CLOSE_PRICE_USD,DIP_VOLUME_USD,DIP_DIVIDENDS_USD,DIP_STOCK_SPLITS_USD
2020-09-07 00:00:00+00:00,0.06294800341129303,0.06385300308465958,0.013195999898016453,0.03320999816060066,2067,0.0,0.0
2020-09-08 00:00:00+00:00,0.03324899822473526,0.0450889989733696,0.02958899922668934,0.03192500025033951,4411,0.0,0.0
2020-09-09 00:00:00+00:00,0.03189200162887573,0.06258100271224976,0.03003999963402748,0.06150300055742264,2614,0.0,0.0
2020-09-10 00:00:00+00:00,0.06150300055742264,0.0656450018286705,0.05029100179672241,0.058789998292922974,6004,0.0,0.0
2020-09-11 00:00:00+00:00,0.05902500078082085,0.05995599925518036,0.01461500022560358,0.014636999927461147,8374,0.0,0.0
2020-09-12 00:00:00+00:00,0.014627000316977501,0.05751200020313263,0.014495999552309513,0.050436001271009445,11004,0.0,0.0
2020-09-13 00:00:00+00:00,0.05042000114917755,0.0504550002515316,0.02778399921953678,0.03059300035238266,4784,0.0,0.0
2020-09-14 00:00:00+00:00,0.03049200028181076,0.046004001051187515,0.029820000752806664,0.04022299870848656,2262,0.0,0.0
2020-09-15 00:00:00+00:00,0.04022299870848656,0.0406779982149601,0.012799999676644802,0.026890000328421593,3601,0.0,0.0
2020-09-16 00:00:00+00:00,0.026885999366641045,0.02691599912941456,0.022996999323368073,0.023006999865174294,473,0.0,0.0
2020-09-17 00:00:00+00:00,0.023003000766038895,0.02375500090420246,0.01297799963504076,0.013369999825954437,644,0.0,0.0
2020-09-18 00:00:00+00:00,0.013350999914109707,0.03373799845576286,0.01332900021225214,0.03373799845576286,5895,0.0,0.0
2020-09-19 00:00:00+00:00,0.03373799845576286,0.04242299869656563,0.013584000058472157,0.04228699952363968,839,0.0,0.0
2020-09-20 00:00:00+00:00,0.0422700010240078,0.048211000859737396,0.01322100032120943,0.013274000026285648,100,0.0,0.0
2020-09-21 00:00:00+00:00,0.013274000026285648,0.01773799955844879,0.0124080004170537,0.017640000209212303,603,0.0,0.0
2020-09-22 00:00:00+00:00,0.02219099923968315,0.02237199991941452,0.012078999541699886,0.012175999581813812,573,0.0,0.0
2020-09-23 00:00:00+00:00,0.04427900165319443,0.04648900032043457,0.02010500058531761,0.03995399922132492,7486,0.0,0.0
2020-09-24 00:00:00+00:00,0.03995399922132492,0.043435998260974884,0.011501999571919441,0.043404001742601395,4354,0.0,0.0
