TIMESTAMP,CSAS_OPEN_PRICE_USD,CSAS_HIGH_PRICE_USD,CSAS_LOW_PRICE_USD,CSAS_CLOSE_PRICE_USD,CSAS_VOLUME_USD,CSAS_DIVIDENDS_USD,CSAS_STOCK_SPLITS_USD
2023-11-21 00:00:00+00:00,0.005665999837219715,0.006787999998778105,0.005047000013291836,0.005293000023812056,1097242,0.0,0.0
2023-11-22 00:00:00+00:00,0.005289999768137932,0.00623599998652935,0.005129000172019005,0.00572500005364418,514658,0.0,0.0
2023-11-23 00:00:00+00:00,0.00572500005364418,0.006029999814927578,0.004495999775826931,0.004540999885648489,315542,0.0,0.0
2023-11-24 00:00:00+00:00,0.00456599984318018,0.004937999881803989,0.003369000041857362,0.0037640000227838755,318120,0.0,0.0
2023-11-25 00:00:00+00:00,0.0037640000227838755,0.004738999996334314,0.0032889998983591795,0.003826000029221177,216407,0.0,0.0
2023-11-26 00:00:00+00:00,0.0038270000368356705,0.005696000065654516,0.0038270000368356705,0.005563000217080116,368414,0.0,0.0
2023-11-27 00:00:00+00:00,0.0055669997818768024,0.0055959997698664665,0.0038709999062120914,0.004052999895066023,202094,0.0,0.0
2023-11-28 00:00:00+00:00,0.00405400013551116,0.0046270000748336315,0.004002000205218792,0.00430699996650219,115579,0.0,0.0
2023-11-29 00:00:00+00:00,0.00430699996650219,0.004867000039666891,0.004129000008106232,0.0046430001966655254,121568,0.0,0.0
2023-11-30 00:00:00+00:00,0.0046430001966655254,0.0047519998624920845,0.0035860000643879175,0.004209999926388264,115378,0.0,0.0
2023-12-01 00:00:00+00:00,0.004209999926388264,0.00901699997484684,0.004182999953627586,0.005104000214487314,257235,0.0,0.0
2023-12-02 00:00:00+00:00,0.005115000065416098,0.008438999764621258,0.004912000149488449,0.005754999816417694,331924,0.0,0.0
2023-12-03 00:00:00+00:00,0.005752999801188707,0.006031000055372715,0.005392000079154968,0.0055959997698664665,264684,0.0,0.0
2023-12-04 00:00:00+00:00,0.005588000174611807,0.0102530000731349,0.005158000160008669,0.005942999850958586,525457,0.0,0.0
2023-12-05 00:00:00+00:00,0.00595200015231967,0.00941499974578619,0.005739999935030937,0.009007000364363194,1349387,0.0,0.0
2023-12-06 00:00:00+00:00,0.00902200024574995,0.010286999866366386,0.006333999801427126,0.008283000439405441,2156589,0.0,0.0
2023-12-07 00:00:00+00:00,0.008224000222980976,0.009713999927043915,0.007414000108838081,0.008906999602913857,723562,0.0,0.0
2023-12-08 00:00:00+00:00,0.00890399981290102,0.009107000194489956,0.006754999980330467,0.008484000340104103,498551,0.0,0.0
2023-12-09 00:00:00+00:00,0.008481999859213829,0.008497999981045723,0.00698600010946393,0.007323000114411116,368495,0.0,0.0
2023-12-10 00:00:00+00:00,0.007311999797821045,0.007416999898850918,0.0063149998895823956,0.006808000151067972,258616,0.0,0.0
2023-12-11 00:00:00+00:00,0.006806999910622835,0.006878000218421221,0.005878999829292297,0.005888999905437231,244806,0.0,0.0
2023-12-12 00:00:00+00:00,0.005888999905437231,0.0081599997356534,0.005878000054508448,0.008112999610602856,863459,0.0,0.0
2023-12-13 00:00:00+00:00,0.00811699964106083,0.010325999930500984,0.007734999991953373,0.009112999774515629,989695,0.0,0.0
2023-12-14 00:00:00+00:00,0.009112000465393066,0.016522999852895737,0.008987000212073326,0.015500999987125397,3497673,0.0,0.0
