TIMESTAMP,KITTY14382_OPEN_PRICE_USD,KITTY14382_HIGH_PRICE_USD,KITTY14382_LOW_PRICE_USD,KITTY14382_CLOSE_PRICE_USD,KITTY14382_VOLUME_USD,KITTY14382_DIVIDENDS_USD,KITTY14382_STOCK_SPLITS_USD
2021-12-07 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.300000025774352e-05,3.600000127335079e-05,957,0.0,0.0
2021-12-08 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,1.8999999156221747e-05,2.8000000384054147e-05,2553,0.0,0.0
2021-12-09 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.300000051036477e-05,2.8000000384054147e-05,1033,0.0,0.0
2021-12-10 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,1.700000029813964e-05,2.4000000848900527e-05,2890,0.0,0.0
2021-12-11 00:00:00+00:00,2.4000000848900527e-05,4.099999932805076e-05,2.2000000171829015e-05,3.300000025774352e-05,1321,0.0,0.0
2021-12-12 00:00:00+00:00,3.300000025774352e-05,3.899999865097925e-05,3.199999991920777e-05,3.7999998312443495e-05,735,0.0,0.0
2021-12-13 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,2.9999999242136255e-05,3.099999958067201e-05,559,0.0,0.0
2021-12-14 00:00:00+00:00,3.099999958067201e-05,3.5000000934815034e-05,2.9000000722589903e-05,3.300000025774352e-05,357,0.0,0.0
2021-12-15 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.9000000722589903e-05,2.9999999242136255e-05,531,0.0,0.0
2021-12-16 00:00:00+00:00,2.9999999242136255e-05,4.8000001697801054e-05,2.499999936844688e-05,3.400000059627928e-05,2165,0.0,0.0
2021-12-17 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,2.499999936844688e-05,2.9999999242136255e-05,2163,0.0,0.0
2021-12-18 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.9000000722589903e-05,3.400000059627928e-05,338,0.0,0.0
2021-12-19 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,2.9999999242136255e-05,3.300000025774352e-05,597,0.0,0.0
2021-12-20 00:00:00+00:00,3.300000025774352e-05,3.9999998989515007e-05,3.099999958067201e-05,3.400000059627928e-05,899,0.0,0.0
2021-12-21 00:00:00+00:00,3.400000059627928e-05,3.7999998312443495e-05,3.300000025774352e-05,3.400000059627928e-05,388,0.0,0.0
2021-12-22 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,2.5999999706982635e-05,2.9000000722589903e-05,641,0.0,0.0
2021-12-23 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.2000000171829015e-05,2.9000000722589903e-05,1306,0.0,0.0
2021-12-24 00:00:00+00:00,2.9000000722589903e-05,3.7999998312443495e-05,2.9000000722589903e-05,3.199999991920777e-05,1324,0.0,0.0
2021-12-25 00:00:00+00:00,3.199999991920777e-05,5.0999999075429514e-05,3.099999958067201e-05,4.600000102072954e-05,4125,0.0,0.0
2021-12-26 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,2.9000000722589903e-05,3.400000059627928e-05,1307,0.0,0.0
2021-12-27 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,2.9000000722589903e-05,3.099999958067201e-05,373,0.0,0.0
2021-12-28 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,2.9000000722589903e-05,3.400000059627928e-05,382,0.0,0.0
2021-12-29 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.9999999242136255e-05,2.9999999242136255e-05,493,0.0,0.0
2021-12-30 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.9999999242136255e-05,3.099999958067201e-05,365,0.0,0.0
2021-12-31 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.700000004551839e-05,2.9999999242136255e-05,518,0.0,0.0
2022-01-01 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.300000051036477e-05,2.700000004551839e-05,619,0.0,0.0
2022-01-02 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,2.700000004551839e-05,2.9000000722589903e-05,185,0.0,0.0
2022-01-03 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.700000004551839e-05,2.8000000384054147e-05,352,0.0,0.0
2022-01-04 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.700000004551839e-05,2.9999999242136255e-05,208,0.0,0.0
2022-01-05 00:00:00+00:00,2.9999999242136255e-05,3.5000000934815034e-05,2.2000000171829015e-05,2.499999936844688e-05,1013,0.0,0.0
2022-01-06 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.099999983329326e-05,428,0.0,0.0
2022-01-07 00:00:00+00:00,2.099999983329326e-05,2.9999999242136255e-05,9.999999747378752e-06,1.8000000636675395e-05,1652,0.0,0.0
2022-01-08 00:00:00+00:00,1.8000000636675395e-05,2.5999999706982635e-05,1.2000000424450263e-05,1.8999999156221747e-05,2044,0.0,0.0
2022-01-09 00:00:00+00:00,1.8999999156221747e-05,2.700000004551839e-05,1.8999999156221747e-05,1.9999999494757503e-05,866,0.0,0.0
2022-01-10 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.9999999494757503e-05,350,0.0,0.0
2022-01-11 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.2000000171829015e-05,346,0.0,0.0
2022-01-12 00:00:00+00:00,2.2000000171829015e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.099999983329326e-05,1231,0.0,0.0
2022-01-13 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,2.099999983329326e-05,2.2000000171829015e-05,424,0.0,0.0
2022-01-14 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,1.9999999494757503e-05,2.2000000171829015e-05,601,0.0,0.0
2022-01-15 00:00:00+00:00,2.2000000171829015e-05,4.3000000005122274e-05,1.8000000636675395e-05,3.300000025774352e-05,1957,0.0,0.0
2022-01-16 00:00:00+00:00,3.300000025774352e-05,4.8000001697801054e-05,3.300000025774352e-05,3.600000127335079e-05,2877,0.0,0.0
2022-01-17 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,3.099999958067201e-05,3.9999998989515007e-05,597,0.0,0.0
2022-01-18 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,2.9999999242136255e-05,2.9999999242136255e-05,823,0.0,0.0
2022-01-19 00:00:00+00:00,2.9999999242136255e-05,3.600000127335079e-05,2.700000004551839e-05,2.700000004551839e-05,1007,0.0,0.0
2022-01-20 00:00:00+00:00,2.700000004551839e-05,3.7999998312443495e-05,2.499999936844688e-05,3.199999991920777e-05,989,0.0,0.0
2022-01-21 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.700000004551839e-05,2.9999999242136255e-05,363,0.0,0.0
2022-01-22 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.2000000171829015e-05,2.499999936844688e-05,647,0.0,0.0
2022-01-23 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.2000000171829015e-05,825,0.0,0.0
2022-01-24 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,175,0.0,0.0
2022-01-25 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,515,0.0,0.0
2022-01-26 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,220,0.0,0.0
2022-01-27 00:00:00+00:00,2.099999983329326e-05,2.9999999242136255e-05,2.099999983329326e-05,2.4000000848900527e-05,1070,0.0,0.0
2022-01-28 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.9999999242136255e-05,868,0.0,0.0
2022-01-29 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.5999999706982635e-05,2.9000000722589903e-05,842,0.0,0.0
2022-01-30 00:00:00+00:00,2.9000000722589903e-05,3.7999998312443495e-05,2.8000000384054147e-05,3.300000025774352e-05,1423,0.0,0.0
2022-01-31 00:00:00+00:00,3.300000025774352e-05,3.600000127335079e-05,2.700000004551839e-05,2.8000000384054147e-05,713,0.0,0.0
2022-02-01 00:00:00+00:00,2.8000000384054147e-05,3.5000000934815034e-05,2.8000000384054147e-05,3.099999958067201e-05,625,0.0,0.0
2022-02-02 00:00:00+00:00,3.099999958067201e-05,4.099999932805076e-05,2.9999999242136255e-05,3.300000025774352e-05,922,0.0,0.0
2022-02-03 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,2.700000004551839e-05,2.8000000384054147e-05,668,0.0,0.0
2022-02-04 00:00:00+00:00,2.8000000384054147e-05,3.400000059627928e-05,2.4000000848900527e-05,3.099999958067201e-05,1416,0.0,0.0
2022-02-05 00:00:00+00:00,3.099999958067201e-05,3.899999865097925e-05,2.499999936844688e-05,2.700000004551839e-05,1092,0.0,0.0
2022-02-06 00:00:00+00:00,2.700000004551839e-05,3.199999991920777e-05,2.700000004551839e-05,3.199999991920777e-05,409,0.0,0.0
2022-02-07 00:00:00+00:00,3.199999991920777e-05,3.7000001611886546e-05,2.700000004551839e-05,3.199999991920777e-05,758,0.0,0.0
2022-02-08 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.8000000384054147e-05,2.9000000722589903e-05,749,0.0,0.0
2022-02-09 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.4000000848900527e-05,312,0.0,0.0
2022-02-10 00:00:00+00:00,2.4000000848900527e-05,2.8000000384054147e-05,1.9999999494757503e-05,2.4000000848900527e-05,556,0.0,0.0
2022-02-11 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.2000000171829015e-05,212,0.0,0.0
2022-02-12 00:00:00+00:00,2.2000000171829015e-05,3.300000025774352e-05,2.099999983329326e-05,3.300000025774352e-05,359,0.0,0.0
2022-02-13 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.499999936844688e-05,2.8000000384054147e-05,482,0.0,0.0
2022-02-14 00:00:00+00:00,2.8000000384054147e-05,6.900000153109431e-05,2.2000000171829015e-05,3.300000025774352e-05,2984,0.0,0.0
2022-02-15 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.9000000722589903e-05,2.9999999242136255e-05,287,0.0,0.0
2022-02-16 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.700000004551839e-05,415,0.0,0.0
2022-02-17 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,1.9999999494757503e-05,2.2000000171829015e-05,1179,0.0,0.0
2022-02-18 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,167,0.0,0.0
2022-02-19 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,199,0.0,0.0
2022-02-20 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,132,0.0,0.0
2022-02-21 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,259,0.0,0.0
2022-02-22 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.700000029813964e-05,319,0.0,0.0
2022-02-23 00:00:00+00:00,1.700000029813964e-05,3.899999865097925e-05,3.999999989900971e-06,1.2000000424450263e-05,639,0.0,0.0
2022-02-24 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,3.999999989900971e-06,4.999999873689376e-06,126,0.0,0.0
2022-02-25 00:00:00+00:00,4.999999873689376e-06,7.999999979801942e-06,3.999999989900971e-06,6.000000212225132e-06,187,0.0,0.0
2022-02-26 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,73,0.0,0.0
2022-02-27 00:00:00+00:00,4.999999873689376e-06,9.999999747378752e-06,4.999999873689376e-06,9.999999747378752e-06,219,0.0,0.0
2022-02-28 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.000000096013537e-06,9.999999747378752e-06,29,0.0,0.0
2022-03-01 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,10,0.0,0.0
2022-03-02 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,9,0.0,0.0
2022-03-03 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,35,0.0,0.0
2022-03-04 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,22,0.0,0.0
2022-03-05 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,3.999999989900971e-06,7.000000096013537e-06,249,0.0,0.0
2022-03-06 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,6.000000212225132e-06,7.000000096013537e-06,74,0.0,0.0
2022-03-07 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,74,0.0,0.0
2022-03-08 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,84,0.0,0.0
2022-03-09 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,6.000000212225132e-06,7.999999979801942e-06,28,0.0,0.0
2022-03-10 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,17,0.0,0.0
2022-03-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,3.000000106112566e-06,3.999999989900971e-06,124,0.0,0.0
2022-03-12 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,13,0.0,0.0
2022-03-13 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,13,0.0,0.0
2022-03-14 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,7,0.0,0.0
2022-03-15 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,9,0.0,0.0
2022-03-16 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,4,0.0,0.0
2022-03-17 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,3.999999989900971e-06,7.999999979801942e-06,52,0.0,0.0
2022-03-18 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,3.000000106112566e-06,4.999999873689376e-06,136,0.0,0.0
2022-03-19 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,60,0.0,0.0
2022-03-20 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.999999989900971e-06,4.999999873689376e-06,79,0.0,0.0
2022-03-21 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,49,0.0,0.0
2022-03-22 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,2,0.0,0.0
2022-03-23 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,20,0.0,0.0
2022-03-24 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,4.999999873689376e-06,21,0.0,0.0
2022-03-25 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,1.9999999949504854e-06,3.000000106112566e-06,28,0.0,0.0
2022-03-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,52,0.0,0.0
2022-03-27 00:00:00+00:00,3.000000106112566e-06,6.000000212225132e-06,3.000000106112566e-06,4.999999873689376e-06,66,0.0,0.0
2022-03-28 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,3.000000106112566e-06,6.000000212225132e-06,207,0.0,0.0
2022-03-29 00:00:00+00:00,6.000000212225132e-06,9.999999747378752e-06,6.000000212225132e-06,7.999999979801942e-06,160,0.0,0.0
2022-03-30 00:00:00+00:00,7.999999979801942e-06,1.4999999621068127e-05,6.000000212225132e-06,1.1000000085914508e-05,503,0.0,0.0
2022-03-31 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,3.999999989900971e-06,7.999999979801942e-06,163,0.0,0.0
2022-04-01 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,31,0.0,0.0
2022-04-02 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,6.000000212225132e-06,7.999999979801942e-06,142,0.0,0.0
2022-04-03 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,15,0.0,0.0
2022-04-04 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,7,0.0,0.0
2022-04-05 00:00:00+00:00,7.999999979801942e-06,1.8999999156221747e-05,3.999999989900971e-06,4.999999873689376e-06,129,0.0,0.0
2022-04-06 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,32,0.0,0.0
2022-04-07 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.000000106112566e-06,4.999999873689376e-06,12,0.0,0.0
2022-04-08 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,0.0,9.999999974752427e-07,352,0.0,0.0
2022-04-09 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,203,0.0,0.0
2022-04-10 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,151,0.0,0.0
2022-04-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,17,0.0,0.0
2022-04-12 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,69,0.0,0.0
2022-04-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18,0.0,0.0
2022-04-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22,0.0,0.0
2022-04-15 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,90,0.0,0.0
2022-04-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,11,0.0,0.0
2022-04-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12,0.0,0.0
2022-04-18 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,7,0.0,0.0
2022-04-19 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,20,0.0,0.0
2022-04-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44,0.0,0.0
2022-04-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,96,0.0,0.0
2022-04-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20,0.0,0.0
2022-04-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4,0.0,0.0
2022-04-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7,0.0,0.0
2022-04-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1,0.0,0.0
2022-04-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3655,0.0,0.0
2022-04-27 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,119,0.0,0.0
2022-04-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5,0.0,0.0
2022-04-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1,0.0,0.0
2022-04-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1,0.0,0.0
2022-05-01 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,19,0.0,0.0
2022-05-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,21,0.0,0.0
2022-05-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1,0.0,0.0
2022-05-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8,0.0,0.0
2022-05-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7,0.0,0.0
2022-05-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18,0.0,0.0
2022-05-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3,0.0,0.0
2022-05-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8,0.0,0.0
2022-05-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11,0.0,0.0
2022-05-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13,0.0,0.0
2022-05-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,40,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-05-14 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,26,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-05-16 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,3,0.0,0.0
2022-05-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3,0.0,0.0
2022-05-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1,0.0,0.0
2022-05-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2,0.0,0.0
2022-05-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2022-05-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2,0.0,0.0
