TIMESTAMP,HATCH36384_OPEN_PRICE_USD,HATCH36384_HIGH_PRICE_USD,HATCH36384_LOW_PRICE_USD,HATCH36384_CLOSE_PRICE_USD,HATCH36384_VOLUME_USD,HATCH36384_DIVIDENDS_USD,HATCH36384_STOCK_SPLITS_USD
2025-05-01 00:00:00+00:00,0.06227299943566322,0.06616199761629105,0.06051599979400635,0.06289900094270706,133536,0.0,0.0
2025-05-02 00:00:00+00:00,0.06289900094270706,0.06478399783372879,0.06128599867224693,0.0627489984035492,89295,0.0,0.0
2025-05-03 00:00:00+00:00,0.0627489984035492,0.06545600295066833,0.06050899997353554,0.06342899799346924,118402,0.0,0.0
2025-05-04 00:00:00+00:00,0.06342899799346924,0.08793500065803528,0.06131599843502045,0.08771499991416931,601320,0.0,0.0
2025-05-05 00:00:00+00:00,0.08771499991416931,0.09437700361013412,0.07974500209093094,0.0928419977426529,1355726,0.0,0.0
2025-05-06 00:00:00+00:00,0.0928419977426529,0.13232100009918213,0.09202499687671661,0.11165300011634827,1482822,0.0,0.0
2025-05-07 00:00:00+00:00,0.11165300011634827,0.11410699784755707,0.09643500298261642,0.11166899651288986,730197,0.0,0.0
2025-05-08 00:00:00+00:00,0.11166899651288986,0.11427199840545654,0.09105099737644196,0.10850299894809723,597634,0.0,0.0
2025-05-09 00:00:00+00:00,0.10850299894809723,0.12188199907541275,0.09843199700117111,0.10077399760484695,661633,0.0,0.0
2025-05-10 00:00:00+00:00,0.10077399760484695,0.11339999735355377,0.09448099881410599,0.1063690036535263,1126048,0.0,0.0
2025-05-11 00:00:00+00:00,0.1063690036535263,0.10646100342273712,0.09342200309038162,0.09708099812269211,1214136,0.0,0.0
2025-05-12 00:00:00+00:00,0.09708099812269211,0.1056009978055954,0.09034600108861923,0.09607800096273422,983762,0.0,0.0
2025-05-13 00:00:00+00:00,0.09607800096273422,0.09626200050115585,0.08641199767589569,0.08663400262594223,1556609,0.0,0.0
2025-05-14 00:00:00+00:00,0.08663400262594223,0.08797899633646011,0.07534699887037277,0.07667600363492966,912588,0.0,0.0
2025-05-15 00:00:00+00:00,0.07667600363492966,0.08223699778318405,0.07532799988985062,0.07607399672269821,1355335,0.0,0.0
2025-05-16 00:00:00+00:00,0.07607399672269821,0.07612700015306473,0.06311000138521194,0.06328999996185303,1240344,0.0,0.0
2025-05-17 00:00:00+00:00,0.06330200284719467,0.06899400055408478,0.0583220012485981,0.06888499855995178,1219755,0.0,0.0
2025-05-18 00:00:00+00:00,0.06896000355482101,0.06903299689292908,0.06363599747419357,0.06368199735879898,1058423,0.0,0.0
2025-05-19 00:00:00+00:00,0.06371600180864334,0.06390900164842606,0.053084999322891235,0.06042499840259552,948331,0.0,0.0
2025-05-20 00:00:00+00:00,0.06042199954390526,0.06770499795675278,0.056561000645160675,0.06652399897575378,282586,0.0,0.0
2025-05-21 00:00:00+00:00,0.06652399897575378,0.07203000038862228,0.06019299849867821,0.0717260017991066,176328,0.0,0.0
2025-05-22 00:00:00+00:00,0.0717260017991066,0.07547199726104736,0.06594199687242508,0.07063599675893784,337043,0.0,0.0
2025-05-23 00:00:00+00:00,0.07065500319004059,0.0921349972486496,0.0672990009188652,0.09053000062704086,307250,0.0,0.0
2025-05-24 00:00:00+00:00,0.09053000062704086,0.09165100008249283,0.08171100169420242,0.08171100169420242,70881,0.0,0.0
2025-05-25 00:00:00+00:00,0.08171100169420242,0.08338899910449982,0.07073900103569031,0.07211600244045258,211720,0.0,0.0
2025-05-26 00:00:00+00:00,0.07211600244045258,0.07755599915981293,0.07188799977302551,0.07755599915981293,130171,0.0,0.0
2025-05-27 00:00:00+00:00,0.07755599915981293,0.07824800163507462,0.07290899753570557,0.07409600168466568,84176,0.0,0.0
2025-05-28 00:00:00+00:00,0.07410100102424622,0.09278599917888641,0.07079000025987625,0.09267199784517288,171120,0.0,0.0
2025-05-29 00:00:00+00:00,0.09264899790287018,0.11339899897575378,0.08856499940156937,0.0956450030207634,539078,0.0,0.0
2025-05-30 00:00:00+00:00,0.0956450030207634,0.10146799683570862,0.0894709974527359,0.09736499935388565,158826,0.0,0.0
2025-05-31 00:00:00+00:00,0.09736499935388565,0.09736499935388565,0.09182900190353394,0.09368400275707245,52625,0.0,0.0
2025-06-01 00:00:00+00:00,0.09368403255939484,0.09381400793790817,0.08792337030172348,0.09032130241394043,85501,0.0,0.0
