TIMESTAMP,PIP34625_OPEN_PRICE_USD,PIP34625_HIGH_PRICE_USD,PIP34625_LOW_PRICE_USD,PIP34625_CLOSE_PRICE_USD,PIP34625_VOLUME_USD,PIP34625_DIVIDENDS_USD,PIP34625_STOCK_SPLITS_USD
2025-03-04 00:00:00+00:00,4.581984996795654,5.012779235839844,3.431191921234131,4.114802837371826,345757,0.0,0.0
2025-03-05 00:00:00+00:00,4.114802837371826,4.582880973815918,3.641249895095825,4.226902961730957,289087,0.0,0.0
2025-03-06 00:00:00+00:00,4.226902961730957,4.678937911987305,3.9481260776519775,4.090332984924316,168677,0.0,0.0
2025-03-07 00:00:00+00:00,4.090332984924316,4.090332984924316,3.213834047317505,3.3001139163970947,120968,0.0,0.0
2025-03-08 00:00:00+00:00,3.3001139163970947,4.054186820983887,3.2997190952301025,3.8875560760498047,60956,0.0,0.0
2025-03-09 00:00:00+00:00,3.8875560760498047,3.982011079788208,3.491816997528076,3.5553500652313232,48578,0.0,0.0
2025-03-10 00:00:00+00:00,3.5553500652313232,3.9253180027008057,3.251163959503174,3.4196081161499023,85028,0.0,0.0
2025-03-11 00:00:00+00:00,3.4196081161499023,3.832443952560425,3.3695619106292725,3.6197609901428223,51653,0.0,0.0
2025-03-12 00:00:00+00:00,3.6197609901428223,3.842737913131714,3.310072898864746,3.5451440811157227,51919,0.0,0.0
2025-03-13 00:00:00+00:00,3.5451440811157227,3.609847068786621,2.700385093688965,3.0267269611358643,126378,0.0,0.0
2025-03-14 00:00:00+00:00,3.0267269611358643,3.7964789867401123,3.0263919830322266,3.630955934524536,113218,0.0,0.0
2025-03-15 00:00:00+00:00,3.630955934524536,3.85427188873291,3.4822781085968018,3.5240681171417236,36253,0.0,0.0
2025-03-16 00:00:00+00:00,3.5240681171417236,3.534827947616577,3.036029100418091,3.193747043609619,55154,0.0,0.0
2025-03-17 00:00:00+00:00,3.193747043609619,3.5553441047668457,3.174386978149414,3.4411749839782715,20610,0.0,0.0
2025-03-18 00:00:00+00:00,3.4411749839782715,3.4411749839782715,3.1991400718688965,3.3200020790100098,22475,0.0,0.0
2025-03-19 00:00:00+00:00,3.3200020790100098,4.46029806137085,3.309722900390625,4.200078964233398,87589,0.0,0.0
2025-03-20 00:00:00+00:00,4.200078964233398,4.636717796325684,4.0902838706970215,4.151905059814453,39024,0.0,0.0
2025-03-21 00:00:00+00:00,4.151905059814453,5.663337230682373,4.029521942138672,5.663337230682373,75458,0.0,0.0
2025-03-22 00:00:00+00:00,5.663337230682373,6.878313064575195,5.480691909790039,5.818312168121338,135733,0.0,0.0
2025-03-23 00:00:00+00:00,5.818312168121338,7.2588090896606445,5.665252208709717,7.023359775543213,201114,0.0,0.0
2025-03-24 00:00:00+00:00,7.023359775543213,9.029738426208496,6.0843071937561035,8.081433296203613,294615,0.0,0.0
2025-03-25 00:00:00+00:00,8.081433296203613,8.94700813293457,7.820038795471191,8.327254295349121,234038,0.0,0.0
2025-03-26 00:00:00+00:00,8.327254295349121,9.081847190856934,5.817866802215576,6.714501857757568,525124,0.0,0.0
2025-03-27 00:00:00+00:00,6.714501857757568,7.366464138031006,6.674084186553955,7.235616207122803,77208,0.0,0.0
2025-03-28 00:00:00+00:00,7.235616207122803,7.237888813018799,5.480557918548584,5.8181471824646,134340,0.0,0.0
2025-03-29 00:00:00+00:00,5.8181471824646,5.9436421394348145,4.226787090301514,4.878279209136963,275501,0.0,0.0
2025-03-30 00:00:00+00:00,4.878279209136963,5.087008953094482,4.501381874084473,4.513795852661133,45919,0.0,0.0
2025-03-31 00:00:00+00:00,4.513795852661133,5.071838855743408,4.380914211273193,4.834708213806152,120410,0.0,0.0
2025-04-01 00:00:00+00:00,4.834708213806152,5.5975022315979,4.791514873504639,4.966479778289795,102787,0.0,0.0
2025-04-02 00:00:00+00:00,4.966479778289795,5.304458141326904,4.16408109664917,4.342249870300293,137899,0.0,0.0
2025-04-03 00:00:00+00:00,4.342249870300293,4.541277885437012,3.77266788482666,4.102431774139404,99488,0.0,0.0
2025-04-04 00:00:00+00:00,4.102431774139404,4.394647121429443,4.028913974761963,4.3419270515441895,68914,0.0,0.0
2025-04-05 00:00:00+00:00,4.3419270515441895,4.3559250831604,4.201635837554932,4.291131973266602,8400,0.0,0.0
2025-04-06 00:00:00+00:00,4.291131973266602,4.317710876464844,3.329582929611206,3.410897970199585,115007,0.0,0.0
2025-04-07 00:00:00+00:00,3.410897970199585,3.888293981552124,3.2805449962615967,3.70723295211792,64208,0.0,0.0
2025-04-08 00:00:00+00:00,3.70723295211792,4.233148097991943,3.7070369720458984,3.876945972442627,61070,0.0,0.0
2025-04-09 00:00:00+00:00,3.876945972442627,4.792017936706543,3.864743947982788,4.420659065246582,90314,0.0,0.0
2025-04-10 00:00:00+00:00,4.420659065246582,4.922552108764648,4.398904800415039,4.777780055999756,81408,0.0,0.0
2025-04-11 00:00:00+00:00,4.777780055999756,5.579372882843018,4.677525043487549,5.563353061676025,148597,0.0,0.0
2025-04-12 00:00:00+00:00,5.563353061676025,6.537020206451416,5.303414821624756,6.306739807128906,122020,0.0,0.0
2025-04-13 00:00:00+00:00,6.306739807128906,6.940421104431152,5.9940690994262695,6.3434062004089355,220499,0.0,0.0
2025-04-14 00:00:00+00:00,6.3434062004089355,7.149670124053955,6.324003219604492,6.960054874420166,73833,0.0,0.0
2025-04-15 00:00:00+00:00,6.960054874420166,7.19047212600708,5.713939189910889,5.714428901672363,141988,0.0,0.0
2025-04-16 00:00:00+00:00,5.714428901672363,6.139626979827881,5.496530055999756,5.994062900543213,79771,0.0,0.0
2025-04-17 00:00:00+00:00,5.994062900543213,6.193303108215332,5.764920234680176,6.139276027679443,73931,0.0,0.0
2025-04-18 00:00:00+00:00,6.139276027679443,6.176180839538574,5.905086994171143,6.0837860107421875,26850,0.0,0.0
2025-04-19 00:00:00+00:00,6.0837860107421875,6.689920902252197,5.992610931396484,6.269021034240723,77674,0.0,0.0
2025-04-20 00:00:00+00:00,6.269021034240723,6.7758049964904785,6.102136135101318,6.17574405670166,59909,0.0,0.0
2025-04-21 00:00:00+00:00,6.17574405670166,6.325679779052734,6.099996089935303,6.212887763977051,48369,0.0,0.0
2025-04-22 00:00:00+00:00,6.212887763977051,6.874430179595947,6.174376964569092,6.8153839111328125,99251,0.0,0.0
2025-04-23 00:00:00+00:00,6.8153839111328125,7.1497111320495605,6.632914066314697,6.918031215667725,90031,0.0,0.0
2025-04-24 00:00:00+00:00,6.918031215667725,7.214963912963867,6.382306098937988,7.17133903503418,96552,0.0,0.0
2025-04-25 00:00:00+00:00,7.17133903503418,7.9387311935424805,7.14956521987915,7.235466003417969,126687,0.0,0.0
2025-04-26 00:00:00+00:00,7.235466003417969,7.257526874542236,7.001214981079102,7.065598011016846,21640,0.0,0.0
2025-04-27 00:00:00+00:00,7.065598011016846,7.108386039733887,6.496185779571533,6.575523853302002,53839,0.0,0.0
2025-04-28 00:00:00+00:00,6.575523853302002,7.411096096038818,6.499423027038574,7.191842079162598,148925,0.0,0.0
2025-04-29 00:00:00+00:00,7.191842079162598,7.940131187438965,7.064363956451416,7.613306999206543,93504,0.0,0.0
2025-04-30 00:00:00+00:00,7.613306999206543,8.37761116027832,7.38853120803833,8.279671669006348,36527,0.0,0.0
2025-05-01 00:00:00+00:00,8.279671669006348,9.301040649414062,8.203683853149414,9.026351928710938,146391,0.0,0.0
2025-05-02 00:00:00+00:00,9.026351928710938,12.655227661132812,8.998786926269531,12.142745018005371,334262,0.0,0.0
2025-05-03 00:00:00+00:00,12.142745018005371,12.289665222167969,11.048149108886719,11.858094215393066,110471,0.0,0.0
2025-05-04 00:00:00+00:00,11.858094215393066,11.913874626159668,11.212899208068848,11.345108985900879,74984,0.0,0.0
2025-05-05 00:00:00+00:00,11.345108985900879,11.774559020996094,10.662664413452148,10.693954467773438,57522,0.0,0.0
2025-05-06 00:00:00+00:00,10.693954467773438,10.726746559143066,9.49841594696045,9.75716495513916,98950,0.0,0.0
2025-05-07 00:00:00+00:00,9.75716495513916,10.856966018676758,9.75716495513916,10.727683067321777,72015,0.0,0.0
2025-05-08 00:00:00+00:00,10.727683067321777,13.42479419708252,10.663749694824219,12.76950740814209,177141,0.0,0.0
2025-05-09 00:00:00+00:00,12.76950740814209,14.849632263183594,12.730339050292969,14.761144638061523,372696,0.0,0.0
2025-05-10 00:00:00+00:00,14.761144638061523,16.61941146850586,14.370199203491211,16.617109298706055,345717,0.0,0.0
2025-05-11 00:00:00+00:00,16.617109298706055,16.96664047241211,14.978619575500488,15.752976417541504,230599,0.0,0.0
2025-05-12 00:00:00+00:00,15.752976417541504,20.69904899597168,13.911531448364258,14.852387428283691,1986821,0.0,0.0
2025-05-13 00:00:00+00:00,14.852387428283691,14.852387428283691,13.386109352111816,13.749813079833984,219551,0.0,0.0
2025-05-14 00:00:00+00:00,13.749813079833984,13.952981948852539,11.310301780700684,12.434070587158203,218821,0.0,0.0
2025-05-15 00:00:00+00:00,12.434070587158203,12.50879192352295,10.692852020263672,10.725266456604004,150174,0.0,0.0
2025-05-16 00:00:00+00:00,10.725266456604004,12.322050094604492,9.726861953735352,10.662775993347168,330632,0.0,0.0
2025-05-17 00:00:00+00:00,10.662775993347168,10.663087844848633,8.785470008850098,8.813332557678223,116569,0.0,0.0
2025-05-18 00:00:00+00:00,8.813332557678223,10.231005668640137,8.65649127960205,10.231005668640137,134128,0.0,0.0
2025-05-19 00:00:00+00:00,10.231005668640137,12.580670356750488,9.024995803833008,12.57905387878418,270011,0.0,0.0
2025-05-20 00:00:00+00:00,12.57905387878418,15.248174667358398,12.57905387878418,14.935563087463379,370781,0.0,0.0
2025-05-21 00:00:00+00:00,14.935563087463379,15.336289405822754,14.4727144241333,15.062444686889648,197949,0.0,0.0
2025-05-22 00:00:00+00:00,15.062444686889648,19.386571884155273,14.432307243347168,17.997539520263672,814027,0.0,0.0
2025-05-23 00:00:00+00:00,17.997539520263672,23.240646362304688,16.860559463500977,18.32442283630371,1561654,0.0,0.0
2025-05-24 00:00:00+00:00,18.32442283630371,21.25729751586914,16.959917068481445,19.53246307373047,531729,0.0,0.0
2025-05-25 00:00:00+00:00,19.53246307373047,24.287147521972656,18.218931198120117,19.73582649230957,852162,0.0,0.0
2025-05-26 00:00:00+00:00,19.73582649230957,22.03176498413086,17.268619537353516,17.654930114746094,728815,0.0,0.0
2025-05-27 00:00:00+00:00,17.654930114746094,19.444475173950195,16.761241912841797,17.08824920654297,489463,0.0,0.0
2025-05-28 00:00:00+00:00,17.08824920654297,17.372718811035156,14.320623397827148,15.565367698669434,320628,0.0,0.0
2025-05-29 00:00:00+00:00,15.565367698669434,16.61566162109375,13.187867164611816,13.5435152053833,376600,0.0,0.0
2025-05-30 00:00:00+00:00,13.5435152053833,14.243012428283691,12.429120063781738,12.919855117797852,356511,0.0,0.0
2025-05-31 00:00:00+00:00,12.919855117797852,13.03436279296875,11.478975296020508,12.431962013244629,270074,0.0,0.0
2025-06-01 00:00:00+00:00,12.431962013244629,12.431962013244629,11.145465850830078,11.747574806213379,214876,0.0,0.0
