TIMESTAMP,NTR_OPEN_PRICE_USD,NTR_HIGH_PRICE_USD,NTR_LOW_PRICE_USD,NTR_CLOSE_PRICE_USD,NTR_VOLUME_USD,NTR_DIVIDENDS_USD,NTR_STOCK_SPLITS_USD
2019-05-20 00:00:00+00:00,7.2684431076049805,7.3351640701293945,6.953272819519043,7.331999778747559,351573,0.0,0.0
2019-05-21 00:00:00+00:00,7.3330769538879395,8.570566177368164,6.027818202972412,7.531081199645996,12340,0.0,0.0
2019-05-22 00:00:00+00:00,7.531081199645996,8.35583209991455,6.072514057159424,7.314820766448975,51618,0.0,0.0
2019-05-23 00:00:00+00:00,7.314820766448975,8.312958717346191,5.868905067443848,7.691524028778076,67986,0.0,0.0
2019-05-24 00:00:00+00:00,7.687310218811035,8.23737907409668,6.941918849945068,7.2406768798828125,20971,0.0,0.0
2019-05-25 00:00:00+00:00,7.2406768798828125,8.411486625671387,6.579349994659424,6.595426082611084,129516,0.0,0.0
2019-05-26 00:00:00+00:00,6.598213195800781,11.75034236907959,6.5167012214660645,10.069218635559082,111075,0.0,0.0
2019-05-27 00:00:00+00:00,10.065732955932617,10.40330696105957,8.262117385864258,8.474245071411133,47327,0.0,0.0
2019-05-28 00:00:00+00:00,8.465019226074219,9.161907196044922,7.812740802764893,8.38935661315918,188496,0.0,0.0
2019-05-29 00:00:00+00:00,8.38935661315918,9.206302642822266,7.747870922088623,8.04709529876709,1723,0.0,0.0
2019-05-30 00:00:00+00:00,8.04709529876709,8.778225898742676,7.058452129364014,7.639510154724121,34377,0.0,0.0
2019-05-31 00:00:00+00:00,7.639510154724121,8.056442260742188,6.968748092651367,7.505583763122559,11922,0.0,0.0
2019-06-01 00:00:00+00:00,7.505583763122559,8.14147663116455,7.162219047546387,7.173460960388184,109853,0.0,0.0
2019-06-02 00:00:00+00:00,7.173460960388184,7.636870861053467,6.887618064880371,6.943142890930176,183218,0.0,0.0
2019-06-03 00:00:00+00:00,6.943142890930176,8.011384963989258,6.695335865020752,6.785585880279541,4985,0.0,0.0
2019-06-04 00:00:00+00:00,6.784866809844971,7.289681911468506,4.836548805236816,4.836548805236816,15528,0.0,0.0
2019-06-05 00:00:00+00:00,4.838604927062988,7.085237979888916,4.838604927062988,5.847489833831787,3921,0.0,0.0
2019-06-06 00:00:00+00:00,5.847465991973877,7.242065906524658,5.719343185424805,7.242065906524658,24160,0.0,0.0
2019-06-07 00:00:00+00:00,7.239305019378662,7.260357856750488,6.150112152099609,6.213012218475342,6256,0.0,0.0
2019-06-08 00:00:00+00:00,6.210903167724609,7.3504228591918945,6.196087837219238,6.625792980194092,19736,0.0,0.0
2019-06-09 00:00:00+00:00,6.623945236206055,7.050820827484131,6.208409786224365,6.713150978088379,17084,0.0,0.0
2019-06-10 00:00:00+00:00,6.713676929473877,7.093111991882324,6.37457799911499,7.083831787109375,10603,0.0,0.0
