TIMESTAMP,METANIA35175_OPEN_PRICE_USD,METANIA35175_HIGH_PRICE_USD,METANIA35175_LOW_PRICE_USD,METANIA35175_CLOSE_PRICE_USD,METANIA35175_VOLUME_USD,METANIA35175_DIVIDENDS_USD,METANIA35175_STOCK_SPLITS_USD
2025-03-04 00:00:00+00:00,0.03877300024032593,0.03894200176000595,0.03872000053524971,0.038832999765872955,44493,0.0,0.0
2025-03-05 00:00:00+00:00,0.038832999765872955,0.03905100002884865,0.03874500095844269,0.03903999924659729,40550,0.0,0.0
2025-03-06 00:00:00+00:00,0.03903999924659729,0.039204999804496765,0.038982000201940536,0.03899399936199188,43950,0.0,0.0
2025-03-07 00:00:00+00:00,0.03899399936199188,0.03920000046491623,0.03896399959921837,0.039037998765707016,50518,0.0,0.0
2025-03-08 00:00:00+00:00,0.039037998765707016,0.039211999624967575,0.038961999118328094,0.03917799890041351,26694,0.0,0.0
2025-03-09 00:00:00+00:00,0.03917799890041351,0.03925500065088272,0.039037998765707016,0.03913699835538864,57652,0.0,0.0
2025-03-10 00:00:00+00:00,0.03913699835538864,0.03922700136899948,0.03895699977874756,0.03902500122785568,56943,0.0,0.0
2025-03-11 00:00:00+00:00,0.03902500122785568,0.039211999624967575,0.03893300145864487,0.03908199816942215,44393,0.0,0.0
2025-03-12 00:00:00+00:00,0.03908199816942215,0.03925599902868271,0.038982000201940536,0.03915200009942055,39635,0.0,0.0
2025-03-13 00:00:00+00:00,0.03915200009942055,0.03925799950957298,0.03881999850273132,0.03917999938130379,45201,0.0,0.0
2025-03-14 00:00:00+00:00,0.03917999938130379,0.039308998733758926,0.03885599970817566,0.03925599902868271,41546,0.0,0.0
2025-03-15 00:00:00+00:00,0.03925599902868271,0.03931000083684921,0.038989000022411346,0.03928200155496597,31394,0.0,0.0
2025-03-16 00:00:00+00:00,0.03928200155496597,0.03936399891972542,0.03893199935555458,0.039267998188734055,52068,0.0,0.0
2025-03-17 00:00:00+00:00,0.039267998188734055,0.03940799832344055,0.03921400010585785,0.03936000168323517,46448,0.0,0.0
2025-03-18 00:00:00+00:00,0.03936000168323517,0.0394430011510849,0.03926999866962433,0.03931400179862976,46507,0.0,0.0
2025-03-19 00:00:00+00:00,0.03931400179862976,0.03952699899673462,0.03922799974679947,0.03946999832987785,56479,0.0,0.0
2025-03-20 00:00:00+00:00,0.03946999832987785,0.03952400013804436,0.03942900151014328,0.0394820012152195,40441,0.0,0.0
2025-03-21 00:00:00+00:00,0.0394820012152195,0.03951000049710274,0.039329998195171356,0.039455998688936234,38812,0.0,0.0
2025-03-22 00:00:00+00:00,0.039455998688936234,0.03951599821448326,0.03933500126004219,0.03937799856066704,33094,0.0,0.0
2025-03-23 00:00:00+00:00,0.03937799856066704,0.03952199965715408,0.03933199867606163,0.03938400000333786,55452,0.0,0.0
2025-03-24 00:00:00+00:00,0.03938400000333786,0.0395359992980957,0.039333999156951904,0.039434999227523804,70488,0.0,0.0
2025-03-25 00:00:00+00:00,0.039434999227523804,0.03954600170254707,0.039333999156951904,0.039466001093387604,42689,0.0,0.0
2025-03-26 00:00:00+00:00,0.039466001093387604,0.0402819998562336,0.03923900052905083,0.04017199948430061,48465,0.0,0.0
2025-03-27 00:00:00+00:00,0.04017199948430061,0.040261998772621155,0.040137000381946564,0.040160998702049255,41220,0.0,0.0
2025-03-28 00:00:00+00:00,0.040160998702049255,0.04019099846482277,0.040119998157024384,0.04013099893927574,52855,0.0,0.0
2025-03-29 00:00:00+00:00,0.04013099893927574,0.04017600044608116,0.04012700170278549,0.04014499858021736,36495,0.0,0.0
2025-03-30 00:00:00+00:00,0.04014499858021736,0.040196001529693604,0.040132999420166016,0.040139999240636826,42433,0.0,0.0
2025-03-31 00:00:00+00:00,0.040139999240636826,0.040196001529693604,0.04013799875974655,0.04014600068330765,60196,0.0,0.0
2025-04-01 00:00:00+00:00,0.04014600068330765,0.040192000567913055,0.04013599827885628,0.04018000140786171,45173,0.0,0.0
2025-04-02 00:00:00+00:00,0.04018000140786171,0.04018300026655197,0.040132999420166016,0.04015300050377846,52449,0.0,0.0
2025-04-03 00:00:00+00:00,0.04015300050377846,0.04031199961900711,0.040137000381946564,0.040286000818014145,38183,0.0,0.0
2025-04-04 00:00:00+00:00,0.040286000818014145,0.04035000130534172,0.04012500122189522,0.04022499918937683,48609,0.0,0.0
2025-04-05 00:00:00+00:00,0.04022499918937683,0.040265001356601715,0.04013200104236603,0.040153998881578445,31660,0.0,0.0
2025-04-06 00:00:00+00:00,0.040153998881578445,0.0402740016579628,0.039893001317977905,0.03995500132441521,58437,0.0,0.0
2025-04-07 00:00:00+00:00,0.03995500132441521,0.04016600176692009,0.039781998842954636,0.04011499881744385,59366,0.0,0.0
2025-04-08 00:00:00+00:00,0.04011499881744385,0.040178000926971436,0.03953700140118599,0.039576999843120575,40393,0.0,0.0
2025-04-09 00:00:00+00:00,0.039576999843120575,0.03960299864411354,0.039308998733758926,0.03945999965071678,59703,0.0,0.0
2025-04-10 00:00:00+00:00,0.03945999965071678,0.039466001093387604,0.03931799903512001,0.03941100090742111,32888,0.0,0.0
2025-04-11 00:00:00+00:00,0.03941100090742111,0.03946100175380707,0.03932199999690056,0.03939399868249893,46865,0.0,0.0
2025-04-12 00:00:00+00:00,0.03939399868249893,0.039468999952077866,0.03932800143957138,0.03943600133061409,37089,0.0,0.0
2025-04-13 00:00:00+00:00,0.03943600133061409,0.03946699947118759,0.03863700106739998,0.038711000233888626,46603,0.0,0.0
2025-04-14 00:00:00+00:00,0.038711000233888626,0.0388449989259243,0.03863700106739998,0.0386819988489151,48436,0.0,0.0
2025-04-15 00:00:00+00:00,0.0386819988489151,0.038881998509168625,0.03864800184965134,0.038725998252630234,42570,0.0,0.0
2025-04-16 00:00:00+00:00,0.038725998252630234,0.03893699869513512,0.03863599896430969,0.038798000663518906,48255,0.0,0.0
2025-04-17 00:00:00+00:00,0.038798000663518906,0.038940999656915665,0.03876499831676483,0.03888000175356865,39686,0.0,0.0
2025-04-18 00:00:00+00:00,0.03888000175356865,0.03891399875283241,0.03854599967598915,0.038561999797821045,28517,0.0,0.0
2025-04-19 00:00:00+00:00,0.038561999797821045,0.038697998970746994,0.038488999009132385,0.038499001413583755,54206,0.0,0.0
2025-04-20 00:00:00+00:00,0.038499001413583755,0.038798000663518906,0.038485001772642136,0.038516998291015625,43204,0.0,0.0
2025-04-21 00:00:00+00:00,0.038516998291015625,0.038773998618125916,0.03846599906682968,0.038520000874996185,57442,0.0,0.0
