,XMR
USDT,9.994077946272031e-21
TRST,1.7949991237912441e-09
VEC2,4.678064284323119e-08
BAT,8.553106998064617e-08
LTC,2.4547303334027556e-07
BITS,3.008110545373372e-07
SIGNA,1.2576639737480937e-06
ACES,3.045508986202368e-06
QTUM,4.577497600969556e-06
LTCR,1.62442191335663e-05
RBT,2.936867382811234e-05
ETC,3.431240203942732e-05
TAJ,6.631063670538321e-05
PUT,9.170055663688291e-05
SWING,0.00011164179895724999
VIDZ,0.00011198626847234999
XLM,0.00013266554378535
HBD,0.00014058528921135
XEM,0.0001495544421627
PXC,0.00015123324229167787
DOGE,0.0002170300738371
EUC,0.00031047790270005
GRS,0.00037051194875305
IMS,0.0004543650807251
BTC,0.00052900953236045
ZUR,0.0005821303756132999
NMC,0.0007495283950629
RLC,0.00090009330265275
DGB,0.0010340951175217
IBANK,0.001154541615418
CARBON,0.0015604408834501001
SC,0.0015639907883533998
WGR,0.00170010469945015
QBC,0.0018782159299717
UNIT,0.0019959891980147
WBB,0.0022065983356056003
ALIAS,0.00234229001803465
CREVA,0.00247183927320175
DIME,0.0028067517518736
EVIL,0.0028728581694222
ICON,0.00305347045821195
FOREX,0.0033282840571455
VLT,0.0034352871603460997
DASH,0.00355654979848295
WDC,0.00364899402755625
DCY,0.0038272883578994
MOTO,0.0040283781774321
ENT,0.0041109499271063
ZET,0.00454131115343475
GBYTE,0.0046559411069481
XPM,0.00481566372299485
TECH,0.00520382819277635
PAK,0.0063410825756278506
SXC,0.00792079889375215
NETKO,0.00826850277422865
XDN,0.00906249176573155
C2,0.0091666439081315
BLAZR,0.00960691308382145
MONA,0.0097975203409177
WYZ,0.01192827710966715
IOTA,0.013659043595384751
XMS,0.0144172166206314
IXC,0.0144209503624183
EDRC,0.0145377523775162
KOBO,0.014685946008740399
XPY,0.0157323429897695
ETH,0.015946468498081352
BTS,0.022935462305990702
NAV,0.0234875016222627
BCN,0.0246070999654924
SYS,0.0249948457344683
NOBL,0.0282127677353051
NEWB,0.03160450899862285
BLU,0.03165424273800925
GNO,0.04158183317078915
DCR,0.045151203058168096
ZEC,0.05538969687998395
CJ,0.05759145339984505
BERN,0.0577555456413668
PZM,0.05931659249774225
ANT,0.060910595739294554
SWT,0.06526269243907605
AMBER,0.07516645478207605
START,0.0787842187051023
XRP,0.08087323164472454
PXI,0.08416912045916411
WAVES,0.08724681368532025
ACOIN,0.08847148034799529
SLS,0.09034291097940805
XPTX,0.09201246882634614
FRC,0.09847346505855314
ARGUS,0.1068773918936599
VTC,0.11140397750506995
CAB,0.1141741260146623
HMQ,0.11594912094689144
XHI,0.1263635678292795
MAY,0.13784818602831694
HBN,0.14192411596793575
AV,0.14405643294485299
HVCO,0.14439329734764406
PIVX,0.15318067573288466
KIN,0.15856900466774984
ADC,0.15882558482733555
DCT,0.1628209881288532
CYT,0.16410701027963637
AE,0.16609608335700576
TES,0.1730364421732844
NXT,0.18119446139481343
AXIOM,0.18851676975080234
SKR,0.19843718917849906
BTB,0.1988421961604228
FRN,0.21345414744194413
IFC,0.21776784496164858
POST,0.2200541650693256
SANDG,0.22945584089928645
PKB,0.2414129477466527
SILK,0.2455736256954996
SPR,0.2471933711333938
XWC,0.24894905302649367
GLC,0.25056754286294414
MAID,0.27060829090002825
CKC,0.2855384619153838
DEM,0.2887201320041821
LAMB,0.294499985928906
XTO,0.2986835643326551
OPAL,0.3016944465272271
CLOAK,0.3216378921905292
KMD,0.33479295611618415
LUNC,0.3487722183135945
STEEM,0.36310441698687473
FIRO,0.3648256801447885
ADZ,0.39314361388366875
BTCS,0.3991186632241165
MST,0.40431771028767444
TAB,0.4056410618207046
ILC,0.4164090328230339
QTZ,0.43949142153087206
VAL,0.45510238471951187
EFL,0.48120634359707215
XQN,0.48412098590524805
ZOOM,0.48484703763895104
XPX,0.48865457517238664
ZEN,0.49600494148750207
FTC,0.5086938716719951
ZYD,0.5089523524387862
LSK,0.5135503132635795
PTOY,0.5182503834661818
SKULL,0.5194515768225563
ARK,0.5320505876230783
LUN,0.5365491632211727
NVC,0.5391789045378331
CRW,0.5397425632633399
KURT,0.5509913418605268
PLU,0.5524142904423537
ZENI,0.5613972307897235
INF,0.5620168209268395
COOL,0.5701872579918319
XBC,0.5720361583976125
LOOK,0.5864975687050672
AMS,0.5881284389890571
VERI,0.5997319250591091
CSC,0.5998547318853606
WC,0.6047237642724834
JLP,0.6067826004155804
2GIVE,0.6104549867120248
SIB,0.6191163032160942
GAS,0.6439126488118725
SHND,0.6515658287228902
NXS,0.6520433029686186
RBY,0.6602791867940524
RRT,0.6629215746849847
ZCL,0.6657595071299087
DGC,0.6711969043119221
SNRG,0.6791793390679824
EQB,0.6856718009439058
ICOB,0.696398550183602
MCN,0.7188352538478344
HUSH,0.7213725745023294
XCP,0.7361772062254978
OZO,0.7538982554542777
LMC,0.7896429447974433
LBC,0.799139654967343
CF,0.8110541044947128
BRIT,0.815240949606711
LANA,0.8384303982514998
AGRS,0.8390361670514972
RBIES,0.8659744845577066
CANN,0.8748990160572735
LOG,0.9046299004228873
IRL,0.907732281848625
BOLI,0.9170291289732531
ZER,0.9176872946847356
PIE,0.9468104043906138
CLAM,0.9468606532088136
BSTY,0.9518926804627565
LDOGE,0.9608036410176655
BCDN,0.961506825381143
BS,0.9615976884825915
CLUB,0.9626094651700797
WINGS,0.9630029512804865
RDD,0.9634294435371438
BIS,0.9685567130502108
GCC,0.9722590287827656
PPC,0.9726920280636406
BLK,0.9763138429406972
POT,0.9763830190159766
NEVA,0.9774313096759732
XST,0.9794083698923173
BTA,0.9796124946834237
CNT,0.9891498299505711
XBY,0.9892861840445294
PHR,0.9935832629486909
PASC,0.9961049166007883
OK,0.996677138580597
NYC,0.997453422498945
SWIFT,0.9975176171800975
HNC,0.9985237526837464
CETI,0.999119925768741
SONG,0.9993617411871025
MNTC,0.9994215620492943
42,0.999798909189588
