TIMESTAMP,BEZOGE_OPEN_PRICE_USD,BEZOGE_HIGH_PRICE_USD,BEZOGE_LOW_PRICE_USD,BEZOGE_CLOSE_PRICE_USD,BEZOGE_VOLUME_USD,BEZOGE_DIVIDENDS_USD,BEZOGE_STOCK_SPLITS_USD
2021-07-27 00:00:00+00:00,,,,0.0,597714,0.0,0.0
2021-07-28 00:00:00+00:00,,,,0.0,381550,0.0,0.0
2021-07-29 00:00:00+00:00,,,,0.0,301572,0.0,0.0
2021-07-30 00:00:00+00:00,,,,0.0,412959,0.0,0.0
2021-07-31 00:00:00+00:00,,,,0.0,364404,0.0,0.0
2021-08-01 00:00:00+00:00,,,,0.0,680110,0.0,0.0
2021-08-02 00:00:00+00:00,,,,0.0,468401,0.0,0.0
2021-08-03 00:00:00+00:00,,,,0.0,399843,0.0,0.0
2021-08-04 00:00:00+00:00,,,,0.0,370868,0.0,0.0
2021-08-05 00:00:00+00:00,,,,0.0,341202,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,505056,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,408924,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,337833,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,382682,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,435619,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,425152,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,317056,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,418414,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,493784,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,403331,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,380660,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,321582,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,294824,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,288742,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,324849,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,309044,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,267883,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,298821,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,279955,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,285754,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,262655,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,279947,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,309237,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,258110,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,279648,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,325206,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,457176,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,560934,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,627546,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,1040146,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,718317,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,709041,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,870316,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,760689,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,674123,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,661721,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,605153,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,631076,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,871508,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,584657,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,608781,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,531343,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,535031,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,524183,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,499688,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,411761,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,373431,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,387789,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,404292,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,52729,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,269823,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,560250,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,799929,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,23214,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,18069,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,50926,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,37602,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,47616,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,46492,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,97305,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,88730,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,207481,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,92300,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,63583,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,40014,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,33359,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,36843,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,41394,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,53586,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,238840,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,104647,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,47009,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,35909,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,228020,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,149415,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,194915,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,288828,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,665089,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,254909,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,2316903,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,2003721,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,1249101,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,1072802,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,1326681,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,867831,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,882359,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,3064148,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,3924230,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,2588601,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,931172,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,651505,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,683163,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,498306,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,594763,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,659983,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,476322,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,615931,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,682137,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,956776,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,2373474,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,1426230,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,1767146,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,1960343,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,4043205,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,5110454,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,4937938,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,19042103,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,18078160,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,17803227,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,17122834,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,7550134,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,4655044,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,4153448,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,1681661,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,1607470,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,2359014,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,1804504,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,1676973,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,3794811,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,2210055,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,791294,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,1873981,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,1025348,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,862273,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,1733642,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,1763323,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,808746,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,474844,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,972742,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,2824258,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,1134359,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,597449,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,1007283,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,560528,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,407878,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,1991977,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,507187,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,689766,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,461429,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,819437,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,336571,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,453546,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,652135,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,1685877,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,1869096,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,852060,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,630706,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,516206,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,478115,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,2659073,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,924324,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,744647,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,1036109,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,815472,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,1097869,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,669271,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,567082,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,1231084,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,909875,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,1087046,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,557805,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,1383302,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,487500,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,713808,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,674674,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,778396,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,702668,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,802415,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,653128,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,515396,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,1017344,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,449232,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,512146,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,618156,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,576974,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,647523,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,583743,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,1327451,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,2058220,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,1191317,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,799269,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,1012551,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,1165284,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,1364909,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,1485353,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,763424,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,837973,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,504394,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,1303365,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,1215765,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,340718,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,482764,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,862158,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,764481,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,635406,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,986885,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,334433,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,425466,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,947274,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,1039601,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,661396,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,1398865,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,650123,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,517415,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,308883,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,802116,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,1110891,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,719434,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,850559,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,427302,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,606463,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,448892,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,687661,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,584294,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,746954,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,533333,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,522858,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,469566,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,673382,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,614440,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,726945,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,607340,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,601013,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,608842,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,692212,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,566385,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,668274,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,576657,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,561816,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,470519,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,671764,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,586010,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,484010,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,547785,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,469571,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,553162,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,714573,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,844540,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,843412,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,996852,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,606913,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,768474,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,787037,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,746141,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,657891,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,668127,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,664232,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,749681,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,754426,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,811787,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,783214,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,549451,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,541535,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,408838,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,647039,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,1162885,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,1604678,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,1403198,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,1051419,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,756810,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,754275,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,487013,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,481001,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,569097,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,583906,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,487333,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,421433,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,827500,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,519664,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,424648,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,458974,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,487529,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,408691,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,258827,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,404916,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,672178,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,611325,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,674097,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,482655,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,549220,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,503532,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,455083,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,269501,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,376917,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,470796,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,341369,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,413259,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,338388,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,475322,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,355251,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,527523,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,382045,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,404144,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,303578,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,319681,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,234040,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,373269,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,315742,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,284737,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,353655,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,368195,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,278893,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,272452,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,256582,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,298421,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,328580,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,264118,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,233140,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,343748,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,339572,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,377329,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,224775,0.0,0.0
