TIMESTAMP,ALB_OPEN_PRICE_USD,ALB_HIGH_PRICE_USD,ALB_LOW_PRICE_USD,ALB_CLOSE_PRICE_USD,ALB_VOLUME_USD,ALB_DIVIDENDS_USD,ALB_STOCK_SPLITS_USD
2024-04-11 00:00:00+00:00,0.008236000314354897,0.018919000402092934,0.008038000203669071,0.015660999342799187,30543,0.0,0.0
2024-04-12 00:00:00+00:00,0.015660999342799187,0.017736999318003654,0.011385000310838223,0.011504000052809715,27716,0.0,0.0
2024-04-13 00:00:00+00:00,0.011536000296473503,0.01281800027936697,0.009790999814867973,0.011423000134527683,17645,0.0,0.0
2024-04-14 00:00:00+00:00,0.011423000134527683,0.015065000392496586,0.011251999996602535,0.015065000392496586,35031,0.0,0.0
2024-04-15 00:00:00+00:00,0.015734000131487846,0.019814999774098396,0.015734000131487846,0.018007000908255577,52966,0.0,0.0
2024-04-16 00:00:00+00:00,0.018093999475240707,0.029513999819755554,0.01803700067102909,0.028296999633312225,113324,0.0,0.0
2024-04-17 00:00:00+00:00,0.028339000418782234,0.04055599868297577,0.028308000415563583,0.04055599868297577,140876,0.0,0.0
2024-04-18 00:00:00+00:00,0.040591999888420105,0.040591999888420105,0.03280499950051308,0.03280499950051308,67165,0.0,0.0
2024-04-19 00:00:00+00:00,0.03259199857711792,0.04500700160861015,0.03259199857711792,0.04450799897313118,110348,0.0,0.0
2024-04-20 00:00:00+00:00,0.04450799897313118,0.04669699817895889,0.043758999556303024,0.045448001474142075,55541,0.0,0.0
2024-04-21 00:00:00+00:00,0.04543500021100044,0.04543500021100044,0.028335999697446823,0.034077998250722885,42396,0.0,0.0
2024-04-22 00:00:00+00:00,0.03374699875712395,0.03683299943804741,0.030135000124573708,0.03682899847626686,7658,0.0,0.0
2024-04-23 00:00:00+00:00,0.03682899847626686,0.06400000303983688,0.03682899847626686,0.06400000303983688,107071,0.0,0.0
2024-04-24 00:00:00+00:00,0.05740100145339966,0.10399000346660614,0.057137999683618546,0.10074000060558319,542251,0.0,0.0
2024-04-25 00:00:00+00:00,0.09941399842500687,0.13020500540733337,0.06107800081372261,0.09293100237846375,440125,0.0,0.0
2024-04-26 00:00:00+00:00,0.09293100237846375,0.1008559986948967,0.0818059965968132,0.08482600003480911,80456,0.0,0.0
2024-04-27 00:00:00+00:00,0.09064500033855438,0.09396900236606598,0.06569799780845642,0.075764000415802,62713,0.0,0.0
2024-04-28 00:00:00+00:00,0.075764000415802,0.10319700092077255,0.07399699836969376,0.09246399998664856,106503,0.0,0.0
2024-04-29 00:00:00+00:00,0.09246399998664856,0.10668899863958359,0.09198100119829178,0.09600599855184555,198864,0.0,0.0
2024-04-30 00:00:00+00:00,0.09600599855184555,0.09680400043725967,0.0749019980430603,0.08350999653339386,72207,0.0,0.0
2024-05-01 00:00:00+00:00,0.08350999653339386,0.08684799820184708,0.0720290020108223,0.07546599954366684,58115,0.0,0.0
2024-05-02 00:00:00+00:00,0.07546599954366684,0.08593899756669998,0.07120499759912491,0.08536499738693237,69720,0.0,0.0
2024-05-03 00:00:00+00:00,0.08341299742460251,0.09012600034475327,0.069302998483181,0.07647799700498581,59339,0.0,0.0
2024-05-04 00:00:00+00:00,0.07647799700498581,0.07826799899339676,0.07180099934339523,0.07670199871063232,25657,0.0,0.0
2024-05-05 00:00:00+00:00,0.07670199871063232,0.07754000276327133,0.06974100321531296,0.07194600254297256,34599,0.0,0.0
2024-05-06 00:00:00+00:00,0.07194600254297256,0.07419399917125702,0.06551100313663483,0.06551100313663483,58503,0.0,0.0
