TIMESTAMP,READY_OPEN_PRICE_USD,READY_HIGH_PRICE_USD,READY_LOW_PRICE_USD,READY_CLOSE_PRICE_USD,READY_VOLUME_USD,READY_DIVIDENDS_USD,READY_STOCK_SPLITS_USD
2025-01-01 00:00:00+00:00,0.007335999980568886,0.008022000081837177,0.006399000063538551,0.006680000107735395,111817,0.0,0.0
2025-01-02 00:00:00+00:00,0.006680000107735395,0.006978000048547983,0.0056570000015199184,0.005799999926239252,223538,0.0,0.0
2025-01-03 00:00:00+00:00,0.00583899999037385,0.006978999823331833,0.00583899999037385,0.006767000071704388,182147,0.0,0.0
2025-01-04 00:00:00+00:00,0.006767000071704388,0.007517999969422817,0.006748000159859657,0.0074640000239014626,114186,0.0,0.0
2025-01-05 00:00:00+00:00,0.0074640000239014626,0.007864000275731087,0.007356999907642603,0.007472999859601259,86959,0.0,0.0
2025-01-06 00:00:00+00:00,0.007472999859601259,0.00804699957370758,0.007329000160098076,0.007662000134587288,107931,0.0,0.0
2025-01-07 00:00:00+00:00,0.007662000134587288,0.00774300005286932,0.0070409998297691345,0.007042999844998121,38351,0.0,0.0
2025-01-08 00:00:00+00:00,0.007042999844998121,0.007075000088661909,0.006393000017851591,0.006498000118881464,34300,0.0,0.0
2025-01-09 00:00:00+00:00,0.006498000118881464,0.006510999985039234,0.006087999790906906,0.006180999800562859,20772,0.0,0.0
2025-01-10 00:00:00+00:00,0.006180999800562859,0.006558000110089779,0.006180999800562859,0.006426000036299229,39000,0.0,0.0
2025-01-11 00:00:00+00:00,0.006426000036299229,0.0064929998479783535,0.006258999928832054,0.006382999941706657,15742,0.0,0.0
2025-01-12 00:00:00+00:00,0.006382999941706657,0.00658900011330843,0.006300999782979488,0.0064690001308918,22591,0.0,0.0
2025-01-13 00:00:00+00:00,0.0064690001308918,0.006515000015497208,0.005940000060945749,0.0061160000041127205,31156,0.0,0.0
2025-01-14 00:00:00+00:00,0.0061160000041127205,0.006479999981820583,0.0061039999127388,0.006225999910384417,210182,0.0,0.0
2025-01-15 00:00:00+00:00,0.006225999910384417,0.006550999823957682,0.006016999948769808,0.006546999793499708,216501,0.0,0.0
2025-01-16 00:00:00+00:00,0.006546999793499708,0.00660100020468235,0.006312999874353409,0.0064849997870624065,173317,0.0,0.0
2025-01-17 00:00:00+00:00,0.0064849997870624065,0.0065750000067055225,0.006353000178933144,0.006353000178933144,160125,0.0,0.0
