TIMESTAMP,MUC_OPEN_PRICE_USD,MUC_HIGH_PRICE_USD,MUC_LOW_PRICE_USD,MUC_CLOSE_PRICE_USD,MUC_VOLUME_USD,MUC_DIVIDENDS_USD,MUC_STOCK_SPLITS_USD
2024-06-26 00:00:00+00:00,0.006118999794125557,0.006136999931186438,0.005007000174373388,0.005268000066280365,3223798,0.0,0.0
2024-06-27 00:00:00+00:00,0.005268000066280365,0.005363000091165304,0.004042999818921089,0.004052999895066023,2928903,0.0,0.0
2024-06-28 00:00:00+00:00,0.004052999895066023,0.004482999909669161,0.003548000007867813,0.0035500000230968,2656435,0.0,0.0
2024-06-29 00:00:00+00:00,0.0035500000230968,0.003713000100106001,0.0030040000565350056,0.0030090000946074724,1016401,0.0,0.0
2024-06-30 00:00:00+00:00,0.003005000064149499,0.005446000024676323,0.0030040000565350056,0.0035749999806284904,2299589,0.0,0.0
2024-07-01 00:00:00+00:00,0.003573999973013997,0.0036249998956918716,0.002686999971047044,0.0027360001113265753,2655461,0.0,0.0
2024-07-02 00:00:00+00:00,0.0027360001113265753,0.0068709999322891235,0.0025049999821931124,0.0037539999466389418,2494524,0.0,0.0
2024-07-03 00:00:00+00:00,0.003645000047981739,0.008623999543488026,0.0036200000904500484,0.005047000013291836,4330150,0.0,0.0
2024-07-04 00:00:00+00:00,0.005053999833762646,0.005255000200122595,0.0030700000934302807,0.0031389999203383923,4670244,0.0,0.0
2024-07-05 00:00:00+00:00,0.0031429999507963657,0.00773000018671155,0.003111999947577715,0.00672899978235364,4905513,0.0,0.0
2024-07-06 00:00:00+00:00,0.006891999859362841,0.0070580001920461655,0.00494900019839406,0.0059710000641644,3564398,0.0,0.0
2024-07-07 00:00:00+00:00,0.005962000228464603,0.006438999902456999,0.005001000128686428,0.005148000083863735,2004074,0.0,0.0
2024-07-08 00:00:00+00:00,0.005156999919563532,0.005743000190705061,0.004395999945700169,0.004397000186145306,1934955,0.0,0.0
2024-07-09 00:00:00+00:00,0.004393999930471182,0.004854000173509121,0.0035719999577850103,0.003710000077262521,1907968,0.0,0.0
2024-07-10 00:00:00+00:00,0.003710000077262521,0.010421999730169773,0.0035389999393373728,0.010421999730169773,858810,0.0,0.0
2024-07-11 00:00:00+00:00,0.010727000422775745,0.01602100022137165,0.007815999910235405,0.008688000030815601,3129150,0.0,0.0
