TIMESTAMP,HMT_OPEN_PRICE_USD,HMT_HIGH_PRICE_USD,HMT_LOW_PRICE_USD,HMT_CLOSE_PRICE_USD,HMT_VOLUME_USD,HMT_DIVIDENDS_USD,HMT_STOCK_SPLITS_USD
2021-08-11 00:00:00+00:00,0.9974769949913025,0.9982659816741943,0.9019479751586914,0.902243971824646,9669778,0.0,0.0
2021-08-12 00:00:00+00:00,0.9021580219268799,0.9737330079078674,0.8948450088500977,0.9424189925193787,7077771,0.0,0.0
2021-08-13 00:00:00+00:00,0.9424899816513062,1.3441799879074097,0.9424899816513062,1.1618529558181763,16475606,0.0,0.0
2021-08-14 00:00:00+00:00,1.1603180170059204,1.3740390539169312,1.1587899923324585,1.2228260040283203,17094529,0.0,0.0
2021-08-15 00:00:00+00:00,1.2226639986038208,1.2228150367736816,1.0759910345077515,1.1521110534667969,10089282,0.0,0.0
2021-08-16 00:00:00+00:00,1.1520620584487915,1.2314800024032593,1.0819040536880493,1.0827950239181519,12789370,0.0,0.0
2021-08-17 00:00:00+00:00,1.0827840566635132,1.0894540548324585,0.9937750101089478,0.9937750101089478,7580695,0.0,0.0
2021-08-18 00:00:00+00:00,0.9936169981956482,1.3698389530181885,0.970812976360321,1.2689950466156006,16316877,0.0,0.0
2021-08-19 00:00:00+00:00,1.2668559551239014,1.2668559551239014,1.1499650478363037,1.2061009407043457,12391458,0.0,0.0
2021-08-20 00:00:00+00:00,1.2060920000076294,1.2873870134353638,1.1971290111541748,1.2302119731903076,8832410,0.0,0.0
2021-08-21 00:00:00+00:00,1.230299949645996,1.2303930521011353,1.1797800064086914,1.1858229637145996,6637692,0.0,0.0
2021-08-22 00:00:00+00:00,1.1858760118484497,1.2060339450836182,1.1411340236663818,1.1767610311508179,6829792,0.0,0.0
2021-08-23 00:00:00+00:00,1.1769670248031616,1.1988190412521362,1.1463279724121094,1.1641860008239746,7320317,0.0,0.0
2021-08-24 00:00:00+00:00,1.1641559600830078,1.165274977684021,1.0803790092468262,1.0861550569534302,7212639,0.0,0.0
2021-08-25 00:00:00+00:00,1.0866060256958008,1.1088769435882568,1.0659910440444946,1.096619963645935,6451153,0.0,0.0
2021-08-26 00:00:00+00:00,1.0966739654541016,1.1105979681015015,1.0775129795074463,1.0890250205993652,7021709,0.0,0.0
2021-08-27 00:00:00+00:00,1.088973045349121,1.0929689407348633,1.026566982269287,1.0777289867401123,7223590,0.0,0.0
2021-08-28 00:00:00+00:00,1.077631950378418,1.0829529762268066,1.0390679836273193,1.0505410432815552,6307163,0.0,0.0
2021-08-29 00:00:00+00:00,1.0506069660186768,1.115170955657959,1.0503809452056885,1.0919270515441895,6509052,0.0,0.0
2021-08-30 00:00:00+00:00,1.091933012008667,1.1213890314102173,1.0829869508743286,1.1142679452896118,6351234,0.0,0.0
2021-08-31 00:00:00+00:00,1.1135770082473755,1.1149920225143433,1.0890259742736816,1.0910340547561646,5870150,0.0,0.0
2021-09-01 00:00:00+00:00,1.0911539793014526,1.1502799987792969,1.0901429653167725,1.1352800130844116,7647094,0.0,0.0
2021-09-02 00:00:00+00:00,1.1358200311660767,1.1358790397644043,1.0783419609069824,1.080564022064209,7927538,0.0,0.0
2021-09-03 00:00:00+00:00,1.0805619955062866,1.1018739938735962,1.0460400581359863,1.090309977531433,7964645,0.0,0.0
2021-09-04 00:00:00+00:00,1.090317964553833,1.1253310441970825,1.090317964553833,1.100422978401184,7620559,0.0,0.0
2021-09-05 00:00:00+00:00,1.1002099514007568,1.1204279661178589,1.0930379629135132,1.1012909412384033,6622215,0.0,0.0
2021-09-06 00:00:00+00:00,1.1012330055236816,1.1188100576400757,1.0913100242614746,1.0998469591140747,7699050,0.0,0.0
