TIMESTAMP,PROS29229_OPEN_PRICE_USD,PROS29229_HIGH_PRICE_USD,PROS29229_LOW_PRICE_USD,PROS29229_CLOSE_PRICE_USD,PROS29229_VOLUME_USD,PROS29229_DIVIDENDS_USD,PROS29229_STOCK_SPLITS_USD
2024-02-05 00:00:00+00:00,0.010990999639034271,0.01114100031554699,0.010905999690294266,0.010905999690294266,373,0.0,0.0
2024-02-06 00:00:00+00:00,0.010905999690294266,0.011439000256359577,0.010901999659836292,0.011439000256359577,1399,0.0,0.0
2024-02-07 00:00:00+00:00,0.011347999796271324,0.011620000004768372,0.01116700004786253,0.011613000184297562,1079,0.0,0.0
2024-02-08 00:00:00+00:00,0.011613000184297562,0.011726999655365944,0.011603999882936478,0.011664999648928642,834,0.0,0.0
2024-02-09 00:00:00+00:00,0.011664999648928642,0.011912999674677849,0.011664999648928642,0.011896999552845955,1264,0.0,0.0
2024-02-10 00:00:00+00:00,0.011896999552845955,0.012075000442564487,0.011896999552845955,0.012020999565720558,330,0.0,0.0
2024-02-11 00:00:00+00:00,0.012020999565720558,0.012227999977767467,0.011899000033736229,0.012125999666750431,1978,0.0,0.0
2024-02-12 00:00:00+00:00,0.012125999666750431,0.012325000017881393,0.011878999881446362,0.01231900043785572,1521,0.0,0.0
2024-02-13 00:00:00+00:00,0.01231900043785572,0.012552999891340733,0.01231900043785572,0.012467999942600727,2876,0.0,0.0
2024-02-14 00:00:00+00:00,0.012467999942600727,0.012772999703884125,0.012280000373721123,0.012640999630093575,804,0.0,0.0
2024-02-15 00:00:00+00:00,0.012640999630093575,0.013086999766528606,0.012640999630093575,0.012893999926745892,1726,0.0,0.0
2024-02-16 00:00:00+00:00,0.012893999926745892,0.013128000311553478,0.012849000282585621,0.01294699963182211,2472,0.0,0.0
2024-02-17 00:00:00+00:00,0.01294699963182211,0.012986999936401844,0.012633999809622765,0.012803999707102776,2720,0.0,0.0
2024-02-18 00:00:00+00:00,0.012803999707102776,0.01307199988514185,0.01279900036752224,0.013024999760091305,929,0.0,0.0
2024-02-19 00:00:00+00:00,0.013024999760091305,0.01305100042372942,0.012953000143170357,0.013027000240981579,596,0.0,0.0
2024-02-20 00:00:00+00:00,0.013027000240981579,0.013050000183284283,0.01269499957561493,0.012786000035703182,1462,0.0,0.0
2024-02-21 00:00:00+00:00,0.012786000035703182,0.012986999936401844,0.012698999606072903,0.012986999936401844,2752,0.0,0.0
2024-02-22 00:00:00+00:00,0.012986999936401844,0.01319899968802929,0.01294699963182211,0.0130390003323555,1476,0.0,0.0
2024-02-23 00:00:00+00:00,0.0130390003323555,0.013043999671936035,0.012786000035703182,0.01285600010305643,1950,0.0,0.0
2024-02-24 00:00:00+00:00,0.01285600010305643,0.01307899970561266,0.01285600010305643,0.01305299997329712,1214,0.0,0.0
2024-02-25 00:00:00+00:00,0.01305299997329712,0.013237999752163887,0.01305299997329712,0.013225999660789967,594,0.0,0.0
2024-02-26 00:00:00+00:00,0.013225999660789967,0.013915999792516232,0.013000000268220901,0.013814999721944332,3088,0.0,0.0
2024-02-27 00:00:00+00:00,0.013814999721944332,0.014605999924242496,0.013732999563217163,0.01398099958896637,7869,0.0,0.0
2024-02-28 00:00:00+00:00,0.01398099958896637,0.014724000357091427,0.013869999907910824,0.014442999847233295,12149,0.0,0.0
2024-02-29 00:00:00+00:00,0.014538999646902084,0.015194999985396862,0.014430999755859375,0.014430999755859375,9518,0.0,0.0
2024-03-01 00:00:00+00:00,0.014430999755859375,0.015475999563932419,0.014430999755859375,0.015244999900460243,18859,0.0,0.0
2024-03-02 00:00:00+00:00,0.015244999900460243,0.015907999128103256,0.01523900032043457,0.015752000734210014,14828,0.0,0.0
2024-03-03 00:00:00+00:00,0.015752000734210014,0.01614299975335598,0.015425999648869038,0.0158929992467165,20180,0.0,0.0
2024-03-04 00:00:00+00:00,0.0158929992467165,0.016459999606013298,0.01589200086891651,0.016225000843405724,17164,0.0,0.0
2024-03-05 00:00:00+00:00,0.016225000843405724,0.016519000753760338,0.014529000036418438,0.01524600014090538,20651,0.0,0.0
2024-03-06 00:00:00+00:00,0.01524600014090538,0.016411999240517616,0.015099000185728073,0.016050999984145164,11100,0.0,0.0
2024-03-07 00:00:00+00:00,0.016050999984145164,0.017160000279545784,0.016013000160455704,0.017123999074101448,15279,0.0,0.0
2024-03-08 00:00:00+00:00,0.017123999074101448,0.018240999430418015,0.01710199937224388,0.017875999212265015,24671,0.0,0.0
2024-03-09 00:00:00+00:00,0.017875999212265015,0.018424000591039658,0.017771000042557716,0.01792600005865097,20347,0.0,0.0
2024-03-10 00:00:00+00:00,0.01792600005865097,0.018830999732017517,0.017844999209046364,0.018310999497771263,14171,0.0,0.0
2024-03-11 00:00:00+00:00,0.018310999497771263,0.018882999196648598,0.017973000183701515,0.018736999481916428,13930,0.0,0.0
2024-03-12 00:00:00+00:00,0.018736999481916428,0.01878800056874752,0.018122000619769096,0.018269000574946404,11839,0.0,0.0
2024-03-13 00:00:00+00:00,0.018269000574946404,0.01933399960398674,0.01826700009405613,0.01933399960398674,11798,0.0,0.0
2024-03-14 00:00:00+00:00,0.01933399960398674,0.019514000043272972,0.018532000482082367,0.01896199956536293,16096,0.0,0.0
2024-03-15 00:00:00+00:00,0.01896199956536293,0.01923999935388565,0.01747100055217743,0.018445000052452087,14017,0.0,0.0
2024-03-16 00:00:00+00:00,0.018445000052452087,0.01862500049173832,0.017048999667167664,0.017230000346899033,9961,0.0,0.0
