TIMESTAMP,CLY_OPEN_PRICE_USD,CLY_HIGH_PRICE_USD,CLY_LOW_PRICE_USD,CLY_CLOSE_PRICE_USD,CLY_VOLUME_USD,CLY_DIVIDENDS_USD,CLY_STOCK_SPLITS_USD
2021-12-09 00:00:00+00:00,2.017932891845703,2.6493630409240723,1.9696199893951416,2.3991949558258057,2023697,0.0,0.0
2021-12-10 00:00:00+00:00,2.400114059448242,2.545905113220215,1.9067660570144653,2.3923919200897217,994566,0.0,0.0
2021-12-11 00:00:00+00:00,2.3921549320220947,2.9339470863342285,2.1104280948638916,2.297544002532959,717049,0.0,0.0
2021-12-12 00:00:00+00:00,2.297276020050049,2.6817080974578857,2.262712001800537,2.580461025238037,340746,0.0,0.0
2021-12-13 00:00:00+00:00,2.5817089080810547,2.6360929012298584,1.9015549421310425,2.032274007797241,921152,0.0,0.0
2021-12-14 00:00:00+00:00,2.0322649478912354,2.1513609886169434,1.9318629503250122,2.0081300735473633,443208,0.0,0.0
2021-12-15 00:00:00+00:00,2.0079140663146973,2.1911449432373047,1.8632129430770874,2.0398409366607666,797648,0.0,0.0
2021-12-16 00:00:00+00:00,2.0398199558258057,2.074497938156128,1.787843942642212,1.7882080078125,820672,0.0,0.0
2021-12-17 00:00:00+00:00,1.788465976715088,1.965770959854126,1.5983270406723022,1.7974720001220703,655404,0.0,0.0
2021-12-18 00:00:00+00:00,1.7985069751739502,1.9037410020828247,1.7428100109100342,1.801558017730713,266775,0.0,0.0
2021-12-19 00:00:00+00:00,1.8013299703598022,1.8804529905319214,1.7431269884109497,1.7444859743118286,200944,0.0,0.0
2021-12-20 00:00:00+00:00,1.7439789772033691,1.7799370288848877,1.6559690237045288,1.7506040334701538,160933,0.0,0.0
2021-12-21 00:00:00+00:00,1.7491990327835083,1.8955379724502563,1.7334469556808472,1.7982029914855957,186517,0.0,0.0
2021-12-22 00:00:00+00:00,1.798712968826294,1.8815330266952515,1.665763020515442,1.6856729984283447,197968,0.0,0.0
2021-12-23 00:00:00+00:00,1.6855590343475342,1.7066819667816162,1.6060949563980103,1.7064520120620728,109618,0.0,0.0
2021-12-24 00:00:00+00:00,1.7066620588302612,1.7204079627990723,1.6368680000305176,1.6813839673995972,74013,0.0,0.0
2021-12-25 00:00:00+00:00,1.6819980144500732,1.7635550498962402,1.6507649421691895,1.6510920524597168,98962,0.0,0.0
2021-12-26 00:00:00+00:00,1.6507799625396729,1.7069599628448486,1.6171510219573975,1.7020009756088257,67799,0.0,0.0
2021-12-27 00:00:00+00:00,1.7017630338668823,1.8439379930496216,1.6917990446090698,1.7623850107192993,142155,0.0,0.0
2021-12-28 00:00:00+00:00,1.762900948524475,1.7752890586853027,1.5790460109710693,1.6852129697799683,161524,0.0,0.0
2021-12-29 00:00:00+00:00,1.6849650144577026,1.7035930156707764,1.5939029455184937,1.6723870038986206,58580,0.0,0.0
2021-12-30 00:00:00+00:00,1.6724909543991089,1.6726549863815308,1.5007100105285645,1.5014569759368896,93326,0.0,0.0
2021-12-31 00:00:00+00:00,1.501554012298584,1.5118769407272339,1.0813369750976562,1.3552559614181519,361881,0.0,0.0
2022-01-01 00:00:00+00:00,1.355126976966858,1.3823590278625488,1.294685959815979,1.3436720371246338,72084,0.0,0.0
2022-01-02 00:00:00+00:00,1.3436599969863892,1.3464479446411133,1.1614420413970947,1.18954598903656,72192,0.0,0.0
2022-01-03 00:00:00+00:00,1.1895380020141602,1.2253190279006958,1.0750980377197266,1.0751769542694092,75015,0.0,0.0
2022-01-04 00:00:00+00:00,1.075173020362854,1.1670989990234375,1.0712850093841553,1.1462390422821045,51635,0.0,0.0
2022-01-05 00:00:00+00:00,1.1462349891662598,1.1491090059280396,1.0202059745788574,1.0781309604644775,76962,0.0,0.0
2022-01-06 00:00:00+00:00,1.0781329870224,1.1152329444885254,1.0410549640655518,1.1152180433273315,40841,0.0,0.0
2022-01-07 00:00:00+00:00,1.115231990814209,1.116305947303772,1.0150359869003296,1.0232579708099365,98824,0.0,0.0
2022-01-08 00:00:00+00:00,1.0232659578323364,1.0491260290145874,0.9231299757957458,0.9630939960479736,138752,0.0,0.0
2022-01-09 00:00:00+00:00,0.9630929827690125,0.9672269821166992,0.9130679965019226,0.9552459716796875,31534,0.0,0.0
2022-01-10 00:00:00+00:00,0.9552450180053711,0.9731919765472412,0.8560609817504883,0.8731579780578613,54358,0.0,0.0
2022-01-11 00:00:00+00:00,0.8731570243835449,0.8964220285415649,0.8471390008926392,0.8963249921798706,32724,0.0,0.0
2022-01-12 00:00:00+00:00,0.8963310122489929,0.9376680254936218,0.8641949892044067,0.9032620191574097,42728,0.0,0.0
2022-01-13 00:00:00+00:00,0.9032599925994873,0.9304749965667725,0.879289984703064,0.9303770065307617,36883,0.0,0.0
2022-01-14 00:00:00+00:00,0.9303820133209229,0.9514139890670776,0.9001460075378418,0.9462670087814331,43743,0.0,0.0
