TIMESTAMP,BAMBOO_OPEN_PRICE_USD,BAMBOO_HIGH_PRICE_USD,BAMBOO_LOW_PRICE_USD,BAMBOO_CLOSE_PRICE_USD,BAMBOO_VOLUME_USD,BAMBOO_DIVIDENDS_USD,BAMBOO_STOCK_SPLITS_USD
2021-02-04 00:00:00+00:00,2.1508030891418457,2.4013259410858154,1.5809999704360962,1.6629300117492676,642551,0.0,0.0
2021-02-05 00:00:00+00:00,1.6629849672317505,1.6828049421310425,1.2531520128250122,1.48716402053833,381019,0.0,0.0
2021-02-06 00:00:00+00:00,1.487138032913208,1.5692909955978394,1.1851860284805298,1.3341389894485474,313704,0.0,0.0
2021-02-07 00:00:00+00:00,1.334157943725586,1.4945709705352783,1.1444389820098877,1.354964017868042,365098,0.0,0.0
2021-02-08 00:00:00+00:00,1.3549389839172363,1.6528270244598389,1.2260500192642212,1.2807559967041016,542573,0.0,0.0
2021-02-09 00:00:00+00:00,1.2807559967041016,1.6005959510803223,1.1713060140609741,1.2054669857025146,627222,0.0,0.0
2021-02-10 00:00:00+00:00,1.2055360078811646,1.3331019878387451,1.1679860353469849,1.2314039468765259,758789,0.0,0.0
2021-02-11 00:00:00+00:00,1.2313740253448486,1.6791369915008545,1.1131680011749268,1.4978179931640625,1269068,0.0,0.0
2021-02-12 00:00:00+00:00,1.4978079795837402,1.9482100009918213,1.4829009771347046,1.7896150350570679,1338047,0.0,0.0
2021-02-13 00:00:00+00:00,1.7896020412445068,1.871783971786499,1.264343023300171,1.5441160202026367,1181477,0.0,0.0
2021-02-14 00:00:00+00:00,1.544052004814148,1.5645699501037598,1.1328680515289307,1.246263027191162,1028735,0.0,0.0
2021-02-15 00:00:00+00:00,1.2462689876556396,1.4859609603881836,1.1690340042114258,1.239009976387024,970550,0.0,0.0
2021-02-16 00:00:00+00:00,1.2390639781951904,1.3673789501190186,1.1632310152053833,1.192091941833496,1075050,0.0,0.0
2021-02-17 00:00:00+00:00,1.192044973373413,1.8302149772644043,1.1497290134429932,1.461300015449524,2209262,0.0,0.0
2021-02-18 00:00:00+00:00,1.4613169431686401,1.4959429502487183,1.1696059703826904,1.2130299806594849,1107231,0.0,0.0
2021-02-19 00:00:00+00:00,1.2130229473114014,1.2570910453796387,1.1018420457839966,1.1682790517807007,1645360,0.0,0.0
2021-02-20 00:00:00+00:00,1.168234944343567,1.7440730333328247,0.9318349957466125,1.2100709676742554,2505660,0.0,0.0
