,0
0,3.682542928059896
1,3.591894826581401
2,3.7143453782604587
3,3.8571006774902346
4,3.6327886273784022
5,3.9411712646484376
6,3.7281196348128782
7,3.774695119550151
8,4.031122207641602
9,3.6208971085086947
10,3.5754325866699217
11,4.425925034743089
