,0
0,10.10294140625
1,10.8898408203125
2,11.1904267578125
3,31.31647265625
4,18.669951171875
5,29.7751328125
6,29.856216796875
7,10.472544921875
8,10.247625
9,30.75569140625
10,31.442080078125
11,13.4017392578125
