,0
0,3.8222262064615884
1,3.5811592840379283
2,3.7607557235225553
3,3.8490453084309895
4,3.5879969443044355
5,4.135731252034505
6,3.66667962843372
7,3.6703793925623738
8,4.08005496433803
9,3.845615510017641
10,3.899835713704427
11,4.4677121089054985
