TIMESTAMP,CES36465_OPEN_PRICE_USD,CES36465_HIGH_PRICE_USD,CES36465_LOW_PRICE_USD,CES36465_CLOSE_PRICE_USD,CES36465_VOLUME_USD,CES36465_DIVIDENDS_USD,CES36465_STOCK_SPLITS_USD
2025-05-12 00:00:00+00:00,5.82875919342041,6.153665065765381,5.790795803070068,5.867382049560547,2456739,0.0,0.0
2025-05-13 00:00:00+00:00,5.867382049560547,6.1663360595703125,5.056004047393799,5.426736831665039,1804496,0.0,0.0
2025-05-14 00:00:00+00:00,5.4270172119140625,5.429007053375244,5.051784038543701,5.141056060791016,1494817,0.0,0.0
2025-05-15 00:00:00+00:00,5.141265869140625,6.181628227233887,5.110408782958984,5.739894866943359,3393909,0.0,0.0
2025-05-16 00:00:00+00:00,5.739894866943359,11.68679428100586,5.015092849731445,5.885925769805908,1380120,0.0,0.0
2025-05-17 00:00:00+00:00,5.885925769805908,5.926139831542969,5.304592132568359,5.329453945159912,1874631,0.0,0.0
2025-05-18 00:00:00+00:00,5.326025009155273,5.37079381942749,4.971470832824707,5.230648040771484,1432883,0.0,0.0
2025-05-19 00:00:00+00:00,5.230648040771484,5.250706195831299,4.357594013214111,4.427367210388184,1712961,0.0,0.0
2025-05-20 00:00:00+00:00,4.397971153259277,5.539370059967041,3.903899908065796,4.228026866912842,1765113,0.0,0.0
2025-05-21 00:00:00+00:00,4.228026866912842,4.446661949157715,4.225876808166504,4.284921169281006,986137,0.0,0.0
2025-05-22 00:00:00+00:00,4.284921169281006,4.301504135131836,4.218081951141357,4.243710041046143,474807,0.0,0.0
2025-05-23 00:00:00+00:00,4.217947959899902,4.26154088973999,3.797605037689209,3.829983949661255,1234846,0.0,0.0
2025-05-24 00:00:00+00:00,3.8301260471343994,3.8908700942993164,3.3223659992218018,3.6608591079711914,2179241,0.0,0.0
2025-05-25 00:00:00+00:00,3.6608591079711914,3.863703966140747,3.6608591079711914,3.7563679218292236,635687,0.0,0.0
2025-05-26 00:00:00+00:00,3.7563679218292236,3.8794190883636475,3.7364540100097656,3.8334169387817383,474604,0.0,0.0
2025-05-27 00:00:00+00:00,3.8334169387817383,5.269492149353027,3.8334169387817383,5.2526350021362305,2118656,0.0,0.0
2025-05-28 00:00:00+00:00,5.248820781707764,5.370802879333496,3.8118879795074463,4.71833610534668,2190030,0.0,0.0
2025-05-29 00:00:00+00:00,4.71833610534668,4.848400115966797,4.4531707763671875,4.479935169219971,757446,0.0,0.0
2025-05-30 00:00:00+00:00,4.480364799499512,4.482154846191406,3.9558379650115967,4.188223838806152,1308940,0.0,0.0
2025-05-31 00:00:00+00:00,4.213284969329834,4.224318981170654,4.001220226287842,4.08673095703125,655779,0.0,0.0
2025-06-01 00:00:00+00:00,4.086730480194092,4.158527851104736,3.8214688301086426,3.9806058406829834,904741,0.0,0.0
