TIMESTAMP,ELEPHANT_OPEN_PRICE_USD,ELEPHANT_HIGH_PRICE_USD,ELEPHANT_LOW_PRICE_USD,ELEPHANT_CLOSE_PRICE_USD,ELEPHANT_VOLUME_USD,ELEPHANT_DIVIDENDS_USD,ELEPHANT_STOCK_SPLITS_USD
2021-10-21 00:00:00+00:00,,,,0.0,67456,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,61230,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,51461,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,44422,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,25531,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,24412,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,58571,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,62365,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,138628,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,156711,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,59938,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,90589,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,133303,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,83266,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,28744,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,50623,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,38840,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,42829,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,37564,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,31013,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,55259,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,69996,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,40987,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,87228,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,109217,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,47817,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,13246,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,39680,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,52520,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,59727,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,35471,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,70252,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,132038,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,97327,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,79816,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,88562,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,128341,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,77165,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,188055,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,606401,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,540441,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,340370,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,759086,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,869841,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,604341,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,783908,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,1120381,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,808530,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,476574,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,557341,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,556950,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,437823,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,465464,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,326359,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,383990,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,417517,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,367518,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,274019,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,251252,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,465777,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,508582,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,398784,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,505206,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,497156,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,823804,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,997932,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,708137,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,618407,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,566280,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,979262,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,862129,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,338307,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,1037350,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,1244731,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,595458,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,762288,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,452123,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,478668,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,458559,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,334348,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,400631,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,413317,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,300644,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,419130,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,534258,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,391832,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,316250,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,395604,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,399007,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,435979,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,316270,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,300221,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,267437,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,335008,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,487050,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,386702,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,586213,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,753620,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,385360,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,197746,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,552872,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,613472,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,367931,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,293049,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,240000,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,243760,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,214537,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,237687,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,703373,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,598929,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,323800,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,252064,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,385978,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,402214,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,292034,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,357058,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,461620,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,563145,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,619742,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,663347,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,542751,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,454231,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,532859,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,619580,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,717815,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,620614,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,749923,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,1106692,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,1520495,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,1769467,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,2014106,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,1464013,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,764598,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,770671,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,1022773,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,1298121,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,1760681,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,2931293,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,2578335,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,1348264,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,1354595,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,1301974,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,1404085,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,1710688,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,1607707,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,1598345,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,2124354,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,4703153,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,5947472,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,5300115,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,9877001,0.0,0.0
2022-03-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,13414587,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,29552053,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,30039376,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,9458103,0.0,0.0
2022-04-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5136363,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,5015056,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,10242234,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,9411717,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,4783853,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,2784709,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,2929814,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,2956163,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,2722443,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,282725874,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,290519058,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,5182051,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,2786810,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,729984,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,537493,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,1793344,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,2127406,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,689281,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,358579,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,304043,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,183772,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,117266,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,291060,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,420960,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,225628,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,198880,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,236870,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,196867,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,263494,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,227775,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,192264,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,320860,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,318489,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,236891,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,191675,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,224234,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,627731,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,791523,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,1332840,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,2337643,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,1899570,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,760103,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,361170,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,335028,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,249622,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,226911,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,253273,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,245762,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,196322,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,233761,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,449191,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,412982,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,205163,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,134274,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,205292,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,219029,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,115850,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,151145,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,176941,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,161078,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,142168,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,124261,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,138815,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,134663,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,186711,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,160160,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,173860,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,215588,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,188592,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,163602,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,228242,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,882555,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,991690,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,330617,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,221972,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,102737,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,258394,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,327230,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,175060,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,116299,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,71577,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,108047,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,356450,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,317544,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,214077,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,200253,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,107433,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,150461,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,191410,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,144431,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,51290,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,45153,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,72925,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,58275,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,89894,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,112498,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,180333,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,137091,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,81287,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,104068,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,77816,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,68311,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,99225,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,75215,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,102717,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,226698,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,355182,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,400734,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,286425,0.0,0.0
