TIMESTAMP,BAC35759_OPEN_PRICE_USD,BAC35759_HIGH_PRICE_USD,BAC35759_LOW_PRICE_USD,BAC35759_CLOSE_PRICE_USD,BAC35759_VOLUME_USD,BAC35759_DIVIDENDS_USD,BAC35759_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,10.695422172546387,10.964879035949707,10.682900428771973,10.894030570983887,3492737,0.0,0.0
2025-04-02 00:00:00+00:00,10.894030570983887,11.136184692382812,10.835963249206543,11.11026668548584,3533264,0.0,0.0
2025-04-03 00:00:00+00:00,11.11026668548584,11.348912239074707,11.085664749145508,11.348746299743652,3499453,0.0,0.0
2025-04-04 00:00:00+00:00,11.348746299743652,11.817572593688965,11.28405475616455,11.813488960266113,3504978,0.0,0.0
2025-04-05 00:00:00+00:00,11.813488960266113,12.152907371520996,11.811155319213867,12.131731033325195,3483164,0.0,0.0
2025-04-06 00:00:00+00:00,12.131731033325195,12.501153945922852,11.165099143981934,11.975791931152344,3558011,0.0,0.0
2025-04-07 00:00:00+00:00,11.975791931152344,13.085968017578125,11.582459449768066,13.016679763793945,3592025,0.0,0.0
2025-04-08 00:00:00+00:00,13.016679763793945,13.325933456420898,13.006476402282715,13.323609352111816,3519293,0.0,0.0
2025-04-09 00:00:00+00:00,13.323609352111816,13.677410125732422,13.296731948852539,13.675929069519043,3563093,0.0,0.0
2025-04-10 00:00:00+00:00,13.675929069519043,14.510743141174316,13.621132850646973,14.478596687316895,3661422,0.0,0.0
2025-04-11 00:00:00+00:00,14.478596687316895,14.846181869506836,14.478596687316895,14.762439727783203,3760104,0.0,0.0
2025-04-12 00:00:00+00:00,14.762439727783203,14.883499145507812,14.154751777648926,14.796025276184082,3849307,0.0,0.0
2025-04-13 00:00:00+00:00,14.796025276184082,15.471238136291504,14.764731407165527,15.471238136291504,3830450,0.0,0.0
2025-04-14 00:00:00+00:00,15.471238136291504,16.020246505737305,15.449166297912598,16.015762329101562,3932946,0.0,0.0
2025-04-15 00:00:00+00:00,16.015762329101562,16.96750259399414,16.015762329101562,16.95366859436035,3646375,0.0,0.0
2025-04-16 00:00:00+00:00,16.95366859436035,18.527202606201172,16.569921493530273,18.526979446411133,3725945,0.0,0.0
2025-04-17 00:00:00+00:00,18.526979446411133,19.487396240234375,18.518529891967773,19.487396240234375,3645493,0.0,0.0
2025-04-18 00:00:00+00:00,19.487396240234375,21.32151222229004,14.2081298828125,17.933874130249023,4540004,0.0,0.0
2025-04-19 00:00:00+00:00,17.933874130249023,20.3984375,16.648069381713867,18.890750885009766,3731355,0.0,0.0
2025-04-20 00:00:00+00:00,18.890750885009766,19.501361846923828,17.492176055908203,18.60185432434082,3480575,0.0,0.0
2025-04-21 00:00:00+00:00,18.60185432434082,18.848012924194336,18.0111083984375,18.237878799438477,4005609,0.0,0.0
2025-04-22 00:00:00+00:00,18.237878799438477,18.248798370361328,14.972138404846191,16.085899353027344,3720667,0.0,0.0
2025-04-23 00:00:00+00:00,16.085899353027344,16.24440574645996,15.044490814208984,15.461854934692383,3567987,0.0,0.0
2025-04-24 00:00:00+00:00,15.461854934692383,15.482434272766113,13.070989608764648,14.341476440429688,3653416,0.0,0.0
2025-04-25 00:00:00+00:00,14.341476440429688,15.560052871704102,14.321438789367676,15.560052871704102,3614949,0.0,0.0
2025-04-26 00:00:00+00:00,15.560052871704102,16.00478744506836,13.89504337310791,14.048757553100586,3314636,0.0,0.0
2025-04-27 00:00:00+00:00,14.048757553100586,14.344648361206055,13.694522857666016,14.263813018798828,3442210,0.0,0.0
2025-04-28 00:00:00+00:00,14.263813018798828,14.4034423828125,13.514013290405273,13.770358085632324,3321616,0.0,0.0
2025-04-29 00:00:00+00:00,13.770358085632324,13.7991943359375,11.372920989990234,13.05349063873291,3460658,0.0,0.0
2025-04-30 00:00:00+00:00,13.05349063873291,13.089043617248535,11.703889846801758,12.443984031677246,3337921,0.0,0.0
2025-05-01 00:00:00+00:00,12.443984031677246,15.174732208251953,12.207331657409668,15.126126289367676,3456946,0.0,0.0
2025-05-02 00:00:00+00:00,15.126126289367676,15.97810173034668,15.126126289367676,15.97810173034668,3522986,0.0,0.0
2025-05-03 00:00:00+00:00,15.97810173034668,15.97810173034668,14.837515830993652,15.416170120239258,3511902,0.0,0.0
2025-05-04 00:00:00+00:00,15.416170120239258,15.42436695098877,14.693470001220703,15.03895378112793,3342513,0.0,0.0
2025-05-05 00:00:00+00:00,15.03895378112793,15.278105735778809,14.974078178405762,15.101502418518066,3475981,0.0,0.0
2025-05-06 00:00:00+00:00,15.101502418518066,15.121883392333984,13.930173873901367,14.163154602050781,3320966,0.0,0.0
2025-05-07 00:00:00+00:00,14.163154602050781,14.306083679199219,13.650435447692871,13.671529769897461,3428659,0.0,0.0
2025-05-08 00:00:00+00:00,13.671529769897461,14.717970848083496,13.667403221130371,14.717970848083496,3497628,0.0,0.0
2025-05-09 00:00:00+00:00,14.717970848083496,14.982245445251465,14.190239906311035,14.489624977111816,3397067,0.0,0.0
2025-05-10 00:00:00+00:00,14.489624977111816,14.655634880065918,14.157341957092285,14.272551536560059,3465747,0.0,0.0
2025-05-11 00:00:00+00:00,14.272551536560059,14.43624210357666,14.101968765258789,14.28718376159668,3595927,0.0,0.0
2025-05-12 00:00:00+00:00,14.28718376159668,14.401729583740234,13.768625259399414,13.995613098144531,3520027,0.0,0.0
2025-05-13 00:00:00+00:00,13.995613098144531,14.043020248413086,13.219378471374512,13.334881782531738,3403181,0.0,0.0
2025-05-14 00:00:00+00:00,13.334881782531738,13.361470222473145,12.306647300720215,12.902206420898438,3446950,0.0,0.0
2025-05-15 00:00:00+00:00,12.902206420898438,13.002553939819336,10.049040794372559,10.069196701049805,3249557,0.0,0.0
2025-05-16 00:00:00+00:00,10.069196701049805,10.295886993408203,9.20881175994873,9.68199634552002,3222100,0.0,0.0
2025-05-17 00:00:00+00:00,9.68199634552002,9.910276412963867,9.260278701782227,9.487587928771973,3313235,0.0,0.0
2025-05-18 00:00:00+00:00,9.487587928771973,9.608257293701172,9.01720905303955,9.094947814941406,3353168,0.0,0.0
2025-05-19 00:00:00+00:00,9.094947814941406,9.098932266235352,6.996056079864502,8.680157661437988,3163291,0.0,0.0
2025-05-20 00:00:00+00:00,8.680157661437988,8.992987632751465,7.006401062011719,7.445704936981201,3269801,0.0,0.0
2025-05-21 00:00:00+00:00,7.445704936981201,7.58121395111084,7.119217872619629,7.278801918029785,3252967,0.0,0.0
2025-05-22 00:00:00+00:00,7.278801918029785,7.485476016998291,7.017155170440674,7.478963851928711,3391307,0.0,0.0
2025-05-23 00:00:00+00:00,7.478963851928711,8.009328842163086,7.443609237670898,7.577208995819092,3308790,0.0,0.0
2025-05-24 00:00:00+00:00,7.577208995819092,7.62982177734375,7.419262886047363,7.426552772521973,3283740,0.0,0.0
2025-05-25 00:00:00+00:00,7.426552772521973,7.4375410079956055,7.083192825317383,7.0860819816589355,3234102,0.0,0.0
2025-05-26 00:00:00+00:00,7.0860819816589355,7.127745151519775,6.792367935180664,6.795581817626953,3244981,0.0,0.0
2025-05-27 00:00:00+00:00,6.795581817626953,6.8750128746032715,6.321043968200684,6.350343227386475,3216800,0.0,0.0
2025-05-28 00:00:00+00:00,6.350343227386475,6.396189212799072,6.053277015686035,6.180728912353516,3189900,0.0,0.0
2025-05-29 00:00:00+00:00,6.180728912353516,6.800701141357422,6.180728912353516,6.528480052947998,3281303,0.0,0.0
2025-05-30 00:00:00+00:00,6.528480052947998,6.5331339836120605,5.889750003814697,5.928506851196289,3274315,0.0,0.0
2025-05-31 00:00:00+00:00,5.928506851196289,6.165808200836182,5.889418125152588,6.141829967498779,3266589,0.0,0.0
2025-06-01 00:00:00+00:00,6.141829967498779,6.361695289611816,6.099070072174072,6.305195331573486,3300269,0.0,0.0
