TIMESTAMP,CHR_OPEN_PRICE_USD,CHR_HIGH_PRICE_USD,CHR_LOW_PRICE_USD,CHR_CLOSE_PRICE_USD,CHR_VOLUME_USD,CHR_DIVIDENDS_USD,CHR_STOCK_SPLITS_USD
2019-05-28 00:00:00+00:00,0.10191000252962112,0.12853500247001648,0.0930669978260994,0.11175599694252014,1349868,0.0,0.0
2019-05-29 00:00:00+00:00,0.11175599694252014,0.11318299919366837,0.09278099983930588,0.09752699732780457,1356240,0.0,0.0
2019-05-30 00:00:00+00:00,0.09752699732780457,0.0976869985461235,0.0763389989733696,0.07648999989032745,1577624,0.0,0.0
2019-05-31 00:00:00+00:00,0.07648999989032745,0.08172500133514404,0.06680600345134735,0.07420899718999863,1415715,0.0,0.0
2019-06-01 00:00:00+00:00,0.07420899718999863,0.0757329985499382,0.06404700130224228,0.06593099981546402,1332437,0.0,0.0
2019-06-02 00:00:00+00:00,0.06593099981546402,0.06984899938106537,0.06513100117444992,0.06893099844455719,2001628,0.0,0.0
2019-06-03 00:00:00+00:00,0.06893099844455719,0.06933700293302536,0.06493400037288666,0.06515199691057205,1598665,0.0,0.0
2019-06-04 00:00:00+00:00,0.06525599956512451,0.07565300166606903,0.06329099833965302,0.06616300344467163,1670877,0.0,0.0
2019-06-05 00:00:00+00:00,0.06616300344467163,0.08860299736261368,0.06593699753284454,0.08625300228595734,2443296,0.0,0.0
2019-06-06 00:00:00+00:00,0.08610200136899948,0.09276100248098373,0.07872399687767029,0.08127400279045105,1514787,0.0,0.0
2019-06-07 00:00:00+00:00,0.08131299912929535,0.10826899856328964,0.0808039978146553,0.0973849967122078,2004683,0.0,0.0
2019-06-08 00:00:00+00:00,0.09579300135374069,0.09970200061798096,0.08891300112009048,0.09178700298070908,2056692,0.0,0.0
2019-06-09 00:00:00+00:00,0.09177500009536743,0.09654399752616882,0.08754199743270874,0.08989500254392624,1887762,0.0,0.0
