TIMESTAMP,QWENAI_OPEN_PRICE_USD,QWENAI_HIGH_PRICE_USD,QWENAI_LOW_PRICE_USD,QWENAI_CLOSE_PRICE_USD,QWENAI_VOLUME_USD,QWENAI_DIVIDENDS_USD,QWENAI_STOCK_SPLITS_USD
2025-03-19 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,246,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-06-01 00:00:00+00:00,1.3913899871674518e-13,1.4057899538465896e-13,1.3913899871674518e-13,1.394212978574061e-13,1,0.0,0.0
