TIMESTAMP,CES_OPEN_PRICE_USD,CES_HIGH_PRICE_USD,CES_LOW_PRICE_USD,CES_CLOSE_PRICE_USD,CES_VOLUME_USD,CES_DIVIDENDS_USD,CES_STOCK_SPLITS_USD
2024-05-22 00:00:00+00:00,4.792446136474609,4.991199016571045,4.735490798950195,4.951214790344238,1175,0.0,0.0
2024-05-23 00:00:00+00:00,4.951214790344238,5.074228763580322,4.385272979736328,4.491775989532471,2992,0.0,0.0
2024-05-24 00:00:00+00:00,4.48980188369751,4.624689102172852,4.398717880249023,4.6241679191589355,2809,0.0,0.0
2024-05-25 00:00:00+00:00,4.6241679191589355,4.642922878265381,4.5593390464782715,4.5629777908325195,1862,0.0,0.0
2024-05-26 00:00:00+00:00,4.562861919403076,4.583399772644043,4.474521160125732,4.494792938232422,2894,0.0,0.0
2024-05-27 00:00:00+00:00,4.486239910125732,5.377272129058838,4.483765125274658,5.3516998291015625,89036,0.0,0.0
2024-05-28 00:00:00+00:00,5.36171817779541,5.424233913421631,5.000997066497803,5.4242072105407715,47456,0.0,0.0
2024-05-29 00:00:00+00:00,5.385750770568848,5.519367218017578,5.137456893920898,5.1752519607543945,26147,0.0,0.0
2024-05-30 00:00:00+00:00,5.175364971160889,5.222776889801025,4.824894905090332,4.827425956726074,33653,0.0,0.0
2024-05-31 00:00:00+00:00,4.833111763000488,4.8473639488220215,4.64644193649292,4.846498966217041,15722,0.0,0.0
2024-06-01 00:00:00+00:00,4.8580121994018555,4.8580121994018555,4.542661190032959,4.555307865142822,21100,0.0,0.0
2024-06-02 00:00:00+00:00,4.557528018951416,5.17671012878418,4.547814846038818,5.17671012878418,18376,0.0,0.0
2024-06-03 00:00:00+00:00,5.096883773803711,5.225461959838867,4.916624069213867,5.0472002029418945,7046,0.0,0.0
2024-06-04 00:00:00+00:00,5.070288181304932,5.186217784881592,4.3583879470825195,4.532645225524902,74040,0.0,0.0
2024-06-05 00:00:00+00:00,4.601799964904785,4.798943996429443,4.437526226043701,4.437526226043701,10928,0.0,0.0
2024-06-06 00:00:00+00:00,4.433213233947754,4.507388114929199,4.385068893432617,4.433557033538818,9856,0.0,0.0
2024-06-07 00:00:00+00:00,4.476057052612305,4.604180812835693,3.0439510345458984,3.498138904571533,235140,0.0,0.0
2024-06-08 00:00:00+00:00,3.498138904571533,3.6256110668182373,3.335378885269165,3.3372020721435547,41610,0.0,0.0
2024-06-09 00:00:00+00:00,3.3372020721435547,3.3382210731506348,3.2397470474243164,3.2851779460906982,0,0.0,0.0
2024-06-10 00:00:00+00:00,3.2851779460906982,3.317589044570923,3.2662220001220703,3.292992115020752,5200,0.0,0.0
2024-06-11 00:00:00+00:00,3.292992115020752,3.3142249584198,3.0016889572143555,3.0638980865478516,25782,0.0,0.0
2024-06-12 00:00:00+00:00,3.0638980865478516,3.263314962387085,3.0629780292510986,3.1668701171875,41132,0.0,0.0
2024-06-13 00:00:00+00:00,3.1668701171875,3.238356113433838,3.0975780487060547,3.233691930770874,3974,0.0,0.0
2024-06-14 00:00:00+00:00,3.233691930770874,3.308938980102539,3.1057159900665283,3.2332870960235596,9331,0.0,0.0
2024-06-15 00:00:00+00:00,3.2332870960235596,3.2332870960235596,2.9743459224700928,3.0126590728759766,4273,0.0,0.0
2024-06-16 00:00:00+00:00,3.0126590728759766,3.0691869258880615,2.9025609493255615,2.9873321056365967,4079,0.0,0.0
2024-06-17 00:00:00+00:00,2.9873321056365967,3.0012240409851074,2.776437997817993,2.799410104751587,3576,0.0,0.0
2024-06-18 00:00:00+00:00,2.799410104751587,3.0548300743103027,2.6106019020080566,2.821510076522827,46343,0.0,0.0
2024-06-19 00:00:00+00:00,2.821510076522827,2.821510076522827,2.6580970287323,2.724320888519287,1532,0.0,0.0
2024-06-20 00:00:00+00:00,2.724320888519287,2.8269989490509033,2.694797992706299,2.7670369148254395,6920,0.0,0.0
2024-06-21 00:00:00+00:00,2.7670369148254395,2.8193130493164062,2.6066460609436035,2.633241891860962,3410,0.0,0.0
2024-06-22 00:00:00+00:00,2.633241891860962,2.729806900024414,2.6075949668884277,2.7188720703125,619,0.0,0.0
2024-06-23 00:00:00+00:00,2.7188720703125,2.910717010498047,2.7188720703125,2.864614963531494,6175,0.0,0.0
2024-06-24 00:00:00+00:00,2.864614963531494,3.0917129516601562,2.679872989654541,3.0917129516601562,13703,0.0,0.0
2024-06-25 00:00:00+00:00,3.0917129516601562,3.233599901199341,2.974242925643921,3.0940799713134766,15746,0.0,0.0
2024-06-26 00:00:00+00:00,3.0940799713134766,3.4827020168304443,3.0761749744415283,3.3206980228424072,45354,0.0,0.0
2024-06-27 00:00:00+00:00,3.3206980228424072,3.3939080238342285,3.2768940925598145,3.3924949169158936,893,0.0,0.0
2024-06-28 00:00:00+00:00,3.3924949169158936,3.3970139026641846,3.1267170906066895,3.3822779655456543,14453,0.0,0.0
2024-06-29 00:00:00+00:00,3.3822779655456543,3.474886894226074,3.3394510746002197,3.438091993331909,1297,0.0,0.0
2024-06-30 00:00:00+00:00,3.438091993331909,3.5212550163269043,3.404827117919922,3.5003740787506104,3811,0.0,0.0
2024-07-01 00:00:00+00:00,3.5003740787506104,3.7335569858551025,3.4868879318237305,3.656949996948242,11996,0.0,0.0
2024-07-02 00:00:00+00:00,3.656949996948242,3.7652359008789062,3.6310789585113525,3.6648008823394775,8180,0.0,0.0
2024-07-03 00:00:00+00:00,3.6648008823394775,3.6648008823394775,3.1813180446624756,3.292797088623047,17578,0.0,0.0
2024-07-04 00:00:00+00:00,3.292797088623047,3.292797088623047,2.88885498046875,2.9976999759674072,7427,0.0,0.0
2024-07-05 00:00:00+00:00,2.9976999759674072,3.0389649868011475,2.6846489906311035,2.952238082885742,21134,0.0,0.0
2024-07-06 00:00:00+00:00,2.952238082885742,3.3563060760498047,2.952238082885742,3.3029611110687256,19153,0.0,0.0
2024-07-07 00:00:00+00:00,3.3049159049987793,3.3049159049987793,2.4380929470062256,2.6341960430145264,57010,0.0,0.0
2024-07-08 00:00:00+00:00,2.6341960430145264,2.7988479137420654,2.557619094848633,2.7203569412231445,29575,0.0,0.0
2024-07-09 00:00:00+00:00,2.7203569412231445,2.8266570568084717,2.7051780223846436,2.818056106567383,9315,0.0,0.0
2024-07-10 00:00:00+00:00,2.818056106567383,2.996716022491455,2.7933731079101562,2.91654896736145,12663,0.0,0.0
2024-07-11 00:00:00+00:00,2.91654896736145,2.91654896736145,2.714571952819824,2.7785050868988037,6705,0.0,0.0
2024-07-12 00:00:00+00:00,2.7785050868988037,2.890069007873535,2.447153091430664,2.4647979736328125,13419,0.0,0.0
2024-07-13 00:00:00+00:00,2.4647979736328125,2.668466091156006,2.461500883102417,2.6261179447174072,17231,0.0,0.0
2024-07-14 00:00:00+00:00,2.6261179447174072,2.655128002166748,2.5976688861846924,2.6105449199676514,2860,0.0,0.0
2024-07-15 00:00:00+00:00,2.6105449199676514,2.64115309715271,2.5555410385131836,2.59647798538208,1538,0.0,0.0
2024-07-16 00:00:00+00:00,2.59647798538208,2.59647798538208,2.392940044403076,2.3997609615325928,8361,0.0,0.0
2024-07-17 00:00:00+00:00,2.3997609615325928,2.4296650886535645,2.3358960151672363,2.3823740482330322,3272,0.0,0.0
2024-07-18 00:00:00+00:00,2.3823740482330322,2.384099006652832,2.351569890975952,2.3707098960876465,857,0.0,0.0
2024-07-19 00:00:00+00:00,2.3707098960876465,2.377279043197632,2.340162992477417,2.355020046234131,1512,0.0,0.0
2024-07-20 00:00:00+00:00,2.355020046234131,2.395627975463867,2.3401260375976562,2.372148036956787,1425,0.0,0.0
2024-07-21 00:00:00+00:00,2.372148036956787,2.3765220642089844,2.288074016571045,2.3107290267944336,1158,0.0,0.0
2024-07-22 00:00:00+00:00,2.3107290267944336,2.3225929737091064,2.2256429195404053,2.2582850456237793,4129,0.0,0.0
2024-07-23 00:00:00+00:00,2.2582850456237793,2.2582850456237793,2.170506000518799,2.1831910610198975,2352,0.0,0.0
2024-07-24 00:00:00+00:00,2.1831910610198975,2.2275331020355225,2.119955062866211,2.1264679431915283,2592,0.0,0.0
2024-07-25 00:00:00+00:00,2.1264679431915283,2.1264679431915283,2.0116050243377686,2.0824310779571533,3409,0.0,0.0
2024-07-26 00:00:00+00:00,2.0824310779571533,2.134335994720459,2.0824310779571533,2.133683919906616,1614,0.0,0.0
2024-07-27 00:00:00+00:00,2.133683919906616,2.209749937057495,2.0993781089782715,2.1154940128326416,6726,0.0,0.0
2024-07-28 00:00:00+00:00,2.1154940128326416,2.1276400089263916,2.062822103500366,2.0643599033355713,1161,0.0,0.0
