,BTC,Lag
USDT,1.098435617669878e-08,3
XRP,6.005363212351992e-06,22
XLM,0.0001412814592692,3
LTC,0.0003124902954422,22
ETH,0.0003322043607602,27
DOGE,0.00075798911611,25
XMR,0.0043315341628436,18
MIOTA,0.0557427772841408,11
XEM,0.0602340743189367,30
