TIMESTAMP,NINU_OPEN_PRICE_USD,NINU_HIGH_PRICE_USD,NINU_LOW_PRICE_USD,NINU_CLOSE_PRICE_USD,NINU_VOLUME_USD,NINU_DIVIDENDS_USD,NINU_STOCK_SPLITS_USD
2024-03-05 00:00:00+00:00,0.0001230000052601099,0.00026199998683296144,0.0001230000052601099,0.00018000000272877514,292110,0.0,0.0
2024-03-06 00:00:00+00:00,0.00018000000272877514,0.0003150000120513141,0.00018000000272877514,0.00027600000612437725,406691,0.0,0.0
2024-03-07 00:00:00+00:00,0.00027600000612437725,0.00036700000055134296,0.00022499999613501132,0.0003650000144261867,356899,0.0,0.0
2024-03-08 00:00:00+00:00,0.0003650000144261867,0.0006689999718219042,0.0003650000144261867,0.0005910000181756914,684916,0.0,0.0
2024-03-09 00:00:00+00:00,0.0005910000181756914,0.0009580000187270343,0.0005310000269673765,0.0007890000124461949,1249065,0.0,0.0
2024-03-10 00:00:00+00:00,0.0007890000124461949,0.001028000027872622,0.0007089999853633344,0.0007179999956861138,600747,0.0,0.0
2024-03-11 00:00:00+00:00,0.0007179999956861138,0.0007810000097379088,0.00045399999362416565,0.0006210000137798488,473878,0.0,0.0
2024-03-12 00:00:00+00:00,0.0006210000137798488,0.0006680000224150717,0.0003589999978430569,0.0004710000066552311,298733,0.0,0.0
2024-03-13 00:00:00+00:00,0.0004710000066552311,0.0005249999812804163,0.0003650000144261867,0.0003650000144261867,181426,0.0,0.0
2024-03-14 00:00:00+00:00,0.0003650000144261867,0.0005329999839887023,0.00031400000443682075,0.0005159999709576368,285244,0.0,0.0
2024-03-15 00:00:00+00:00,0.0005159999709576368,0.0009120000177063048,0.00047500000800937414,0.0008510000188834965,728012,0.0,0.0
2024-03-16 00:00:00+00:00,0.0008510000188834965,0.0008549999911338091,0.00046300000394694507,0.0005559999844990671,505430,0.0,0.0
2024-03-17 00:00:00+00:00,0.0005559999844990671,0.0005569999921135604,0.0004070000140927732,0.0004579999949783087,373482,0.0,0.0
2024-03-18 00:00:00+00:00,0.0004569999873638153,0.0004619999963324517,0.0003279999946244061,0.00042699999175965786,178622,0.0,0.0
2024-03-19 00:00:00+00:00,0.0004220000118948519,0.0004250000056345016,0.0002699999895412475,0.00031800000579096377,282512,0.0,0.0
2024-03-20 00:00:00+00:00,0.00031800000579096377,0.00031900001340545714,0.00023799999326001853,0.0002610000083222985,109970,0.0,0.0
2024-03-21 00:00:00+00:00,0.0002610000083222985,0.0002699999895412475,0.00020900000527035445,0.00022400000307243317,154072,0.0,0.0
2024-03-22 00:00:00+00:00,0.00022400000307243317,0.00022600000374950469,0.0001740000006975606,0.00019299999985378236,94918,0.0,0.0
2024-03-23 00:00:00+00:00,0.00019299999985378236,0.00022699999681208283,0.0001900000061141327,0.0001990000018849969,86307,0.0,0.0
2024-03-24 00:00:00+00:00,0.0001990000018849969,0.00026199998683296144,0.00018899999849963933,0.00026199998683296144,104290,0.0,0.0
