TIMESTAMP,PMD24687_OPEN_PRICE_USD,PMD24687_HIGH_PRICE_USD,PMD24687_LOW_PRICE_USD,PMD24687_CLOSE_PRICE_USD,PMD24687_VOLUME_USD,PMD24687_DIVIDENDS_USD,PMD24687_STOCK_SPLITS_USD
2024-02-20 00:00:00+00:00,0.0009210000280290842,0.0017740000039339066,0.0008999999845400453,0.0016410000389441848,18554,0.0,0.0
2024-02-21 00:00:00+00:00,0.0016410000389441848,0.001998000079765916,0.0008060000254772604,0.0010310000507161021,5369,0.0,0.0
2024-02-22 00:00:00+00:00,0.0010310000507161021,0.0018980000168085098,0.0010260000126436353,0.0014019999653100967,7011,0.0,0.0
2024-02-23 00:00:00+00:00,0.0014019999653100967,0.0017989999614655972,0.001344999996945262,0.001474000047892332,13007,0.0,0.0
2024-02-24 00:00:00+00:00,0.001474000047892332,0.0017800000496208668,0.0014100000262260437,0.0016299999551847577,12046,0.0,0.0
2024-02-25 00:00:00+00:00,0.0016299999551847577,0.0017300000181421638,0.001344999996945262,0.001415999955497682,11225,0.0,0.0
2024-02-26 00:00:00+00:00,0.001415999955497682,0.0016759999562054873,0.00113800005055964,0.0012610000558197498,5297,0.0,0.0
2024-02-27 00:00:00+00:00,0.0012610000558197498,0.001689000055193901,0.0012600000482052565,0.0013379999436438084,2572,0.0,0.0
2024-02-28 00:00:00+00:00,0.0013379999436438084,0.0016479999758303165,0.0011050000321120024,0.0014049999881535769,7934,0.0,0.0
2024-02-29 00:00:00+00:00,0.0014049999881535769,0.0016220000106841326,0.0010100000072270632,0.0013099999632686377,9202,0.0,0.0
2024-03-01 00:00:00+00:00,0.0013099999632686377,0.0015999999595806003,0.0010470000561326742,0.0013200000394135714,6903,0.0,0.0
2024-03-02 00:00:00+00:00,0.0013200000394135714,0.0013859999598935246,0.0010130000300705433,0.0012169999536126852,5031,0.0,0.0
2024-03-03 00:00:00+00:00,0.0012169999536126852,0.001386999967508018,0.0011129999766126275,0.0011940000113099813,6014,0.0,0.0
2024-03-04 00:00:00+00:00,0.0011940000113099813,0.0013279999839141965,0.001019999966956675,0.001183000043965876,1902,0.0,0.0
2024-03-05 00:00:00+00:00,0.001183000043965876,0.0012499999720603228,0.000965000013820827,0.0010260000126436353,1865,0.0,0.0
2024-03-06 00:00:00+00:00,0.0010260000126436353,0.001361000002361834,0.001025000005029142,0.001339999958872795,815,0.0,0.0
2024-03-07 00:00:00+00:00,0.001339999958872795,0.001339999958872795,0.0010629999451339245,0.0012260000221431255,705,0.0,0.0
2024-03-08 00:00:00+00:00,0.0012260000221431255,0.001259000040590763,0.0009869999485090375,0.001243000035174191,1825,0.0,0.0
2024-03-09 00:00:00+00:00,0.001243000035174191,0.0012610000558197498,0.0010029999539256096,0.001180000021122396,907,0.0,0.0
2024-03-10 00:00:00+00:00,0.001180000021122396,0.001370999962091446,0.000999000039882958,0.0012379999971017241,3176,0.0,0.0
2024-03-11 00:00:00+00:00,0.0012379999971017241,0.0013249999610707164,0.0010010000551119447,0.0012870000209659338,3000,0.0,0.0
2024-03-12 00:00:00+00:00,0.0012870000209659338,0.0012880000285804272,0.001062000053934753,0.0012700000079348683,977,0.0,0.0
2024-03-13 00:00:00+00:00,0.0012700000079348683,0.0017300000181421638,0.0011620000004768372,0.0016980000073090196,4199,0.0,0.0
2024-03-14 00:00:00+00:00,0.0016980000073090196,0.0017770000267773867,0.0011940000113099813,0.0017760000191628933,2504,0.0,0.0
2024-03-15 00:00:00+00:00,0.0017760000191628933,0.0017999999690800905,0.0012959999730810523,0.0016400000313296914,2106,0.0,0.0
2024-03-16 00:00:00+00:00,0.0016400000313296914,0.001677999971434474,0.0014140000566840172,0.0014430000446736813,1221,0.0,0.0
2024-03-17 00:00:00+00:00,0.0014430000446736813,0.0016509999986737967,0.001424000016413629,0.0015790000325068831,459,0.0,0.0
2024-03-18 00:00:00+00:00,0.0015940000303089619,0.0016189999878406525,0.0012910000514239073,0.0015460000140592456,1832,0.0,0.0
2024-03-19 00:00:00+00:00,0.0015460000140592456,0.001547000021673739,0.0013770000077784061,0.001478999969549477,391,0.0,0.0
2024-03-20 00:00:00+00:00,0.001478999969549477,0.0015460000140592456,0.0012989999959245324,0.0013539999490603805,693,0.0,0.0
2024-03-21 00:00:00+00:00,0.0013539999490603805,0.0015249999705702066,0.0013180000241845846,0.001449999981559813,1038,0.0,0.0
2024-03-22 00:00:00+00:00,0.001449999981559813,0.0014509999891743064,0.0012710000155493617,0.0013589999871328473,252,0.0,0.0
2024-03-23 00:00:00+00:00,0.0013589999871328473,0.0014149999478831887,0.001259000040590763,0.0013989999424666166,332,0.0,0.0
2024-03-24 00:00:00+00:00,0.0013989999424666166,0.0014349999837577343,0.0012809999752789736,0.001307999948039651,368,0.0,0.0
2024-03-25 00:00:00+00:00,0.001307999948039651,0.0014169999631121755,0.0012829999905079603,0.001339999958872795,198,0.0,0.0
2024-03-26 00:00:00+00:00,0.001339999958872795,0.001429000054486096,0.0011859999503940344,0.0012379999971017241,668,0.0,0.0
2024-03-27 00:00:00+00:00,0.0012379999971017241,0.0014039999805390835,0.0009980000322684646,0.0010939999483525753,910,0.0,0.0
2024-03-28 00:00:00+00:00,0.0010939999483525753,0.0012989999959245324,0.0010930000571534038,0.0010999999940395355,190,0.0,0.0
2024-03-29 00:00:00+00:00,0.0010999999940395355,0.0014329999685287476,0.0010999999940395355,0.0013920000055804849,1758,0.0,0.0
2024-03-30 00:00:00+00:00,0.0013920000055804849,0.0013920000055804849,0.0012700000079348683,0.0012989999959245324,193,0.0,0.0
2024-03-31 00:00:00+00:00,0.0012989999959245324,0.0013970000436529517,0.001285000005736947,0.001310999970883131,432,0.0,0.0
2024-04-01 00:00:00+00:00,0.001310999970883131,0.0014049999881535769,0.0012600000482052565,0.0013249999610707164,221,0.0,0.0
2024-04-02 00:00:00+00:00,0.0013249999610707164,0.001471000025048852,0.001019999966956675,0.0011690000537782907,978,0.0,0.0
2024-04-03 00:00:00+00:00,0.0011690000537782907,0.0013989999424666166,0.0010389999952167273,0.0011159999994561076,538,0.0,0.0
2024-04-04 00:00:00+00:00,0.0011159999994561076,0.0013630000175908208,0.0011159999994561076,0.0013360000448301435,243,0.0,0.0
2024-04-05 00:00:00+00:00,0.0013360000448301435,0.0017659999430179596,0.0012779999524354935,0.0014039999805390835,3522,0.0,0.0
2024-04-06 00:00:00+00:00,0.0014039999805390835,0.0014039999805390835,0.0013500000350177288,0.0013760000001639128,51,0.0,0.0
2024-04-07 00:00:00+00:00,0.0013760000001639128,0.0014059999957680702,0.001276999944821,0.0012959999730810523,195,0.0,0.0
2024-04-08 00:00:00+00:00,0.0012959999730810523,0.0014779999619349837,0.0012700000079348683,0.0012700000079348683,352,0.0,0.0
2024-04-09 00:00:00+00:00,0.0012700000079348683,0.0013749999925494194,0.0012110000243410468,0.0012110000243410468,697,0.0,0.0
2024-04-10 00:00:00+00:00,0.0012110000243410468,0.0012529999949038029,0.001075000036507845,0.0010920000495389104,866,0.0,0.0
2024-04-11 00:00:00+00:00,0.0010920000495389104,0.0011970000341534615,0.0010779999429360032,0.001196000026538968,304,0.0,0.0
2024-04-12 00:00:00+00:00,0.001196000026538968,0.0012700000079348683,0.0010849999962374568,0.0011139999842271209,539,0.0,0.0
2024-04-13 00:00:00+00:00,0.0011139999842271209,0.001357999979518354,0.0011139999842271209,0.001184999942779541,376,0.0,0.0
2024-04-14 00:00:00+00:00,0.001184999942779541,0.0013050000416114926,0.0011070000473409891,0.0012199999764561653,307,0.0,0.0
2024-04-15 00:00:00+00:00,0.0012199999764561653,0.0013749999925494194,0.001183000043965876,0.001259000040590763,370,0.0,0.0
2024-04-16 00:00:00+00:00,0.001259000040590763,0.0012600000482052565,0.0010689999908208847,0.0012080000014975667,916,0.0,0.0
2024-04-17 00:00:00+00:00,0.0012080000014975667,0.00120900000911206,0.0011190000222995877,0.0011370000429451466,154,0.0,0.0
2024-04-18 00:00:00+00:00,0.0011370000429451466,0.0011569999624043703,0.0011249999515712261,0.0011569999624043703,60,0.0,0.0
2024-04-19 00:00:00+00:00,0.0011569999624043703,0.0012939999578520656,0.001155999954789877,0.0012199999764561653,232,0.0,0.0
2024-04-20 00:00:00+00:00,0.0012199999764561653,0.0012199999764561653,0.0010319999419152737,0.001032999949529767,1376,0.0,0.0
2024-04-21 00:00:00+00:00,0.001032999949529767,0.001196000026538968,0.0010319999419152737,0.001158999977633357,365,0.0,0.0
2024-04-22 00:00:00+00:00,0.001158999977633357,0.001158999977633357,0.0010550000006332994,0.0010870000114664435,179,0.0,0.0
2024-04-23 00:00:00+00:00,0.0010870000114664435,0.001120000029914081,0.0010519999777898192,0.0011080000549554825,103,0.0,0.0
2024-04-24 00:00:00+00:00,0.0011080000549554825,0.001129999989643693,0.0010219999821856618,0.001108999946154654,422,0.0,0.0
2024-04-25 00:00:00+00:00,0.001108999946154654,0.001158999977633357,0.0010720000136643648,0.001108999946154654,1825,0.0,0.0
2024-04-26 00:00:00+00:00,0.001108999946154654,0.0011370000429451466,0.0009619999909773469,0.0010310000507161021,2467,0.0,0.0
2024-04-27 00:00:00+00:00,0.0010310000507161021,0.0011279999744147062,0.0007190000033006072,0.0010300000431016088,3313,0.0,0.0
2024-04-28 00:00:00+00:00,0.0010300000431016088,0.0010369999799877405,0.0008120000129565597,0.0009749999735504389,2714,0.0,0.0
2024-04-29 00:00:00+00:00,0.0009749999735504389,0.00101200002245605,0.0007340000011026859,0.0007910000276751816,3291,0.0,0.0
2024-04-30 00:00:00+00:00,0.0007910000276751816,0.0010300000431016088,0.0006179999909363687,0.0008800000068731606,5414,0.0,0.0
2024-05-01 00:00:00+00:00,0.0008800000068731606,0.0008929999894462526,0.0007849999819882214,0.0007980000227689743,3300,0.0,0.0
2024-05-02 00:00:00+00:00,0.0007980000227689743,0.0009379999828524888,0.0005649999948218465,0.0007520000217482448,3346,0.0,0.0
2024-05-03 00:00:00+00:00,0.0007520000217482448,0.0008239999879151583,0.0007019999902695417,0.0008140000281855464,2417,0.0,0.0
2024-05-04 00:00:00+00:00,0.0008140000281855464,0.0009430000209249556,0.0008089999901130795,0.000838999985717237,2081,0.0,0.0
2024-05-05 00:00:00+00:00,0.000838999985717237,0.0010209999745711684,0.0007779999868944287,0.0008069999748840928,2278,0.0,0.0
