,BTC
ETH,0.7885041420952328
QTUM,0.6835882960987538
XRP,0.6792042754895117
ETC,0.6674320074846722
SC,0.6606067290689519
BTS,0.6556358901325942
DGB,0.6492409972556262
DOGE,0.6446483652739884
DCR,0.6436238503703023
LSK,0.6290274315054941
XEM,0.6281096622908554
MONA,0.6044492147095458
GNO,0.6023444808853339
FIRO,0.599191083895907
STEEM,0.5722355336939011
MAID,0.5629974405171898
KMD,0.5609963269246635
ZEN,0.5453303148984822
ANT,0.5274683460790918
RLC,0.5272833577355105
ARK,0.518112006098948
SYS,0.5089523235409018
VERI,0.3819119379525457
XWC,0.3060583611602326
CON,0.2507614897968121
USDT,0.0511724267685365
