,BTC
ETH,0.7763472814895821
QTUM,0.6596979949750474
XRP,0.6556752388663741
ETC,0.6418608716134363
SC,0.6390757357739265
BTS,0.639031153416517
DGB,0.6313575375436844
DOGE,0.6263400195743812
DCR,0.6252809978464453
XEM,0.5963492890918767
LSK,0.5937575437776955
MONA,0.5898454481570998
GNO,0.5837833317002551
FIRO,0.5720509401767245
MAID,0.5433551539597303
STEEM,0.5378299521924289
KMD,0.5327755724447261
ZEN,0.5288518796526405
ANT,0.5092912830679392
RLC,0.5039329155684671
ARK,0.4992945224862761
SYS,0.4849626336078794
VERI,0.3711308271963337
XWC,0.3054183840768463
CON,0.2552649344774682
USDT,0.1276355735700574
