TIMESTAMP,AUCTION_OPEN_PRICE_USD,AUCTION_HIGH_PRICE_USD,AUCTION_LOW_PRICE_USD,AUCTION_CLOSE_PRICE_USD,AUCTION_VOLUME_USD,AUCTION_DIVIDENDS_USD,AUCTION_STOCK_SPLITS_USD
2021-02-26 00:00:00+00:00,25.17442512512207,29.539621353149414,22.707740783691406,25.59234619140625,11837776,0.0,0.0
2021-02-27 00:00:00+00:00,25.48496437072754,26.96554183959961,22.76146697998047,23.606292724609375,3209289,0.0,0.0
2021-02-28 00:00:00+00:00,23.598434448242188,23.642061233520508,16.946067810058594,19.24713706970215,6573909,0.0,0.0
2021-03-01 00:00:00+00:00,19.199661254882812,21.32426643371582,18.70563316345215,19.91145133972168,7529257,0.0,0.0
2021-03-02 00:00:00+00:00,19.906625747680664,24.07213020324707,19.180112838745117,20.506181716918945,4518464,0.0,0.0
2021-03-03 00:00:00+00:00,20.51492691040039,21.87691879272461,19.429683685302734,20.968381881713867,2520300,0.0,0.0
2021-03-04 00:00:00+00:00,20.970497131347656,23.963775634765625,20.007953643798828,22.63418197631836,9324541,0.0,0.0
2021-03-05 00:00:00+00:00,22.57550048828125,29.105356216430664,20.183349609375,26.482572555541992,6482941,0.0,0.0
2021-03-06 00:00:00+00:00,26.48406982421875,27.11800765991211,23.041128158569336,24.26729393005371,3695937,0.0,0.0
2021-03-07 00:00:00+00:00,24.255258560180664,25.764436721801758,23.2755184173584,25.0568790435791,4189587,0.0,0.0
2021-03-08 00:00:00+00:00,25.033628463745117,25.22689437866211,22.935739517211914,23.894847869873047,3133208,0.0,0.0
2021-03-09 00:00:00+00:00,23.899452209472656,25.773113250732422,23.26662826538086,24.494861602783203,4645721,0.0,0.0
2021-03-10 00:00:00+00:00,24.521228790283203,25.018735885620117,21.574621200561523,21.931547164916992,4297484,0.0,0.0
2021-03-11 00:00:00+00:00,21.883956909179688,22.5681209564209,20.333030700683594,21.444164276123047,2665367,0.0,0.0
2021-03-12 00:00:00+00:00,21.500215530395508,27.773517608642578,21.122732162475586,25.0231990814209,7229681,0.0,0.0
2021-03-13 00:00:00+00:00,25.024429321289062,25.779550552368164,23.66199493408203,24.666135787963867,5109262,0.0,0.0
2021-03-14 00:00:00+00:00,24.638463973999023,26.840469360351562,24.571033477783203,25.00728988647461,5123301,0.0,0.0
2021-03-15 00:00:00+00:00,24.904083251953125,25.57866859436035,23.09954261779785,23.358091354370117,3085969,0.0,0.0
2021-03-16 00:00:00+00:00,23.351709365844727,23.81524658203125,21.65144920349121,23.15451431274414,3615681,0.0,0.0
2021-03-17 00:00:00+00:00,23.235591888427734,28.64435577392578,22.15835189819336,27.574771881103516,8089412,0.0,0.0
2021-03-18 00:00:00+00:00,27.508981704711914,40.06802749633789,27.508981704711914,33.70716094970703,64231748,0.0,0.0
2021-03-19 00:00:00+00:00,33.812217712402344,41.69692611694336,28.2807559967041,37.12317657470703,31407955,0.0,0.0
2021-03-20 00:00:00+00:00,37.13832473754883,37.13832473754883,32.72665023803711,33.35615539550781,10352955,0.0,0.0
2021-03-21 00:00:00+00:00,33.35070037841797,35.98208236694336,30.56109046936035,33.771751403808594,8052622,0.0,0.0
2021-03-22 00:00:00+00:00,33.750885009765625,38.21598815917969,32.70769500732422,34.58872985839844,10978841,0.0,0.0
2021-03-23 00:00:00+00:00,34.60127258300781,34.60127258300781,30.42430877685547,30.72946548461914,6534123,0.0,0.0
2021-03-24 00:00:00+00:00,30.704355239868164,34.12919235229492,27.53504180908203,28.555627822875977,6329458,0.0,0.0
2021-03-25 00:00:00+00:00,28.532188415527344,28.532188415527344,25.946542739868164,26.98000144958496,5901357,0.0,0.0
2021-03-26 00:00:00+00:00,26.937978744506836,29.57326316833496,26.917123794555664,29.52446746826172,3658574,0.0,0.0
2021-03-27 00:00:00+00:00,29.505250930786133,30.769407272338867,28.888500213623047,30.300079345703125,3778091,0.0,0.0
2021-03-28 00:00:00+00:00,30.303070068359375,34.809410095214844,30.038305282592773,33.9347038269043,6900141,0.0,0.0
2021-03-29 00:00:00+00:00,33.97410583496094,38.202884674072266,33.331748962402344,35.120174407958984,10836624,0.0,0.0
2021-03-30 00:00:00+00:00,35.058387756347656,38.84757995605469,34.80577087402344,38.514408111572266,6696331,0.0,0.0
2021-03-31 00:00:00+00:00,38.478309631347656,41.194580078125,36.83469772338867,40.287418365478516,10403067,0.0,0.0
2021-04-01 00:00:00+00:00,40.24982452392578,43.572933197021484,37.465003967285156,38.005855560302734,10414014,0.0,0.0
2021-04-02 00:00:00+00:00,38.018470764160156,39.963836669921875,36.069969177246094,36.42621612548828,6195001,0.0,0.0
2021-04-03 00:00:00+00:00,36.4495735168457,36.805294036865234,31.54112434387207,32.21128463745117,4959492,0.0,0.0
2021-04-04 00:00:00+00:00,32.194053649902344,37.5741081237793,31.857057571411133,36.942848205566406,6119884,0.0,0.0
2021-04-05 00:00:00+00:00,36.92662048339844,42.61172866821289,33.83219909667969,39.90028381347656,13847216,0.0,0.0
2021-04-06 00:00:00+00:00,40.05020523071289,55.05466842651367,38.13204574584961,50.1724967956543,29069891,0.0,0.0
2021-04-07 00:00:00+00:00,50.254547119140625,54.656124114990234,40.20634078979492,47.046504974365234,17600604,0.0,0.0
2021-04-08 00:00:00+00:00,46.90459060668945,60.03684997558594,45.912384033203125,59.77088165283203,18717540,0.0,0.0
2021-04-09 00:00:00+00:00,59.62395477294922,68.8237075805664,58.37131881713867,59.479801177978516,25588296,0.0,0.0
2021-04-10 00:00:00+00:00,58.97320556640625,60.872127532958984,55.579898834228516,56.706783294677734,10541734,0.0,0.0
2021-04-11 00:00:00+00:00,56.70273971557617,65.9997329711914,54.91587448120117,65.05555725097656,11512504,0.0,0.0
2021-04-12 00:00:00+00:00,65.08651733398438,70.55596160888672,58.80764389038086,60.257198333740234,15999978,0.0,0.0
2021-04-13 00:00:00+00:00,60.243408203125,60.243408203125,55.78623580932617,57.46152114868164,9789826,0.0,0.0
2021-04-14 00:00:00+00:00,57.463382720947266,57.80948257446289,51.14198303222656,53.471134185791016,10268626,0.0,0.0
2021-04-15 00:00:00+00:00,53.49407958984375,55.95100784301758,49.99144744873047,54.95334243774414,8631730,0.0,0.0
2021-04-16 00:00:00+00:00,55.09013748168945,55.38671112060547,48.262943267822266,50.39264678955078,6905747,0.0,0.0
2021-04-17 00:00:00+00:00,50.0924186706543,51.56705856323242,47.54163360595703,49.9964599609375,5402394,0.0,0.0
2021-04-18 00:00:00+00:00,50.06760787963867,50.26613235473633,37.61177062988281,42.486976623535156,7231956,0.0,0.0
2021-04-19 00:00:00+00:00,42.33876037597656,44.29747772216797,38.11503982543945,38.75870132446289,5201048,0.0,0.0
2021-04-20 00:00:00+00:00,38.65007400512695,43.14107894897461,35.66920852661133,42.2631721496582,6423242,0.0,0.0
2021-04-21 00:00:00+00:00,42.280704498291016,45.56074523925781,39.98491668701172,40.76325988769531,5551971,0.0,0.0
2021-04-22 00:00:00+00:00,40.741981506347656,41.884361267089844,35.58196258544922,35.990421295166016,5299208,0.0,0.0
2021-04-23 00:00:00+00:00,35.823177337646484,36.103572845458984,30.426679611206055,34.30546951293945,5410940,0.0,0.0
2021-04-24 00:00:00+00:00,34.307289123535156,35.14643859863281,30.42827606201172,31.014480590820312,3509099,0.0,0.0
2021-04-25 00:00:00+00:00,31.015243530273438,39.377166748046875,30.613361358642578,36.77796173095703,6813916,0.0,0.0
2021-04-26 00:00:00+00:00,36.773284912109375,42.992820739746094,36.42833709716797,40.70207977294922,7158730,0.0,0.0
2021-04-27 00:00:00+00:00,40.79160690307617,45.83522033691406,39.52064514160156,44.372108459472656,5867488,0.0,0.0
2021-04-28 00:00:00+00:00,44.4743537902832,48.83513259887695,41.31343078613281,47.66421890258789,7288553,0.0,0.0
2021-04-29 00:00:00+00:00,47.69454574584961,50.676055908203125,45.1857795715332,50.46835708618164,8341512,0.0,0.0
