TIMESTAMP,DPINO_OPEN_PRICE_USD,DPINO_HIGH_PRICE_USD,DPINO_LOW_PRICE_USD,DPINO_CLOSE_PRICE_USD,DPINO_VOLUME_USD,DPINO_DIVIDENDS_USD,DPINO_STOCK_SPLITS_USD
2025-04-09 00:00:00+00:00,0.004178999923169613,0.004652999807149172,0.004009999800473452,0.004215000197291374,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.004215000197291374,0.004215000197291374,0.003790999995544553,0.0037930000107735395,0,0.0,0.0
2025-04-11 00:00:00+00:00,0.0037930000107735395,0.003986000083386898,0.0037930000107735395,0.0039090001955628395,0,0.0,0.0
2025-04-12 00:00:00+00:00,0.0039090001955628395,0.003971999976783991,0.0034890000242739916,0.0036899999249726534,2726,0.0,0.0
2025-04-13 00:00:00+00:00,0.0036899999249726534,0.00369199994020164,0.0035149999894201756,0.0035429999697953463,65,0.0,0.0
2025-04-14 00:00:00+00:00,0.0035429999697953463,0.003785999957472086,0.0005179999861866236,0.0037430000957101583,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.0037430000957101583,0.004089000169187784,0.003602999961003661,0.003602999961003661,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.003602999961003661,0.003754999954253435,0.0034839999862015247,0.003653000108897686,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.003653000108897686,0.0038429999258369207,0.003352999920025468,0.003531999886035919,4948,0.0,0.0
2025-04-18 00:00:00+00:00,0.003531999886035919,0.004873000085353851,0.003378999885171652,0.00368200009688735,25537,0.0,0.0
2025-04-19 00:00:00+00:00,0.00368200009688735,0.005398999899625778,0.0034459999296814203,0.005330999847501516,34245,0.0,0.0
2025-04-20 00:00:00+00:00,0.005330999847501516,0.011274999938905239,0.005175999831408262,0.0070420000702142715,66763,0.0,0.0
2025-04-21 00:00:00+00:00,0.0070420000702142715,0.010722000151872635,0.006331999786198139,0.0066720000468194485,65520,0.0,0.0
2025-04-22 00:00:00+00:00,0.0066720000468194485,0.008584000170230865,0.00622900016605854,0.007643999997526407,0,0.0,0.0
2025-04-23 00:00:00+00:00,0.007643999997526407,0.007807000074535608,0.006126000080257654,0.006178000010550022,9753,0.0,0.0
2025-04-24 00:00:00+00:00,0.006178000010550022,0.007073000073432922,0.005512999836355448,0.0056119998916983604,21033,0.0,0.0
2025-04-25 00:00:00+00:00,0.0056119998916983604,0.006843999959528446,0.005375999957323074,0.006771000102162361,21292,0.0,0.0
2025-04-26 00:00:00+00:00,0.006771000102162361,0.007185999769717455,0.005656000226736069,0.006025000009685755,30581,0.0,0.0
2025-04-27 00:00:00+00:00,0.006025000009685755,0.006409999914467335,0.005737000145018101,0.0061980001628398895,0,0.0,0.0
2025-04-28 00:00:00+00:00,0.0061980001628398895,0.00649499986320734,0.00507699977606535,0.00507699977606535,9428,0.0,0.0
2025-04-29 00:00:00+00:00,0.00507699977606535,0.006471000146120787,0.004914000164717436,0.005960000213235617,24023,0.0,0.0
2025-04-30 00:00:00+00:00,0.005960000213235617,0.00611699977889657,0.005257999990135431,0.005311999935656786,20394,0.0,0.0
2025-05-01 00:00:00+00:00,0.005311999935656786,0.0053460001945495605,0.0047109997831285,0.004784999880939722,31150,0.0,0.0
2025-05-02 00:00:00+00:00,0.004784999880939722,0.006326999980956316,0.004776999820023775,0.005396000109612942,49923,0.0,0.0
2025-05-03 00:00:00+00:00,0.005396000109612942,0.005898999981582165,0.0049680001102387905,0.005156000144779682,49286,0.0,0.0
2025-05-04 00:00:00+00:00,0.005156000144779682,0.006345999892801046,0.005003000143915415,0.0053519997745752335,44022,0.0,0.0
2025-05-05 00:00:00+00:00,0.0053519997745752335,0.006347999908030033,0.005135000217705965,0.005665999837219715,42138,0.0,0.0
2025-05-06 00:00:00+00:00,0.005665999837219715,0.007832000032067299,0.005597999785095453,0.007439999841153622,53879,0.0,0.0
2025-05-07 00:00:00+00:00,0.007439999841153622,0.00865000020712614,0.006513000000268221,0.008097999729216099,56714,0.0,0.0
2025-05-08 00:00:00+00:00,0.008066000416874886,0.009285000152885914,0.0070859999395906925,0.009232999756932259,60719,0.0,0.0
2025-05-09 00:00:00+00:00,0.009157000109553337,0.009433000348508358,0.0074789999052882195,0.008620000444352627,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.008620000444352627,0.008620000444352627,0.0059380000457167625,0.007829999551177025,73187,0.0,0.0
2025-05-11 00:00:00+00:00,0.007829999551177025,0.010150999762117863,0.007197000086307526,0.007877999916672707,108078,0.0,0.0
2025-05-12 00:00:00+00:00,0.007938000373542309,0.010381000116467476,0.007774000056087971,0.009308000095188618,81948,0.0,0.0
2025-05-13 00:00:00+00:00,0.00925000011920929,0.009588999673724174,0.007761000189930201,0.009266000241041183,0,0.0,0.0
2025-05-14 00:00:00+00:00,0.009266000241041183,0.01170399971306324,0.008282000198960304,0.00853899959474802,95438,0.0,0.0
2025-05-15 00:00:00+00:00,0.00853899959474802,0.009363999590277672,0.0057379999198019505,0.007282000035047531,143813,0.0,0.0
2025-05-16 00:00:00+00:00,0.007282000035047531,0.007842999882996082,0.006688000168651342,0.007385000120848417,111968,0.0,0.0
2025-05-17 00:00:00+00:00,0.007385000120848417,0.007829999551177025,0.006765999831259251,0.007818000391125679,85476,0.0,0.0
2025-05-18 00:00:00+00:00,0.007818000391125679,0.008390000090003014,0.007584999781101942,0.008125999942421913,92292,0.0,0.0
2025-05-19 00:00:00+00:00,0.008125999942421913,0.008125999942421913,0.005747999995946884,0.007304999977350235,0,0.0,0.0
2025-05-20 00:00:00+00:00,0.007304999977350235,0.007304999977350235,0.0050039999186992645,0.005929000210016966,217960,0.0,0.0
2025-05-21 00:00:00+00:00,0.005929000210016966,0.007934999652206898,0.004782999865710735,0.006686999928206205,256340,0.0,0.0
2025-05-22 00:00:00+00:00,0.006686999928206205,0.007325000129640102,0.0049230000004172325,0.005171000026166439,207328,0.0,0.0
2025-05-23 00:00:00+00:00,0.005171000026166439,0.00709300022572279,0.004476000089198351,0.006757999770343304,123107,0.0,0.0
2025-05-24 00:00:00+00:00,0.006757999770343304,0.008681000210344791,0.005704999901354313,0.007689999882131815,219309,0.0,0.0
2025-05-25 00:00:00+00:00,0.007689999882131815,0.007786999922245741,0.00687999976798892,0.007534999866038561,67309,0.0,0.0
2025-05-26 00:00:00+00:00,0.007534999866038561,0.007977999746799469,0.004637999925762415,0.005869999993592501,98842,0.0,0.0
2025-05-27 00:00:00+00:00,0.005869999993592501,0.006082999985665083,0.005375000182539225,0.005913000088185072,58408,0.0,0.0
2025-05-28 00:00:00+00:00,0.005913000088185072,0.0070130000822246075,0.005743999965488911,0.006397000048309565,72162,0.0,0.0
2025-05-29 00:00:00+00:00,0.006397000048309565,0.006769000086933374,0.006074999924749136,0.006451999768614769,78064,0.0,0.0
2025-05-30 00:00:00+00:00,0.006451999768614769,0.006723000202327967,0.0061980001628398895,0.0064940000884234905,55302,0.0,0.0
2025-05-31 00:00:00+00:00,0.0064940000884234905,0.006730000022798777,0.005073999986052513,0.005142000038176775,68749,0.0,0.0
