TIMESTAMP,XTN_OPEN_PRICE_USD,XTN_HIGH_PRICE_USD,XTN_LOW_PRICE_USD,XTN_CLOSE_PRICE_USD,XTN_VOLUME_USD,XTN_DIVIDENDS_USD,XTN_STOCK_SPLITS_USD
2023-02-05 00:00:00+00:00,0.3238219916820526,0.3238219916820526,0.2851099967956543,0.2903139889240265,46713,0.0,0.0
2023-02-06 00:00:00+00:00,0.2903290092945099,0.2919119894504547,0.26941201090812683,0.2705950140953064,44895,0.0,0.0
2023-02-07 00:00:00+00:00,0.2703860104084015,0.3334450125694275,0.06140099838376045,0.2906529903411865,40870,0.0,0.0
2023-02-08 00:00:00+00:00,0.29089200496673584,0.30945301055908203,0.2627910077571869,0.26652801036834717,229124,0.0,0.0
2023-02-09 00:00:00+00:00,0.26664799451828003,0.26868200302124023,0.23798400163650513,0.24042299389839172,300987,0.0,0.0
2023-02-10 00:00:00+00:00,0.2404720038175583,0.25783398747444153,0.16698700189590454,0.17117999494075775,220185,0.0,0.0
2023-02-11 00:00:00+00:00,0.17117300629615784,0.18425500392913818,0.16771699488162994,0.18425500392913818,283213,0.0,0.0
2023-02-12 00:00:00+00:00,0.18421700596809387,0.2111479938030243,0.1664460003376007,0.17436200380325317,154753,0.0,0.0
2023-02-13 00:00:00+00:00,0.17445799708366394,0.21228399872779846,0.17278699576854706,0.19828900694847107,155613,0.0,0.0
2023-02-14 00:00:00+00:00,0.1983869969844818,0.20081600546836853,0.18337200582027435,0.18415500223636627,132755,0.0,0.0
2023-02-15 00:00:00+00:00,0.1844410002231598,0.22550900280475616,0.18267099559307098,0.1921049952507019,178607,0.0,0.0
2023-02-16 00:00:00+00:00,0.1921370029449463,0.19992400705814362,0.1821260005235672,0.1883610039949417,206351,0.0,0.0
2023-02-17 00:00:00+00:00,0.18865999579429626,0.20748600363731384,0.18769299983978271,0.2035199999809265,192454,0.0,0.0
2023-02-18 00:00:00+00:00,0.2035209983587265,0.2052910029888153,0.1933709979057312,0.20439399778842926,227367,0.0,0.0
2023-02-19 00:00:00+00:00,0.20446500182151794,0.20599600672721863,0.1764030009508133,0.19833800196647644,243428,0.0,0.0
2023-02-20 00:00:00+00:00,0.19820700585842133,0.22000299394130707,0.19345100224018097,0.20474199950695038,238791,0.0,0.0
2023-02-21 00:00:00+00:00,0.20473900437355042,0.20909200608730316,0.18605700135231018,0.18765699863433838,145595,0.0,0.0
2023-02-22 00:00:00+00:00,0.1875550001859665,0.19075599312782288,0.14987599849700928,0.15516099333763123,382401,0.0,0.0
2023-02-23 00:00:00+00:00,0.1552489995956421,0.15862299501895905,0.1445769965648651,0.1459140032529831,147228,0.0,0.0
2023-02-24 00:00:00+00:00,0.1459140032529831,0.18539999425411224,0.13239799439907074,0.13423800468444824,152176,0.0,0.0
