TIMESTAMP,DJT33765_OPEN_PRICE_USD,DJT33765_HIGH_PRICE_USD,DJT33765_LOW_PRICE_USD,DJT33765_CLOSE_PRICE_USD,DJT33765_VOLUME_USD,DJT33765_DIVIDENDS_USD,DJT33765_STOCK_SPLITS_USD
2024-11-01 00:00:00+00:00,,,,0.0,647560,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,1634446,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,206714,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,45463,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,102507,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,85976,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,12679,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,17127,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,13716,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,4968,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,5243,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,6195,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,3392,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,6913,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,7896,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,3894,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1888,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,2623,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,4223,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,3392,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1845,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,1238,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,2689,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1218,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,18012,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,11809,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2132,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1262,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,3180,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,652,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,705,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1050,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1244,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,262,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,575,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,585,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1054,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,319,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,979,0.0,0.0
