TIMESTAMP,SGB12186_OPEN_PRICE_USD,SGB12186_HIGH_PRICE_USD,SGB12186_LOW_PRICE_USD,SGB12186_CLOSE_PRICE_USD,SGB12186_VOLUME_USD,SGB12186_DIVIDENDS_USD,SGB12186_STOCK_SPLITS_USD
2021-09-29 00:00:00+00:00,0.3164840042591095,0.4968799948692322,0.29340800642967224,0.4508729875087738,8882714,0.0,0.0
2021-09-30 00:00:00+00:00,0.4509809911251068,0.719211995601654,0.4509809911251068,0.6209999918937683,14632309,0.0,0.0
2021-10-01 00:00:00+00:00,0.6210709810256958,0.6272280216217041,0.5051169991493225,0.5409160256385803,7393931,0.0,0.0
2021-10-02 00:00:00+00:00,0.5408030152320862,0.5551369786262512,0.40877699851989746,0.4324820041656494,6579462,0.0,0.0
2021-10-03 00:00:00+00:00,0.4322949945926666,0.5800120234489441,0.43171799182891846,0.5185099840164185,4665299,0.0,0.0
2021-10-04 00:00:00+00:00,0.5185679793357849,0.6177399754524231,0.5182260274887085,0.5852059721946716,5379524,0.0,0.0
2021-10-05 00:00:00+00:00,0.5852220058441162,0.5996620059013367,0.5403940081596375,0.5818250179290771,3703609,0.0,0.0
2021-10-06 00:00:00+00:00,0.5819860100746155,0.610273003578186,0.5462660193443298,0.587867021560669,4253772,0.0,0.0
2021-10-07 00:00:00+00:00,0.5876100063323975,0.5981199741363525,0.45240798592567444,0.4639529883861542,6426896,0.0,0.0
2021-10-08 00:00:00+00:00,0.46395400166511536,0.5194439888000488,0.36767899990081787,0.41103801131248474,13506774,0.0,0.0
2021-10-09 00:00:00+00:00,0.4111109972000122,0.44431400299072266,0.3716520071029663,0.4024370014667511,5316454,0.0,0.0
2021-10-10 00:00:00+00:00,0.4023439884185791,0.4130449891090393,0.3773750066757202,0.38438400626182556,3697356,0.0,0.0
2021-10-11 00:00:00+00:00,0.38422900438308716,0.4227310121059418,0.36360400915145874,0.38903099298477173,5618644,0.0,0.0
2021-10-12 00:00:00+00:00,0.3891260027885437,0.3915170133113861,0.3423759937286377,0.3486480116844177,4084578,0.0,0.0
2021-10-13 00:00:00+00:00,0.3486250042915344,0.41882699728012085,0.3227419853210449,0.4092859923839569,8370031,0.0,0.0
2021-10-14 00:00:00+00:00,0.40928399562835693,0.4301620125770569,0.39708998799324036,0.40841901302337646,4489254,0.0,0.0
2021-10-15 00:00:00+00:00,0.4083099961280823,0.4167490005493164,0.3755280077457428,0.4061810076236725,3161949,0.0,0.0
2021-10-16 00:00:00+00:00,0.4061169922351837,0.4496600031852722,0.3971939980983734,0.44420701265335083,5471421,0.0,0.0
2021-10-17 00:00:00+00:00,0.4441019892692566,0.5354019999504089,0.44167599081993103,0.48100000619888306,8249204,0.0,0.0
2021-10-18 00:00:00+00:00,0.48102399706840515,0.49892500042915344,0.436491996049881,0.47140899300575256,6505197,0.0,0.0
2021-10-19 00:00:00+00:00,0.4713819921016693,0.4871689975261688,0.42997100949287415,0.4406310021877289,6966868,0.0,0.0
2021-10-20 00:00:00+00:00,0.4406079947948456,0.46323201060295105,0.4038339853286743,0.4595319926738739,6484385,0.0,0.0
2021-10-21 00:00:00+00:00,0.4596239924430847,0.48604899644851685,0.4321970045566559,0.4457930028438568,6706037,0.0,0.0
2021-10-22 00:00:00+00:00,0.4458250105381012,0.4734950065612793,0.4343400001525879,0.45649999380111694,5261759,0.0,0.0
2021-10-23 00:00:00+00:00,0.4564569890499115,0.48568400740623474,0.44977501034736633,0.48089200258255005,2856621,0.0,0.0
2021-10-24 00:00:00+00:00,0.4808639883995056,0.5288959741592407,0.46044299006462097,0.5191709995269775,3957563,0.0,0.0
