TIMESTAMP,ETH_OPEN_PRICE_USDT,ETH_HIGH_PRICE_USDT,ETH_LOW_PRICE_USDT,ETH_CLOSE_PRICE_USDT
2017-08-17 04:00:00,301.13,307.96,298.0,307.96
2017-08-17 08:00:00,307.96,312.0,303.56,307.06
2017-08-17 16:00:00,307.06,312.18,298.21,302.0
2017-08-18 00:00:00,302.0,309.49,295.19,306.24
2017-08-18 08:00:00,306.24,311.79,296.32,298.8
2017-08-18 16:00:00,298.8,301.11,283.94,293.96
2017-08-19 00:00:00,293.96,299.9,287.01,290.16
2017-08-19 08:00:00,290.16,293.17,278.0,288.64
2017-08-19 16:00:00,288.64,295.0,284.16,290.91
2017-08-20 00:00:00,290.91,295.56,285.39,292.08
2017-08-20 08:00:00,292.08,296.92,282.85,295.1
2017-08-20 16:00:00,295.1,300.53,293.28,299.1
2017-08-21 00:00:00,299.1,329.49,294.6,318.5
2017-08-21 08:00:00,318.5,346.52,312.6,334.94
2017-08-21 16:00:00,334.94,342.72,316.12,323.29
2017-08-22 00:00:00,323.29,330.41,144.21,300.35
2017-08-22 08:00:00,300.35,313.16,296.0,308.39
2017-08-22 16:00:00,308.39,320.76,305.08,309.8
2017-08-23 00:00:00,309.8,324.99,309.41,319.06
2017-08-23 08:00:00,319.06,324.51,313.75,319.2
2017-08-23 16:00:00,319.2,322.34,312.05,315.74
2017-08-24 00:00:00,315.74,322.36,314.01,318.54
2017-08-24 08:00:00,318.54,328.04,316.14,321.2
2017-08-24 16:00:00,321.2,326.33,318.97,323.42
2017-08-25 00:00:00,323.42,335.0,323.42,330.29
2017-08-25 08:00:00,330.29,335.41,327.4,333.15
2017-08-25 16:00:00,333.15,338.28,324.9,327.24
2017-08-26 00:00:00,327.24,332.27,323.41,327.9
2017-08-26 08:00:00,327.9,335.44,324.06,327.0
2017-08-26 16:00:00,327.0,334.17,326.7,330.79
2017-08-27 00:00:00,330.79,338.29,330.79,332.77
2017-08-27 08:00:00,332.77,338.42,330.73,334.67
2017-08-27 16:00:00,334.67,348.13,332.97,348.13
2017-08-28 00:00:00,348.13,351.0,331.95,338.77
2017-08-28 08:00:00,338.77,347.41,336.54,341.83
2017-08-28 16:00:00,341.83,348.5,340.49,346.0
2017-08-29 00:00:00,346.0,360.79,346.0,354.18
2017-08-29 08:00:00,354.18,367.4,354.01,364.57
2017-08-29 16:00:00,364.57,377.6,362.79,374.7
2017-08-30 00:00:00,374.7,393.71,367.37,378.14
2017-08-30 08:00:00,378.14,385.33,362.05,379.38
2017-08-30 16:00:00,379.38,389.8,378.72,385.93
2017-08-31 00:00:00,385.93,385.94,377.78,383.14
2017-08-31 08:00:00,383.14,389.36,378.85,383.76
2017-08-31 16:00:00,383.76,388.25,383.13,384.79
2017-09-01 00:00:00,384.79,394.39,383.18,388.4
2017-09-01 08:00:00,388.4,393.08,385.88,387.01
2017-09-01 16:00:00,387.01,394.02,386.05,388.46
2017-09-02 00:00:00,388.46,394.32,347.0,363.7
2017-09-02 08:00:00,363.7,364.84,327.09,341.72
2017-09-02 16:00:00,341.72,345.27,320.08,343.14
2017-09-03 00:00:00,343.14,367.28,340.2,357.81
2017-09-03 08:00:00,357.81,363.45,320.08,329.34
2017-09-03 16:00:00,329.34,347.73,328.3,341.77
2017-09-04 00:00:00,341.77,344.55,270.38,275.01
2017-09-04 08:00:00,275.01,314.27,267.94,269.54
2017-09-04 16:00:00,269.54,312.92,268.2,283.77
2017-09-05 00:00:00,283.77,298.74,235.55,296.52
2017-09-05 08:00:00,296.52,304.99,282.52,291.66
2017-09-05 16:00:00,291.66,321.52,285.94,312.09
2017-09-06 00:00:00,312.09,333.12,312.09,318.53
2017-09-06 08:00:00,318.53,335.24,318.53,335.0
2017-09-06 16:00:00,335.0,336.34,335.0,335.0
2017-09-07 00:00:00,335.0,335.01,320.35,323.57
2017-09-07 08:00:00,323.57,338.38,320.17,337.0
2017-09-07 16:00:00,337.0,342.5,328.81,334.49
2017-09-08 00:00:00,334.49,335.1,324.72,329.57
2017-09-08 08:00:00,329.57,333.76,272.0,294.05
2017-09-08 16:00:00,294.05,310.46,280.8,302.99
2017-09-09 00:00:00,302.99,306.42,281.66,299.68
2017-09-09 08:00:00,299.68,307.0,295.0,298.98
2017-09-09 16:00:00,298.98,302.77,285.17,296.74
2017-09-10 00:00:00,296.74,299.0,261.03,276.86
2017-09-10 08:00:00,276.86,288.0,265.0,283.2
2017-09-10 16:00:00,283.2,302.78,283.0,293.5
2017-09-11 00:00:00,293.5,304.98,285.21,293.96
2017-09-11 08:00:00,293.96,300.97,288.98,299.2
2017-09-11 16:00:00,299.2,301.99,293.38,297.3
2017-09-12 00:00:00,297.3,316.46,297.3,314.15
2017-09-12 08:00:00,314.15,314.15,300.0,304.21
2017-09-12 16:00:00,304.21,305.22,286.01,293.96
2017-09-13 00:00:00,293.96,294.5,267.0,277.83
