TIMESTAMP,TANGYUAN_OPEN_PRICE_USD,TANGYUAN_HIGH_PRICE_USD,TANGYUAN_LOW_PRICE_USD,TANGYUAN_CLOSE_PRICE_USD,TANGYUAN_VOLUME_USD,TANGYUAN_DIVIDENDS_USD,TANGYUAN_STOCK_SPLITS_USD
2024-05-26 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,709,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,3177,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,325,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,470,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,645,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,1486,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,660,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,468,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,531,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,288,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,662,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,401,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,800,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,286,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,446,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,313,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,290,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,795,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,536,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,373,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,183,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,519,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1787,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,331,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,141,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,631,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,253,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,492,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,763,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,689,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,793,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,220,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,485,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,697,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,398,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,6422,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,347,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,789,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,2218,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,761,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,422,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,643,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,531,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,428,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,145,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,759,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,533,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,471,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,355,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,242,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,234,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,449,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,625,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1273,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,195,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,508,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,477,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,476,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,669,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,485,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,248,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,257,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,842,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,764,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,476,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,339,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,214,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,1501,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,220,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,729,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,192,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,148,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,509,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,1009,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,564,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,686,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,331270,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,635843,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,236686,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,109669,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,187883,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,118338,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,102406,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,97235,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,76605,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,122044,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,165639,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,186595,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,112369,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,104613,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,48423,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,37317,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,128993,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,78864,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,46398,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,31130,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,47230,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,37406,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,14428,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,10797,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,24124,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,26213,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,14484,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,13253,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,20584,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,12805,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,7031,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,18301,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,12812,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,65493,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,219891,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,66991,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,38989,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,43092,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,36693,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,65501,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,44155,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,42412,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,33344,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,18593,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,20905,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,24372,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,6843,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,11510,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,13784,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,14955,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,10579,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,15211,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,34647,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,7471,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,7124,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,6085,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,9735,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,7988,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,8100,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,13528,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,16502,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,6246,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,6067,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,6913,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,4479,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,6440,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,4008,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,2280,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,8904,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,7984,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,2745,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,2283,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1198,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,4310,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,2712,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1983,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,8391,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,2417,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,3638,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,26363,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,7325,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,7572,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,4924,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,3150,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,4630,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,5432,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,1812,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,2570,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1621,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,8776,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2338,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,1923,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1950,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,1473,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,962,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,812,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1152,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,2489,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1581,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1240,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,2194,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1805,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1830,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,14377,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,7624,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,3073,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,14295,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,6375,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,5151,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2759,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,4419,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,4037,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,6811,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,100123,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,10808,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,11869,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,12974,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,29055,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,8558,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,16285,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,60436,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,17568,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,3103,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,882,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,764,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1097,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1815,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1935,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,476,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,3025,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,169,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,401,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,387,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,417,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,592,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,2271,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2527,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,838,0.0,0.0
