,BTC
XRP,6.015662307740019e-08
ETH,3.575725566252396e-07
IBANK,8.034424150683878e-07
XEM,9.988806695936455e-06
QTUM,1.3965467364838297e-05
LTCR,3.079233974168567e-05
USDT,6.313982733821129e-05
TAJ,0.00012813558662655
QBC,0.0001886677489791
ACES,0.00018982015084155002
LTC,0.00026619585666845
VEC2,0.0003567042924304
CJ,0.0006363946778774
SWING,0.0007446151670448501
GAS,0.0009265290929576
SC,0.0011330671333462002
ARK,0.00124990797160405
XLM,0.0013607421621582
FRN,0.0014628986638123998
ETC,0.0015291119911126
RBT,0.0015862323850850501
KURT,0.0018021648295947499
KMD,0.0025732077101094
KOBO,0.00261264129873695
VIDZ,0.002704951200793
DASH,0.0027452375644194497
EVIL,0.0029657301255074002
C2,0.00353949955712675
PXI,0.0036332030396884997
DOGE,0.0042165609871587
ZEC,0.00504603904598935
ICON,0.005466209375758551
XMR,0.0055214351937981
CETI,0.0059806057279463
RLC,0.00602048189365205
DEM,0.0071042446125087495
ZEN,0.0080161700892385
UNIT,0.00980628113704195
DGB,0.0100482447601222
XWC,0.010941710187529
IMS,0.0117545554004472
ZCL,0.0119301177447803
COOL,0.012351386390164799
XMS,0.013087265196584649
WBB,0.0161770592080312
WGR,0.0168675011456269
ZET,0.018178779449423747
SKULL,0.01870972119469535
VLT,0.02002162609912605
GNO,0.02459306553877615
SYS,0.0273475761680193
POST,0.030250230660427452
MONA,0.0309067777400747
BLK,0.0314305769417141
PPC,0.034490852286213056
EUC,0.039750522228067395
CREVA,0.04361900944020615
BCN,0.0465610025088846
XHI,0.050391477083276306
WYZ,0.05171182835908195
EDRC,0.0566052997468504
LSK,0.06541767424906081
PIVX,0.06729316633646705
XPY,0.06913933614371509
AV,0.07133594606421176
BAT,0.07383689001782515
AE,0.0846977116949151
MAID,0.0912306839683751
HBD,0.1145852582938526
FOREX,0.11480439504856485
GBYTE,0.1157722621109488
ENT,0.1170291968204801
ZER,0.1193030364965183
OZO,0.1213151291143838
DCR,0.1265778804321474
ANT,0.1297004333814294
PZM,0.129868795806519
FIRO,0.12995980650832484
NMC,0.13728922201445287
LOG,0.13870201649699143
DCT,0.14812109521768366
BS,0.15180801013924045
42,0.15570528651220805
JLP,0.15630150227450806
HUSH,0.15957630838379738
TRST,0.16761544517927401
WAVES,0.17453372508760717
NEWB,0.17961064181768654
XPX,0.1796959444149473
NOBL,0.18762949283747532
VAL,0.19313870436086705
ADZ,0.1952192755915356
SPR,0.19692580694468753
SKR,0.2053177844456382
TAB,0.20587932735395234
IRL,0.20978697553512995
ZUR,0.21005963000885186
BTB,0.21192301556015916
FRC,0.2129373515137322
NXS,0.21640604865119129
OPAL,0.22280098802468826
GLC,0.22484410207351085
LMC,0.22808084447861554
NAV,0.23516036030204046
BTCS,0.26183916118724493
ADC,0.2625087213306176
BCDN,0.26719737556913137
CARBON,0.278317388244711
ZYD,0.2783380939423687
MST,0.2851246980373131
CKC,0.2973808763504603
ZOOM,0.29932044561253
CF,0.29976664987187374
PLU,0.3169245511515195
PUT,0.3307627469462496
VERI,0.3370977727439755
XTO,0.3506144776470026
LUN,0.3657731303725797
STEEM,0.37051985442667396
MCN,0.39274089633579745
CAB,0.39724380387004365
NETKO,0.4011739163690168
SXC,0.4043986888592589
TECH,0.4187982255760237
ARGUS,0.4417087860408824
IFC,0.44448118908506984
GRS,0.45180539418525945
ACOIN,0.4571523325376211
LAMB,0.45775725538377343
CLUB,0.45854049470085556
BTS,0.4594883859603125
SILK,0.46211697220485115
XDN,0.4628624589112518
QTZ,0.4718272931169559
EFL,0.4747127504911779
IOTA,0.4839207468925527
2GIVE,0.48408310107466657
LDOGE,0.4913702454618185
WINGS,0.4914995938777318
BLAZR,0.4972490075435053
RBY,0.5187511275268737
KIN,0.5392692815050892
CANN,0.5688362654921186
CSC,0.5757505226172619
AMS,0.5869838356562475
SWT,0.5870070106768482
CYT,0.595314547922501
PXC,0.6088003890061593
XBY,0.6113087532628352
START,0.6163574139577779
LBC,0.6180506654754312
MOTO,0.6229896037244881
WC,0.6314585951866621
IXC,0.6344410040000248
SNRG,0.6408519298676889
XQN,0.6603587635920698
NVC,0.6619171078182811
LOOK,0.6658235838373601
AMBER,0.6698311667160742
XBC,0.6733683624991076
BERN,0.6868483421592738
XPM,0.6953002187541504
EQB,0.7131720101584844
NEVA,0.721242457547689
LUNC,0.7217003974980863
SIB,0.7269639618971228
HBN,0.7307531787439857
OK,0.7406277239925936
INF,0.7442591447400017
CLAM,0.7556766024424749
SIGNA,0.765861904964986
SLS,0.7698287752007127
POT,0.7727086314313186
BLU,0.7838232440989323
XCP,0.7869089262414238
RRT,0.7887524069625272
FTC,0.7981464658387115
DCY,0.8015053293242869
BSTY,0.8020230615388372
PIE,0.809835574342199
PAK,0.8226023047185193
AXIOM,0.8245295906932499
BOLI,0.8312574191358553
MNTC,0.8334506572289129
VTC,0.8352687967509796
RDD,0.840346699668333
AGRS,0.8495961784665749
NXT,0.8665338407343661
ILC,0.8710151199941985
MAY,0.876712978761472
PASC,0.8783118770132479
BRIT,0.8841259769237322
ZENI,0.8927365187856275
ICOB,0.8976237670539995
LANA,0.9018550566530765
CRW,0.906303252925795
HVCO,0.909294616701235
TES,0.9180159137886328
RBIES,0.9222251921810114
SANDG,0.9270359255801849
BTA,0.928359405276169
PKB,0.9369351737717972
XPTX,0.9375374211877276
ALIAS,0.9397907463110196
SWIFT,0.9548227790902069
HMQ,0.9606621128683863
BITS,0.9637551713776265
BIS,0.9680242807423525
HNC,0.9705506213522196
PHR,0.9718740539767139
PTOY,0.972002500128968
CNT,0.9828662796625799
XST,0.9906287506496958
CLOAK,0.996109797778073
GCC,0.9974232724246486
DGC,0.9978546117167135
SONG,0.9994469760468969
