TIMESTAMP,THEOS_OPEN_PRICE_USD,THEOS_HIGH_PRICE_USD,THEOS_LOW_PRICE_USD,THEOS_CLOSE_PRICE_USD,THEOS_VOLUME_USD,THEOS_DIVIDENDS_USD,THEOS_STOCK_SPLITS_USD
2021-09-05 00:00:00+00:00,0.01849599927663803,0.02124200016260147,0.018397999927401543,0.019500000402331352,144875,0.0,0.0
2021-09-06 00:00:00+00:00,0.01950399950146675,0.020529000088572502,0.01840299926698208,0.018479999154806137,99050,0.0,0.0
2021-09-07 00:00:00+00:00,0.0184749998152256,0.019375000149011612,0.015021000057458878,0.015445999801158905,111282,0.0,0.0
2021-09-08 00:00:00+00:00,0.0154600003734231,0.015912000089883804,0.014510000124573708,0.015421999618411064,27416,0.0,0.0
2021-09-09 00:00:00+00:00,0.015390999615192413,0.01548600010573864,0.014407999813556671,0.014665000140666962,27689,0.0,0.0
2021-09-10 00:00:00+00:00,0.014663999900221825,0.03717999905347824,0.014649000018835068,0.020736999809741974,1167331,0.0,0.0
2021-09-11 00:00:00+00:00,0.020739000290632248,0.022422999143600464,0.017535999417304993,0.017813999205827713,147056,0.0,0.0
2021-09-12 00:00:00+00:00,0.017810000106692314,0.019460000097751617,0.016746999695897102,0.01687600091099739,86284,0.0,0.0
2021-09-13 00:00:00+00:00,0.016875000670552254,0.01750599965453148,0.013883000239729881,0.014561999589204788,143569,0.0,0.0
2021-09-14 00:00:00+00:00,0.014561999589204788,0.015052000060677528,0.013766000047326088,0.014135000295937061,41769,0.0,0.0
2021-09-15 00:00:00+00:00,0.014138000085949898,0.01636499911546707,0.013585000298917294,0.014189000241458416,37222,0.0,0.0
2021-09-16 00:00:00+00:00,0.01419300027191639,0.016665000468492508,0.014188000001013279,0.01496800035238266,121794,0.0,0.0
2021-09-17 00:00:00+00:00,0.014957999810576439,0.015122000128030777,0.01406800001859665,0.014534000307321548,52973,0.0,0.0
2021-09-18 00:00:00+00:00,0.014541000127792358,0.014794999733567238,0.013741999864578247,0.014310000464320183,35571,0.0,0.0
2021-09-19 00:00:00+00:00,0.014317000284790993,0.014422999694943428,0.013663999736309052,0.013819999992847443,9761,0.0,0.0
2021-09-20 00:00:00+00:00,0.01382100023329258,0.013863000087440014,0.011563999578356743,0.011615999974310398,22191,0.0,0.0
2021-09-21 00:00:00+00:00,0.011606999672949314,0.012369000352919102,0.010711000300943851,0.010804999619722366,21591,0.0,0.0
2021-09-22 00:00:00+00:00,0.010803000070154667,0.012330999597907066,0.010803000070154667,0.012318000197410583,21210,0.0,0.0
2021-09-23 00:00:00+00:00,0.012323999777436256,0.014732000418007374,0.012252000160515308,0.013539999723434448,125326,0.0,0.0
