,MSE,MAE,RMSE,MAPE,R2
0,0.0008948627838339,0.02445918015344507,0.029914042820757002,0.04586612963523587,0.8302517972319571
1,0.0004588447551912333,0.017104874261542266,0.0214205801847,0.034241538740966464,0.7757831632085624
2,0.0009668014748078667,0.02501098571784467,0.031093429685711663,0.0339924524365621,0.695022672940643
3,0.0020197947393959,0.03534565630641424,0.04494212431799136,0.04545511694236113,0.7352769691081334
4,0.0012287904294476,0.0283607646272457,0.035054085296929834,0.03081846983311827,0.8030888141308438
5,0.001997895223911,0.03516794919628653,0.04469781492221784,0.033740346260240334,0.29431897426041187
6,0.0012194265989424334,0.0275470242034084,0.03492022927533844,0.028645798262938466,0.6002480715018265
7,0.0010002187011074668,0.02455745246670307,0.031626229645560396,0.0348066031079348,0.9159205426173566
8,0.0010874770202296332,0.0251125045460891,0.0329769067593419,0.03656325556000333,0.5372409812000715
9,0.0004852913411245,0.018372077049694267,0.0220292347663318,0.027430882681151767,0.8934204348203035
10,0.0005960879777134666,0.019021353423336232,0.024414890489472235,0.02610628197806167,0.7662133390269398
11,0.0008311176862466333,0.023886071998898566,0.028829049827640268,0.04695089070722686,0.8911434195694765
Mean,0.0010655507276626363,0.02532882449590901,0.03182655149933273,0.03538481384548343,0.7281607649680438
