TIMESTAMP,WLFI_OPEN_PRICE_USD,WLFI_HIGH_PRICE_USD,WLFI_LOW_PRICE_USD,WLFI_CLOSE_PRICE_USD,WLFI_VOLUME_USD,WLFI_DIVIDENDS_USD,WLFI_STOCK_SPLITS_USD
2024-12-03 00:00:00+00:00,,,,0.0,8052,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,33545,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,12012,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,3794,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,5777,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,10267,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,2516,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,3874,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,11499,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,2289,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,7011,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,8279,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,7187,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1590,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,3510,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,3853,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,2378,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,3503,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,2285,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,6176,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,6519,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1430,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,1926,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,1648,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,3182,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,2152,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,1874,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,442,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,431,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1578,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,3613,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,2567,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,3758,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1539,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,1815,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,394,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,10081,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,6807,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,2884,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2200,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,4094,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,3794,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,4288,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,2857,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,7783,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,24167,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,967478,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,4551709,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,3693853,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,255875,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,100975,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,67170,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,60823,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,33106,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,25642,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,12277,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,9549,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,10248,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,14130,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,12514,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,5634,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,12570,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,4756,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,8037,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,3841,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,4354,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,3087,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1708,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,7693,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,7121,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1805,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,5887,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1759,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,4747,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,2380,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,1497,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,2958,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,3594,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,8401,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,7477,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,6886,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,7022,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,3307,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,7574,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,4738,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1458,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,592,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,460,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,4955,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1496,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,4019,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,4941,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,1808,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,1270,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,2235,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,2660,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,2623,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,1392,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,6345,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,3469,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,2550,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,1760,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,4046,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,3490,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,679,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,3428,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,5902,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,4125,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,718,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,3316,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,1318,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,1692,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,1726,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,2277,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,847,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,453,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,419,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,1829,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,842,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,1140,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,765,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,1409,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,570,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,1881,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,3299,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,3957,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,550,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,2557,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,4387,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,2850,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,4543,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,922,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,5845,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,3060,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,1976,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,6638,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,496,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,1047,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,4303,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,2856,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,1705,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,1723,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,3482,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,602,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,2634,0.0,0.0
2025-06-01 00:00:00+00:00,1.051528981076133e-12,1.051528981076133e-12,1.0054089722225101e-12,1.0415474906155797e-12,458,0.0,0.0
